recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
6801,_gee005gees02_0025,1637,1637.0,1000746,444444,mvmvmv,AbAbAb,4A 4b 4A 4b 4A 4b,.4A   .4b   .4A=  .4b/  .4A=  .4b/,kerstlied,8,6,"O salich heylich Bethlehem,
Onder veel duysent wtverkoren,
Vereert boven Ierusalem,      
Van Iesus is in u geboren.
Vereert boven Ierusalem,      
Van Iesus is in u geboren.

O Betlehem kleyn grote Stadt,
L;eyn van begrijp, maer groot van weerden,
Gy sijt dat aller eelste vat,      
En aller rijckste Stadt der Eerden.
Gy sijt dat aller eelste vat,      
En aller rijckste Stadt der Eerden.

Verheucht u dan o Israel
Hoe mochtmen u blijder bootschap bringen,
Tot u so komt Emanuel      
Wilt wt der sonden slaep ontspringen.
Tot u so komt Emanuel      
Wilt wt der sonden slaep ontspringen.

O koningh Christe prince groot,
Hoe werdt ghy hier als nu gevonden
In hoy, in stroo, in sulcker noot,      
In arme doecxkens teer gewonden.
In hoy, in stroo, in sulcker noot,      
In arme doecxkens teer gewonden.

Gy hebt dat firmament gemaeckt,
Daer u loven des hemels geesten,
Maer nu geheel bloot en naeckt,      
Ligt gy int midden van den beesten.
Maer nu geheel bloot en naeckt,      
Ligt gy int midden van den beesten.

Ghy wert geboren in een Stal,
Niemant bekent in der nacht stille
Die Engel songen over al      
Peys met den menschen van goeden wille.
Die Engel songen over al      
Peys met den menschen van goeden wille.

O macgtich Godt, o Iesu soet,
Wat liefd heeft u daer toe getrocken
Dat ghy aenneemt ons fleisch en bloet      
Om ons tot u alsoo te locken.
Dat ghy aenneemt ons fleisch en bloet      
Om ons tot u alsoo te locken.

Kompt tot dit kint ghy Adams kint
Hoe kunt ghy noch die werelt minnen,
Siet hoe Iesus sich met u verbindt      
Offert hem gansch u hert en sinnen.
Siet hoe Iesus sich met u verbindt      
Offert hem gansch u hert en sinnen.",O zalig heilig Bethlehem,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6805,_gee005gees02_0029,1637,1637.0,1000746,4343333434,mmmmmmmmmm,ABCBDEFDFD,4A 3B 4C 3B 3D 3E 3F 4D 3F 4D,.4A   .3B   .4C   .3B   .3D   .3E   .3F=  .4D/  .3F=  .4D/,kerstlied,6,10,"Ryck en Arm sullen frolich sijn
Aen desen heyligen dagh,
Ons ist geboren een kindeken
Dat alle ding vermacht
Daer toe es salich is,
Sijn naem is Iesus Christ:
Om onser aller misdaet
Vanden hemel gecomen is.
Om onser aller misdaet
Vanden hemel gecomen is.

Van eener Ionckfrou rein en zart
Haer naem Maria is
Dan sulckes is gants openbaer
Dat ons geboren is,
Sonder allen smerts en pijn
Dat selfste kindeken
Vanden hemel af ontfangen waer
Den heyligen geest een schijn.
Vanden hemel af ontfangen waer
Den heyligen geest een schijn.

O mensch gedenckt hoe Iesus Christ
Gheheel sonder alle stuir.
Tot Betlehem geboren ist
In eener ouder schuer
Wert in een krib gelacht
Soo ons die Schriftuer sacht
Die doch die hoochste woning waer
In der werelt, wijt en weer.
Die doch die hoochste woning waer
In der werelt, wijt en weer.

Orient waer niet soo wijt
Of het word openbaer
Den heyligen dry Koningen
Waer Christ geboren waer
Met Opffer kommens daer
Des kindekens namen waer
Sy brachten Golt, Wyroock, Myrthen
Daer me die beste waer.
Sy brachten Golt, Wyroock, Myrthen
Daer me die beste waer.

Laet ons met rijcken schalle
Den kindeken seggen prijs
Dat ons van Adams valle
Erlost met gantsen flyt
Voor Duyvels macht en gewalt
Verlost heeft Ionck en Alt
Ons wederom erlanget heeft
Dat eewig Vaderlant.
Ons wederom erlanget heeft
Dat eewig Vaderlant.

Tot besluyt willen wy bidden
Dat schoone kindeken
Nu ende tot allen tijden
Dat ons wil genadich zijn
End ons bermhertelick
Allen genadelick
Verlenen wil na desen tijt
Dat eewig hemelrijck.
Verlenen wil na desen tijt
Dat eewig hemelrijck.",,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6814,_gee005gees02_0038,1637,1637.0,1000746,333333333333,vmvmvmvmvmvm,aBaBcDcDcDcD,3a 3B 3a 3B 3c 3D 3c 3D 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c=  .3D/  .3c*  .3D(  .3c=  .3D/  3c*  .3D(,"kerstlied
verhalend lied, geestelijk",8,12,"Het viel een hemels douwe
In een kleyn maechdeken,
Ten was noyt beter vrouwe,
Dat ded’ een kindeken,
Dat van haer was geboren,
En sy bleef maghet fijn:
O maghet uytverkoren,
Lof moet u altoos sijn.
Dat van haer was geboren,
En sy bleef maghet fijn:
O maghet uytverkoren,
Lof moet u altoos sijn.

Die maghet ginck met kinde,
Gheen swaerheyt ginck haer aen,
Als Ioseph dat versinde,
Die goede weerde man:
Hy docht’ ick wilse laten,
Den Vader ben ick niet,
En trecken mijnder straten,
Eer my schande geschiet.
Hy docht’ ick wilse laten,
Den Vader ben ick niet,
En trecken mijnder straten,
Eer my schande geschiet.

Al van des hemels throne
Sprack hem den Enghel aen,
O Ioseph Davids Soone,
O uytverkoren man,
Blijft toch beyde te gader,
‘Tis boven menschen kracht,
Dat Godt almachtich Vader
In haer dus heeft gewracht.
Blijft toch beyde te gader,
‘Tis boven menschen kracht,
Dat Godt almachtich Vader
In haer dus heeft gewracht.

Den Keyser groot van machte
Heeft een gebodt gedaen,
Dat volghend’ het geslachte
Elck naer die stadt moest gaen
Van daer hy was gebooren,
En brengen sijn tribuyt:
Dat dedemen daer hooren,
En roepen overluyt.
Van daer hy was gebooren,
En brengen sijn tribuyt:
Dat dedemen daer hooren,
En roepen overluyt.

Maria Ioseph mede
Quamen te Bethleem waert
Want daer was Iosephs stede,
Soo Schrifture verclaert:
Maer sy mocht niewers inne,
Men wees haer altoos voort:
Der Engelen Koninginne
En wiert daer niet gehoort.
Maer sy mocht niewers inne,
Men wees haer altoos voort:
Der Engelen Koninginne
En wiert daer niet gehoort.

Daer naer hebben sy vonden
Een huys seer dun gedaeckt,
Binnen soo kiorten stonden
Hebben logijs gemaeckt:
Daer wert die maghet moeder,
Al sonder wee oft pijn,
Van ‘smenschen Soon en Broeder,
Mocht hy ons naerder sijn?
Daer wert die maghet moeder,
Al sonder wee oft pijn,
Van ‘smenschen Soon en Broeder,
Mocht hy ons naerder sijn?

Hoe bly was sy van binnen,
Aensiend’ haer kint minsoot,
Sy was vervult met minnen,
En leyt hem op den schoot,
Sy kust’ hem aen sijn wanghen,
Sy kust; hem menichfout,
Dat hy quam sijn gevangen,
Verlossen jonck en out.
Sy kust’ hem aen sijn wanghen,
Sy kust; hem menichfout,
Dat hy quam sijn gevangen,
Verlossen jonck en out.

Maria schoon fonteyne,
Daer Godt sijn rust in nam,
Bidt voor ons al gemeyne
Iesus dat soete lam,
Dat hy ons in wil laten
Int hemelsche palleys,
Daer vreucht is boven maten,
En liefd’ en soeten peys.
Dat hy ons in wil laten
Int hemelsche palleys,
Daer vreucht is boven maten,
En liefd’ en soeten peys.",Het viel een hemelse dauw,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6833,_gee005gees02_0059,1637,1637.0,1000746,33443,vvmmv,aaBBc,3a 3a 4B 4B 3c,.3a   .3a   .4B   .4B   .3c,paaslied,11,5,"Christus is op gestanden,
Al van der marterer handen.
Des sullen wy allegaer vrolijck sijn,
Christus sal onser Trooster sijn.      
Kyrie eleison.

Waer Christus niet erstanden,
Soo waer die werelt vergangen,
D’wijl hy nu erstanden ist,
Soo loven wy den Heeren Iesum Christ.      
Kyrie eleison.

Het gingen dry heylige Vrouwen,
Sy wouden dat graf beschouwen,
Sy sochten den Heeren Iesum Christ,
Die aller werelt een Trooster is.      
Kyrie eleison.

Wie wentelt ons van des grafs door,
Den grooten steen die ligt daer voor,
Soo balt sy avers quamen daer,
Den steen daer van gewentelt waer.      
Kyrie eleison.

Sy gingen in dat graft heen in
En sagen daer een Engel fijn,
Int graft sitten ter rechter handt,
In een angh en seer schoon gewandt.      
Kyrie eleison.

Sy erschrickten voor dit gesicht,
Die Engel sprack, en vreest u nicht,
Ghy soeckt den gecruytsten Iesum Christ,
Die vanden doodt erstanden ist.      
Kyrie eleison.

Daer siet het toe by deser frist,
Die plaets daer hy gelegen ist,
Soo gaet nu heen, en segt terstont,
Sijn Iongeren, en doet Petro kondt.      
Kyrie eleison.

In Galileam doet haer gaen,
Daer sullen sy Christum schouwen aen,
Sy gingen snel hen wegh vant graft,
En deden wat haer was operlagt.      
Kyrie eleison.

Wy dancken u Heer Iesu Christ,
Dat ghy van den doodt erstanden bist,
En hebt verstoort sijn gewalt en macht,
En ons wederom tot het leven bracht.      
Kyrie eleison.

Lof sy u o heyliges cruys,
Behuildt ons arme Christen luydt,
Al van der Ketters valschen leer,
Dat sy ons nimmer bedroeven meer.      
Kyrie eleison.

O Iesu Christ beminde Heer,
Door u seer groote marters eer,
Verleendt ons al een saligh end,
En hier na een vrolijck opperstend.
Kyrie eleison.",Christ ist erstanden,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6848,_gee005gees02_0074,1637,1637.0,1000746,333333333333,vmvmmmmmmmmm,aBaBBCBCBCBC,3a 3B 3a 3B 3B 3C 3B 3C 3B 3C 3B 3C,.3a   .3B   .3a   .3B   .3B=  .3C/  .3B*  .3C(  .3B=  .3C/  3B*  .3C(,geestelijk lied,14,12,"‘K aenbidd’ u, Godtheyt krachtich,
Die hier verborghen zijt
In ’t Sacrament waerachtich,
Tot mijnes siels profijt,
Dus, tot der Ketters spijt,
Val ick ootmoedich neer,
En singh met soet jolijt:
Ghy zijt mijn Godt, mijn Heer.
Dus, tot der Ketters spijt,
Val ick ootmoedich neer,
En singh met soet jolijt:
Ghy zijt mijn Godt, mijn Heer.

Mijn ziel, en al haer krachten
V sullen sijn subject
Verlaeten haer ghedachten,
Ghelooven u op-recht:
’t Is waer al dat ghy seght,
V woort sal blijven staen,
Vw’ macht die is perfect,
Wat ghy wilt dat’s ghedaen.
’t Is waer al dat ghy seght,
V woort sal blijven staen,
Vw’ macht die is perfect,
Wat ghy wilt dat’s ghedaen.

’t Ghesichte magh failgeeren,
’t Ghevoelen, ende smaeck,
’t Geloof sal niet mankeeren,
Dat weet ick by uw’ spraeck.
’t Is wel een wonder saeck:
Maer ghy zijt ’t machtich Heer.
Ick mijn verstandt versaeck.
‘k Geloov’ uw’ woorden meer.
’t Is wel een wonder saeck:
Maer ghy zijt ’t machtich Heer.
Ick mijn verstandt versaeck.
‘k Geloov’ uw’ woorden meer.

Aen ’t Cruys was Godt obscure,
Maer de mensch openbaer,
Hier zijnse t’aller uren
Verborghen beyde gaer.
‘k Geloov’ nochtans eenpaer,
Dat Godt en mensch present,
Met vleesch en bloedt voorwaer,
Is in dit Sacrament.
‘k Geloov’ nochtans eenpaer,
Dat Godt en mensch present,
Met vleesch en bloedt voorwaer,
Is in dit Sacrament.

De teeckens uwer wonden
Die ick met Thomas nijt:
Nochtans uyt ’s herten gronde
Gheloov’ ick dat g’hier zijt.
Versterrickt t’aller tijdt,
O Iesu, in mijn hert.
Gheloov’, Hoop, Liefde, wijt
Verdrijft mijn pijn en smert.
Versterrickt t’aller tijdt,
O Iesu, in mijn hert.
Gheloov’, Hoop, Liefde, wijt
Verdrijft mijn pijn en smert.

Een kindt sijt ghy ghebooren,
En ons gepresenteert
Van een Maaeght uyt-verkooren,
Met ons gheconverseert.
Ghy hebt ons selfs gheleert
Den wegh der saligheydt,
Daer na we’erom ghekeert
Tot ’s Vaders Majesteyt.
Ghy hebt ons selfs gheleert
Den wegh der saligheydt,
Daer na we’erom ghekeert
Tot ’s Vaders Majesteyt.

V Vleesch en Bloedt ghelaten
Hebt g’ons t’een Testament,
Wt liefde boven maten,
In’t heyligh Sacrament.
O kostelijck present!
Waerachtigh Hemels-broodt,
O boom des levens jent!
Spijst ons in hongers-noodt.
O kostelijck present!
Waerachtigh Hemels-broodt,
O boom des levens jent!
Spijst ons in hongers-noodt.

Wie sou niet zijn ghedachtigh,
By sulcken Hemels-broodt,
Vw’ liefd’ in lijden krachtigh,
Bestandigh tot der doodt?
’t Is een mysteri’ groot,
Een bandt der eenigheydt,
Confoort in allen noodt,
Een pandt der saligheydt.
’t Is een mysteri’ groot,
Een bandt der eenigheydt,
Confoort in allen noodt,
Een pandt der saligheydt.

O wonder boven maten!
Een dienaer kranck en teer
Die wordt hier toeghelaten
Te nutten sijnen Heer.
Wie sou nu wesen meer
Hooveerdigh in ’t ghemoet,
Als hem verne’ert dus seer
Ons Schepper met ootmoet?
Wie sou nu wesen meer
Hooveerdigh in ’t ghemoet,
Als hem verne’ert dus seer
Ons Schepper met ootmoet?

Der Eng’len broodt en spijse,
Des Vaders eenigh Soon,
Wordt op een nieuwe wijse,
Een broodt der menschen schoon:
Hier staet hy ons ten thoon,
En opent sijnen schoot:
Hy schenckt ons tot een loon,
Sijn selven, na de doodt.
Hier staet hy ons ten thoon,
En opent sijnen schoot:
Hy schenckt ons tot een loon,
Sijn selven, na de doodt.

Hoe soet zijt ghy, o Heere,
Voor die u smaken wel!
Al staet g’haer noch soo seere,
Sy zijn u niet rebel:
Sy overloopen snel
Den wegh die ghy ghebiedt,
Al raest den duyvel fel,
Sy passen op hem niet.
Sy overloopen snel
Den wegh die ghy ghebiedt,
Al raest den duyvel fel,
Sy passen op hem niet.

Wilt ons in u verkeeren,
Ontlost der sonden bandt,
Ons deuchden wilt vermeeren,
Ontsteeckt der liefden brandt,
Helpt ons in ’t Vaderlandt,
Spijst ons met Hemels-broodt:
Ghy weet et, Heer vailant,
Den wegh die is seer groot.
Helpt ons in ’t Vaderlandt,
Spijst ons met Hemels-broodt:
Ghy weet et, Heer vailant,
Den wegh die is seer groot.

Neemt ons in u behoeden,
Waerachtich Pellicaen,
Spijst ons met uwen boede,
Neemt ons voor kind’ren aen:
Een droppel bloedts kan saen
Ons ziel af-wasschen reyn,
Al hadd’ een mensch ghedaen
Al ’s werelts sond’ alleyn.
Een droppel bloedts kan saen
Ons ziel af-wasschen reyn,
Al hadd’ een mensch ghedaen
Al ’s werelts sond’ alleyn.

O Iesu Prins verheven,
O Koningh excellent,
Wilt ons ghenadigh gheven,
Al door dit Sacrament,
Dat wy u eens present,
Sien moghen openbaer,
Bevrijdt van all’ ellendt,
Aensicht tot aensicht klaer.
Dat wy u eens present,
Sien moghen openbaer,
Bevrijdt van all’ ellendt,
Aensicht tot aensicht klaer.",Fortuin helaas,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6849,_gee005gees02_0075,1637,1637.0,1000746,333333333,vmvmvmvmv,aBaBcDcDe,3a 3B 3a 3B 3c 3D 3c 3D 3e,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D   .3e,geestelijk lied,5,9,"Vreucht u ghy lieven sielen,
V ist een vreucht geschien,
Wy hebben met onsere oogen
Den Heylant aengesien,
In eenerhoftien kleyne,
Sijn ware vleesch en bloet,
Wie dat va herten gelovet,
Ist sijner sielen goet.      
Kyrie eleison.

Den wy gesien met oogen,
Iesum die ons erlooft,
Dit vatten wy in geloven
En sijn heel wel ghetroost,
Als wy van hier gaen scheyden,
Nemen dit Sacrament,
Verlost vant eewig lijden,
En komen in Godtes hend.      
Kyrie eleison.

Het is der Sielen spyse
Daer door sy wordt erneert,
Onergrontlicker wijse,
En blijft doch onverteert,
Het lijf doet het oock laven,
Hoe wel hy moet vergaen,
Werdt wederom verheven,
En ter vreucht opstaen.      
Kyrie eleison.

Iesu ghy liever Heere,
Ghy alderhoochstes goet,
V sy lof, prijs en eere,
Dat ghy u vleesch en bloet,
Tot eener spijs hebt geven
Dat broot van hemelrijck,
Dat selvigh geeft ons dat leven,
Warer Godt en mensch te gelijck.      
Kyrie eleison.

O Heer maeckt ons verlangen,
Tot desen Sacrament,
Wanneer wy dat ontfangen
Wt eenes Priesters handt,
In vreden laet ons vaeren,
Iesu in namen dijn,
Al tot der Engelen scharen,
En eewigh by u sijn.      
Kyrie eleison.",,Emmerick,../../data/dbnl/_gee005gees02_01.xml
6864,_gee005gees02_0090,1637,1637.0,1000746,3333443443,vmvmmmmmmm,aBaBBBBBBB,3a 3B 3a 3B 4B 4B 3B 4B 4B 3B,.3a   .3B   .3a   .3B    4B=   4B/  .3B    4B=   4B/  .3B,Marialied,5,10,"Ave der Maechden kroone,
Maria weest gegroet,
Klaer als de Sonne schoone.
Ghy sijt vol graey soet,
Door u ons de deucht toevloet,
Want ghy hebt met diep ootmoet
Gebaert ons t’hoochste goet.
Door u ons de deucht toevloet,
Want ghy hebt met diep ootmoet
Gebaert ons t’hoochste goet.

Den Heer’ is met u reyne,
O vreucht des werelts wijt,
Och troostbare fonteyne
Ghy sijt ghebenedijt:
Want noyt mensch tot gheender tijt,
Was soo salich als ghy sijt,
Door u sijn wy bevrijt.
Want noyt mensch tot gheender tijt,
Was soo salich als ghy sijt,
Door u sijn wy bevrijt.

Gedanckt, ghelooft, gepresen
Moet sijn den weerden pant,
V vrucht reyn uytgelesen,
Iesus u kindt playsant:
Die ons als een Leeu vaillant
Heeft ontdaen den helschen bant,
Door sijne machtighe hant.
Die ons als een Leeu vaillant
Heeft ontdaen den helschen bant,
Door sijne machtighe hant.

Maria hooch ghebooren
Wt Coningh Davidts saet,
Laet ons doch niet verloren,
Ghy sijt ons toeverlaet:
Siet wy sijn hier desolaet,
En vervult met allen quaet,
O ras komt ons te baet. 
Siet wy sijn hier desolaet,
En vervult met allen quaet,
O ras komt ons te baet. 

Lof Moeder der genaden
Sy u in’t aertsche dal:
Wee hem die u versmaden,
Fy Ketters valsch getal:
Wilt ons doch bevrijden al
Van der Ketters boos geschal,
En vanden helschen val.
Wilt ons doch bevrijden al
Van der Ketters boos geschal,
En vanden helschen val.",Ik ben niet als een pluim,Emmerick,../../data/dbnl/_gee005gees02_01.xml
7099,_hof001hofk01_0006,1577,1577.0,1000178,4424,mmmm,AABB,4A 4A 2B 4B,.4A   .4A   .2B   .4B,"kerstlied
verhalend lied, geestelijk",12,4,"Het was een maghet wtuercoren
Daer Iesus aff sijn wilde gheboren
Des ben ick vro. O, o, o, o,
benedicamus domino.

Al totter stadt van Nazareth
Daer is een maghet ombesmet
Des ben ick vro. O, o, o, o,
benedicamus domino.

Groetse mij metten naeme mijn
Segt haer dat ick haer kint wil zijn
Des ben ick vro. O, o, o, o,
benedicamus domino.

Die Enghel was een bode goet
Hij voer derwaerts metter spoet
Des ben ick vro. O, o, o, o,
benedicamus domino.

Hij seyde Godt gruet v suyuer maecht
Ghij zijt die Gode wel behaecht
Des ben ick vro. O, o, o, o,
benedicamus domino.

Hij wil van v gheboren zijn
Iesus die lieue meester mijn
Des ben ick vro. O, o, o, o,
benedicamus domino.

Maria sprac hoe mocht ic hem ghewinnen
Want ic noyt man en begeerden om minnen
Des ben ick vro. O, o, o, o,
benedicamus domino.

Die heylighe gheest sal in v comen
Soo den dau valt op die blommen
Des ben ick vro. O, o, o, o,
benedicamus domino.

Maria weest onuersaecht
Tis den Godts sone die ghij draecht
Des ben ick vro. O. o, o, o,
benedicamus domino.

Hij heeft v daer toe wtuercoren
Hij wil verlossen dat was verloren
Des ben ick vro. O, o, o, o,
benedicamus domino.

Uan allen sorghen ben ick ontsleghen
Die deerne Godts wil ick wesen
Des ben ick vro. O, o, o, o,
benedicamus domino.

Maria viel neder op haer knien
Den wille Godts moet gheschien
Des ben ick vro. O, o, o, o,
benedicamus domino.",Het was een maagd uitverkoren,Leuven,../../data/dbnl/_hof001hofk01_01.xml
7140,_hof001hofk01_0047,1577,1577.0,1000178,333333,vmvmvm,aBcBcB,3a 3B 3c 3B 3c 3B,.3a   .3B   .3c=  .3B/  .3c=  .3B/,"devoot lied
dialooglied",11,6,"Tvsschen twee hooge bergen
En eenen groenen gaert
Daer bleef myn lief in strijden
Van hooger minnen aert
Daer bleef myn lief in strijden
Van hooger minnen aert

Och lief van hooger minnen
Hoe sijdij aldus mismaect
Al om een arm ziele.
Die luttel nae v haeckt.
Al om een arm ziele.
Die luttel nae v haeckt.

O heere voor v ghenaden
En door v minne groot
Hoe geerne soude ick spreken
Tot v een minnelijck woort.
Hoe geerne soude ick spreken
Tot v een minnelijck woort.

Och edel creatuere
Vrij edel ziele mijn
En wat is v begheren
Dat ghij versueckt aen mij.
En wat is v begheren
Dat ghij versueckt aen mij.

Och lief van hooger minnen
Van hooger minnen aert
Hoe geerne soudic mij vermeyden
In uwer minnen gaert.
Hoe geerne soudic mij vermeyden
In uwer minnen gaert.

Och wildy v vermeyden
In mijnder minnen gaert
Soo moet ghijs veel begheuen
Daer uwen sin toe staet.
Soo moet ghijs veel begheuen
Daer uwen sin toe staet.

Hoe sal ick dat ghemaeken
Mijn lief mijn minnekijn
Soo veel te versaeken
Dat doet mij groote pijn.
Soo veel te versaeken
Dat doet mij groote pijn.

O edel creatuere
Vrij edel ziele mijn
Slaet doch eens op v ooghen
Aensiet mijn bitter pijn.
Slaet doch eens op v ooghen
Aensiet mijn bitter pijn.

Aent cruyce wilt versinnen
In eender perssen swaer
Stont ick om uwer minnen
Om v tontfaen aldaer.
Stont ick om uwer minnen
Om v tontfaen aldaer.

O Iesus lieue Heere
Ick bid v staghet mij bij
Ick wil die werelt laeten
Al om die minne van dij.
Ick wil die werelt laeten
Al om die minne van dij.

Ick wilt nv al begheuen
En soecken daer diepe ootmoet
Dat ick hier naemael mach leuen
En vercrijghen dat eewich goet.
Dat ick hier naemael mach leuen
En vercrijghen dat eewich goet.",Ik zie de morgenster,Leuven,../../data/dbnl/_hof001hofk01_01.xml
7163,_hof001hofk01_0070,1577,1577.0,1000178,33333333444444,vvvmvvvmmmmmmm,aaaBaaaBBBBBBB,3a 3a 3a 3B 3a 3a 3a 3B 4B 4B 4B 4B 4B 4B,.3a=  .3a   .3a=  .3B   .3a/  .3a   .3a/  .3B   .4B*  .4B&  4B(  .4B*  .4B&  .4B(,"vermaanlied
passielied",3,14,"O mensche wilt studeren
Studeren ia studeren
Al aen den boom des cruycen
Aenmerckt wie daer aen hangt
Hij hinck daer om te leeren
Den wech der salicheyden
Hij hinck daer om te leeren
Wt also vierighen brant
Peyst op hem al v leuen lanc
Ghij moghet hem wel weten danck
Want hijt v wt minnen schanck
Peyst op hem al v leuen lanc
Ghij moghet hem wel weten danck
Want hijt v wt minnen schanck

Hij heeft v daer gesconcken
Ghij meucht wel worden droncken
Hij heeft v daer geschoncken
Al van sijns hertsen bloet
Sijn liefden es hem ontfoncken
En es nederwaerts gesoncken
Sijn liefden es hem ontfoncken,
In alsoo grooten ootmoet
Hij es soo wtermaten goet
Het is zyn minne diet hem doet
Hier op soo draeg ick mijnen moet.
Hij es soo wtermaten goet
Het is zyn minne diet hem doet
Hier op soo draeg ick mijnen moet.

Hoe mocht hij meer gelijden
Om ons van sonden te vrijden
Hoe mocht hij meer gelijden
Dan hij wt minnen geleec
Hij heeft hem laeten besnijden
In sijnen ionghen tyden
Hy heeft hem laten besnijden
In syn ionghe leden
Hij is soo wter maten teer
Sijn ledekens deden hem soo seer
Nochtans soo woude hij lijden meer.
Hij is soo wter maten teer
Sijn ledekens deden hem soo seer
Nochtans soo woude hij lijden meer.",Moet ik altijd treuren,Leuven,../../data/dbnl/_hof001hofk01_01.xml
8686,_nie095nieu01_0007,1643,1643.0,1000805,5531133131,mmmmmmmmmm,AABBCDDCEE,5A 5A 3B 1B 1C 3D 3D 1C 3E 1E,5A   .5A   .3B + .1B   .1C + 3D  .3D + .1C   .3E + .1E,liefdeslied,5,6,"ALs Garint zijn oogjes open dee
Rees hy soetjes op van het Bedt, En hy trat na de Zee,
Wiens grondelose diep, hem riep
Soo't scheen, door 't ruysichende geluyt
Garint hier is u Bruyd, te been,
Want soo sy u nu derft, sy sterft.

Ongerust doorloopt hy 't lage Lant,
Tot de schore duyn, van wiens top hy weer daelt na de strant,
Doch straks ontmoeten hem, een stem,
Die sey, Garint ick ben in noot,
Komt helpt my eer de doot, ons schey,
Want soo ick u meer derf, ick sterf.

Soo verbaest doorsiet hy't golve velt
'tWelck de harde wint, en de storm hadt beroert en ontstelt,
En sagh omtrent een klip, een schip
In ly, waer in zijn Liefje bad
Garinter komt doch rad, by my,
Want soo ick u nu derf, ick sterf.

Als hy sagh dit nakend ongeval,
Roeyt hy onvertsaeght met een sloep Na haer toe van de wal,
In spijt der golven kracht, hy bracht
Aen strant, zijn half verdroncken vreugt,
Die sey slijt nu u Ieugt, te lant,
Want soo ick u meer derf, ick sterf.

Ach mijn lief, antwoorde Galathee,
Noch de harde wint, noch de vloet, noch de klip, noch mijn wee,
Verflieten uyt mijn sin, geen min
Die steeds, mijn redens breyn verteert,
Die stem ick u begeert, gereeds,
Want soo ick hier derf, ick sterf.",Als Garint zijn oogjes open deed,Haarlem,../../data/dbnl/_nie095nieu01_01.xml
8734,_nie095nieu01_0055,1643,1643.0,1000805,444433333,vmvmvmvmm,aBaBcDcDD,4a 4B 4a 4B 3c 3D 3c 3D 3D,.4a   .4B   .4a   .4B    3c    3D    3c    3D   .3D,herderslied,8,9,"LEstmael ginck ick op eenen morgen,
By een soo soeten Harderin,
Zy was belaen met duysent sorghen
Daer toe oock heel bedroeft van sin,
Zy sat vol gepeynsen, 
by een rockjen Hooy,
Ick gingh my veynsen, 
of ick socht mijn Ooy,
Maer zy was in mijn Kooy.

Ick sprack haer aen met soete woorden
Seght mijn beminde Galathee:
Dat u de Wolven niet verstoorden
En verscheurden ooc al u vee,
Wilt u schaepjes drijven, 
ginder aen 't geboomt,
Ick sal by u blijven, 
dat gy veylig koomt
Daer 't ruysschent Water stroomt.

Ick sal ghetrouwelijck by u waken
En by u wesen al den Nacht,
Daer toe een vaste Hutte maken
Die wel bevrijt is door de kracht:
Wilt my betoonen, 
suyvere Goddin,
En doch beloonen, 
mijn getrouwe min
Terwijl ick by u bin.

U trouwe dienst (beminde Harder)
Ick oock gantschlijck niet segghe of,
Ick bid u, brengt my een weynig varder
Tot dichte by mijns Vaders hof:
Mijns vaders wooningh, 
sal daer voor u staen,
Met goet belooningh, 
sal hy u ontfaen
Van 't gheen ghy hebt ghedaen.

Zy quamen soetelijck aendrijven
Tot dichte by haers Vaders Kooy,
Wel Coridon wilt hier wat blijven,
Of soeckt ghy varder uwen Ooy?
Een goeden avont, 
wensch ic u mijn lief,
Ghy vint noch 'tavont, 
lichtlick u gerief,
Want ick niet by u blief.

Wel wilt ghy my soo haest verlaten,
Seght, mijn beminde Galathee?
Wilt noch een weynigh by my praten,
Ey! hartje flucx, soo wil ick mee,
Ick sal betoonen, 
dat ick u bemin,
Wilt by my woonen, 
suyvere Goddin,
Want ghy staet in mijn sin.

Adieu Coridon ick moet scheyden,
Mijn Schaepkens die zijn mat en moe,
Als ghy de Meyskens gaet gheleyden:
Soo tast een weynigh stouter toe,
Wilt gy gaen weyden, 
Coridon nu segt?
Niet langh te beyden, 
o ghy soete knecht,
Ghij zijt u selfs te slecht.

Oorlof ghy Harderins te samen
Ontfanght dit Liedtjen al-ghelijck,
Als ghy u Harders wilt beschamen,
Soo set hem een verhoolen strick:
Gy moet hem vleyen, 
so lang als gy bent
In uws vaders weyen, 
ofte daer ontrent,
Seght dan, adieu mijn Vrent.",Cette cruelle,Haarlem,../../data/dbnl/_nie095nieu01_01.xml
