recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
11954,leeu035chri01_0064,1648,1648.0,1001751,4437,vvvv,aabb,4a 4a 3b 7b,.4a   .4a   .3b   .7b,geestelijk lied,14,4,"EEn yder, die sijn God wil vreesen
Diens wandel moet onsondigh wesen;
Wat quaet is in Gods ooghen;
Moet hy in sijn verstandt en wil, noch nu noch oyt ghedooghen.

2 Hy sal de sonden niet bedrijven,
Schoon die verborghen souden blijven
Voor yder weereltsch Richter;
Op dat sijn stomme hertenspraeck hem niet en sy betichter.

3 Hy sal de sonde stadigh laten,
En schoons' hem voordeel gaven, haten;
Om dat die sijn verboden
Van Godt, die alle sonden haet, en diese doet, sal dooden.

4 Hy sal gheduerigh sijn sorghvuldigh
Om sigh voor Godt, gheheel onschuldigh
Te houden. Van Gods paden
En wijckt hy noyt, soo langh hy leeft, al sou hem 't weldoen schaden.

5 Hy sal sigh voor de sonden wachten;
Doch haer en boven oock betrachten
Gods heyligh woort en seden.
Hy mijt het quaet, en sigh verrijckt in ware heyligheden.

6 Hy sal in heyligheyt volherden,
En trachten, om volmaeckt te werden
Soo veel hy kan in deughden;
Op dat hy namaels raecken mag tot aller vreugden vreughden.

7 Hy laet sigh noyt van 't goet afkeeren
Of schoon tot grooter staet en eeren,
Hy daer door in de weerelt
Gheraecken kan; dat acht hy eer met deucht te sijn bepeerelt.

8 Geen rijckdom sal sijn hert beweghen,
Om af te wijcken dan Gods weghen.
Dat niet en kan bederven,
Sijn hert voorware schatten hout, dat soeckt hy te verwerven.

9 De Aertsche vreught, sijn hert en sinnen
In deught ghegrondt noyt soo beminnen;
Dat hy om 't Aertsch vermaecken
(Als 't gheen in korten tijdt vergaedt) sijn rechte koers sou staecken.

10 Gheen Tyranny noch 's menschen dreyghen,
Sijn hert niet eens tot sonden neyghen:
En ofmen hem het leven
Benemen wil; hy sal als noch Gods vreese niet begheven.

11 Hy weet dat hy doch eens moet sterven
Soo acht hy 't best in Godt; en erven
Het eeuwigh saligh leven,
Dat Godt alleen (doch menschen niet) den trouwen mensch sal gheven.

12 Hy vreest noch siddert niet voor Heeren,
Die sonder Godt niet konnen deeren;
En schoon sy 't lichaen schenden,
Hy blijft ghetrouw, en weet sijn Godt sal dat ten besten wenden.

13 Hy leeft soo voor des Heeren ooghen,
Als of sijn siel was op ghetooghen
In Gods Palleys; sijn wandel
Is so als of de Heer, alleen staegh acht sloegh op sijn handel.

14 Van hem wert nimmer sonder schroomen
Gods naem in hert of tongh ghenomen;
Lichtvaerdigh by den Heere
En sal hy noyt, soo langh hy leeft, om eenigh voordeel sweeren.",Te mei als alle vogels zingen,Amsterdam,../../data/dbnl/leeu035chri01_01.xml
11979,leeu035chri01_0089,1648,1648.0,1001751,63332,mvmvv,AbAbb,6A 3b 3A 3b 2b,.6A   .3b=+ .3A   .3b=+ .2b=,geestelijk lied,22,3,"DIe Godt voor allen seghen wil dancken in sijn hert,
Denck, dat hy uyt ghenaden van Godt gheseghent wert.
Denck dat hy uyt ghenaeden uyt ghenaden

2 Gantsch onverdient; de Heere was niet verplicht sijn beeldt
In menschen uyt te drucken; sijn gunst dat mede-deelt.
In menschen uyt te drucken uyt te drucken.

3 Denck, wie, en uyt wat herte, aen wie, en uyt wat noot,
Den goeden Godt u segent; ghy sult hem maecken groot.
Den goeden Godt u seghent God u seghent.

4 Ons zeghent Godt de Heere. Hy als een Vader voet
Ons menschen, welckers rijckdom hem gantsch gheen voordeel doet.
Ons menschen, welckers rijckdom welckers rijckdom.

5 't Is Godt, die ons bereghent met allen overvloet;
Doch niet door dwangh ghedreven, maer met een vry ghemoet.
Doch niet door dwangh ghedreven dwangh gedreven.

6 Hy hout ons in het leven, hy troost ons in verdriet.
Hy is een schilt der vroomen: hy op haer lijden siet.
Hy is een schilt der vroomen schilt der vroomen.

7 Hy nimmer sal ghedooghen, dat hy die troost begheert,
Daer langh van blijft versteecken; hy alle droefheydt weert.
Daer langh van blijft versteken blijft versteken.

8 't Is Godt, die ons met reden begaeft en 't heyligh woort,
Dat ons wijst ware deuchden, en 's levens Engghe-poort.
Dat ons wijst ware deuchden ware deuchden.

10 Die ons in 't quaet bedolven siet uyt sijn hooghen throon,
En tot der menschen heylant ghesonden heeft sijn Soon.
En tot der menschen heylant menschen heylant.

11 Sijn Soon, die ons verlost heeft, niet door der Bocken bloet,
Maer door sijn eyghen sterven, van sond en Helschen gloet.
Maer door sijn eyghen sterven eyghen sterven.

12 Die ons met Godt versoent heeft, en d' Hemel op-ghedaen,
Op dat wy door ghebeden tot Godt vry souden gaen.
Op dat wy door ghebeden door ghebeden.

13 Die op gelooff en liefde belooft sijn eeuwig heyl,
En gheeft, die voor sijn leere haer leven draghen veyl.
En gheeft die voor sijn leere voor sijn leere.

14 Die ons gheeft sijn ghenade door welcken alle kracht
Des Satans wert verwonnen, en 't onder gantsch ghebracht.
Des Satans wert verwonnen werdt verwonnen.

15 Dees rijckdom van Gods liefde diep in u sinnen druckt;
Laet die uyt u ghedachten noyt werden uyt-gheruckt.
Laer die uyt u ghedachten u ghedachten.

16 Op dat Gods trouwe daden u komende voor 't oogh.
Ghy recht u Godt mooght dancken, wiens wooningh is in 't hoogh.
Gy recht u God mooght dancken God mooght dancken.

17 Roemt waer ghy kont Gods gaven, dit is Godt aen-ghenaem.
Een danckbaer hert tot meerder ghenaden is bequaem.
Een danckbaer hert tot meerder hert tot meerder.

18 Godt loven voor sijn seghen, doet onsen Schepper goet
Niet om sijn loff, maer liever om u danckbaer ghemoet.
Niet om sijn loff, maer liever om u danckbaer ghemoet.

19 Op dat te verghenoeghen, ghy zijt, en recht erkent.
U onverdienden seghen, Godt meerder gaven sent.
U onverdienden seghen, Godt meerder gaven sent.

20 Godt, oorspronck aller goetheyt, behoeft tot danckbaerheydt
Gheen menschelijcke gaven; hy is de saligheyt.
Gheen menschelijcke gaven; hy is de saligheyt.

21 Doch die zijn: danckb're menschen die met me-waerdigheydt
Recht arme Christ'nen laven, in hare tegenheyt.
Recht arme Christ'nen laven Christ'nen laven.

22 Al wie dan wil betoonen aen God een danckbaer hert,
Die help sijn even-naesten uyt alle noot en smert.
Die help sijn even-naesten even-naesten.

23 Hy noyt sigh selfs inbeelde, dat God hem 't goede schenckt,
Uyt loon; 't is uyt ghenaede: Wie anders meent sich krenckt
Uyt loon; 't is uyt ghenaede uyt ghenade.",Het daagt in de oosten,Amsterdam,../../data/dbnl/leeu035chri01_01.xml
12009,leeu035chri01_0119,1648,1648.0,1001751,4642445347,mmmmmmmmmm,AABBBCCDDD,4A 6A 4B 2B 4B 4C 5C 3D 4D 7D,4A    6A    4B    2B    4B    4C   .5C    3D   .4D 7D,geestelijk lied,5,10,"DIen het soete bitter smaeckt,
't Is gewis, sijn tongh is van de gal geraeckt.
Die gheen smaeck in 't eten heeft,
Koortsigh leeft:
Goede smaeck goet voetsel gheeft,
Het goet voetsel maeckt goet bloet,
Dit ons sterckte geeft, en fris leven doet.
Honger geeft ons smaeck.
De vult van spijs licht walgingh maeckt
So dat ons selfs de nutste en soetste spijs' niet smaeckt

2 Hebt ghy walgingh van Gods woort;
Laes! u ziele is niet soo als het behoort.
In het quaet sijt ghy verwert;
Roey uyt 't hert,
't Gheen u hout van Godt verhert.
't Weereltsch is van smaeck wel soet:
Den naesmaeck is als enckel gal en roet,
Jae als het venijn:
Gods woort is enckel Medecijn:
Het kan yder in allerley quael behulpigh sijn.

3 Honingh is des Heeren Wet.
't Houdt de zielen in de deughden frisch en net:
En het suyvert in de grond
Alle sond.
't Gheeft een lieffelijcken mond.
Wie daer rechte smaeck in hadt,
Wiert van eten nimmer volkomen sadt.
Die smaeck smaeck verweckt,
Die wederom tot voetsel streckt.
Het en schaedt hier niet, datmen sijn klederen wat reckt.

4 Proeft vry, mensch, het woort van Godt;
Want gheen sterven is hier voor u in den pot.
Dese spijs u 't leven spaert,
En bewaert
Dat ghy niet ter Hellen vaert.
Proeft en smaeckt Gods goedigheyt.
Eet met hongher het woort der zaligheyt.
En houdt dit voor vast,
't Sal noyt u ziel doen overlast.
Wie hier smaeck in Gods wet heeft, sal namaels zijn Gods gast.

5 Dwase mensch, die acht playsier
Het inswelghen van veel leck're spijs en bier;
Die door smaeck 't woort smaeck'loos maekt
En de wraeckt,
En den loop der deuchden staeckt.
Ach! ghy koopt u lust te duur.
Geeft g' u heyl voor 't geen noyt niet duurt een uur!
't Is voor dy te slecht
Ghy zijt gheen swijn, maer 's Heeren knecht.
Nuttight matigh 's lijfs voetsel, smaeckt veel 't gheen Godt aenrecht.",Derde Carileen,Amsterdam,../../data/dbnl/leeu035chri01_01.xml
12539,_vli001vlis01_0002,1642,1642.0,1000883,6666,mmmm,AABB,6A 6A 6B 6B,".6A   .6A   ,6B   .6B","politiek lied, geestelijk",5,4,"BAtaafsche volck'ren die de suyv're Tempels eerdt,
Daer Godes heyligh Woordt onfeylbaer werdt geleerdt,
Voltreckt u Godsdienst met een oprecht gemoet.
Die Godt heeft tot sijn hulp, geen dinck hem hinder doet.

Al's vyandts groot gewelt, sijn listigheydt en quaet
Vermach niet op het volck dat in Godts handen staet,
Maer al haer loos gewelt vertreed hy met de voet,
Die Godt heeft tot sijn hulp, geen dinck hem hinder doet.

Laet al u heyligh doen, en waerdigh oogenmerck
Sien op de Eere Godts, en voordeel van sijn Kerck,
Soo blijft u vyandt kleyn, hoe seer dat hy oock wroet,
Die Godt heeft tot sijn hulp, geen dinck hem hinder doet.

Omhelst de vreese Godts, vereend' Bataafs geslacht,
En geeft noch twist, noch haet, noch nijt, by u geen macht,
Maer treed in Godes Wet soo krijght ghy goeden spoet.
Die Godt heeft tot sijn hulp, geen dinck hem hinder doet.

5. O Vreede Vorst bewaerd de Staten van ons Landt!
Beschermt u Volck en Kerck met dijne rechter handt,
Bewaert den grooten Helt het Edel Nassous bloet,
Die Godt heeft tot sijn hulp, geen dinck hem hinder doet.",Fortuin helaas,Vlissingen,../../data/dbnl/_vli001vlis01_01.xml
12991,_nie021nieu01_0090,1655,1655.0,1000915,444442243,mvmvmmmmv,AbAbCCCCd,4A 4b 4A 4b 4C 2C 2C 4C 3d,4A    4b    4A    4b    4C   .2C   .2C   .4C   .3d,"kluchtlied
dialooglied, wereldlijk",6,9,"GOeyen avond Betje lief,
'k Zaye kik kik kik auw Slaave,
'k Staay tout jours tot auw gerief;
'k Hauwe kik 'et voor een grave
Datte kik Me-Uffrauw diene mach:
Ha, ha, ha, ach!
Ik barst van lach,
Dat om jou drollig geprach,
En waytze Complementen.

Ke Madam Elizabeth!
Gay weet ierst byzart te leven.
Dat's wear vaar, dear raed j'et net,
Wilt 'er zoo wat after geven.
Ma foy, gay zayd Certaynement,
Extravagant,
Vif, en Playzant,
Ja heel Admirabelemant,
Merveilljeux Sans Pareillje.

Wel Schijt-valkze-Kortezaan,
Reutelje, of benje dronken?
De Droely mocht jou verstaan;
Nou, ik zeg je weet van pronken,
Dusken Hoed op 't nieuw fatzoen,
Je Kousjes groen,
Met spitze Schoen?
Quant, hoe moet jou veurbroek broên
Van al die strikk' en quikke.

Eloquente rare Maagd,
Ba! gay discoureert alard'kens,
'k Wed de Faam auw lof omdraagt,
Gelayk onze Sgill' de Taartkens;
't Senseer Gracieusze Goddin!
Gay dwingt tot Min
Mayn hart en zin,
Door auw Gesten: die kik vin'
Gentiel en agreable.

Trouwens Iaap, ik zeg jey keunt!
Waar leer jey die Hoofze streeken?
'k Payz Lief dae ge med may deunt,
't Zayn mayn aige Minne-treeken.
Is dat meugelijk? Bay ja 't!
Maar watje praat!
't Es in der daat
Moar een Cordiaal Bravaat,
En nobele Galyardiesse.

Ach! Betje mayn zoete bek,
Late kik auw toch eins kuffen.
Houje hangde veurje, Gek.
Ay! laat ons te zamen bluffen
Onzen Amoureuze-brand,
Ke daar 's mayn hand
En trauw op pant.
Loop, Gek loop, vrijd in jou Langt,
Daers mult van Venus-mussen.",La Guillote,Amsterdam],../../data/dbnl/_nie021nieu01_01.xml
13017,_nie021nieu01_0115,1655,1655.0,1000915,3332111123,vmmvvvvvvm,aBBcccddcE,3a 3B 3B 2c 1c 1c 1d 1d 2c 3E,.3a    3B    3B   .2c   .1c   .1c   .1d   .1d   .2c   .3E,"drinklied
tafellied",3,10,"2 Nu zitten wy aan een Tafel,
Die louter is gelaân
Met gezoden en gebraân:
Wy mogen wel teeren,
En smeeren
Als heeren,
En tasten
Als gasten,
Dat op zijn / haar begeeren,
't Gediste vrymoedelijk aan.

3 Men zou door al dit braszen
Wel kroppen en smooren schier.
Hey! is 'er geen Wijn of Bier?
Gans bloed is dat smullen!
Breng pullen,
Wilt vullen
Een glaasje,
Ai haasje!
Hoor jongens, wy zullen
Dees Romer eens leegen al t'zaam.

4 Gebuur ik zal 't u brengen;
Zie daar dat gaatje veur.
Nou, gaat 'er ook zo me deur.
Kom slaat 'er jou handje
Aan 't kantje
Van 't rantje,
Ter deege
Wilt leege
Het Romertje; wantje
Het anders zult moeten herdoen.",Het was of zij het mij zeide,Amsterdam],../../data/dbnl/_nie021nieu01_01.xml
13034,verm047rond01_0006,1644,1644.0,1000916,33333333334334,mvmvmvmvmmmvvm,AbAbCdCdEEAffA,3A 3b 3A 3b 3C 3d 3C 3d 3E 3E 4A 3f 3f 4A,3A    3b    3A    3b    3C    3d    3C    3d   .3E    3E   4A   .3f 3f 4A,geestelijk lied,4,14,"VReughde van my vliedt
Sprack eertijdts Godts Moeder;
Och! wat groot verdriet;
Sprack mee syn behoeder!
Waer ick kijck, oft loop,
't Kindlijn is verlooren:
Waer 's nu all' ons hoop?
Ach mijn uytverkooren!
Niet langher hier ghestaen,
Komt weer te ruggh' ghegaen,
Ach! wat angst, wat groot verdriet!
Waer mach hy zijn, of weesen,
's Menschen Soon uytghelesen?
Vreught, en blijschap van my vliedt.

Kompt, gaen-we weer te ruggh',
't Jerusalem door soecken;
Komt haestich, rasch, en vluggh',
Vraghen – w' in alle hoecken:
Wat toeven wy op straet?
Och! wat een droef exempel?
Toeven-we slechts niet te laet,
Komt, sie w'eens in de Tempel:
Siet, daer s' mijn eenigh Soon.
Siet, hier mijns Zielens croon,
Wijck nu van my, pijn en verdriet;
Siet hier 's mijn uytverkooren
In 't midden der Doctoren,
Anxt, en hertseer van my vliedt.

Hoe dus mijn waerde Soon!
't Zijn nu voor by dry daghen,
Dat ick u schoonheyt schoon,
Droevich heb gaen bevraghen:
Wel Moeder, seght eens, hoe!
Wat heb' j u droef te maecken?
Wist ghy niet dat ick my spoe,
Te zijn in s' Vaders saecken?
Nu laet ons 't samen gaen,
Nu weest doch onbelaen,
Komt laet ons treen naer Nazareth.
Komt Joseph, mijn Behoeder,
Komt Maria, Maeght en Moeder;
Voortaen op alles beter let.

O wonderlijcke vondt!
Och! oft wy noyt verlooren
Door d'een, of d'ander sondt,
Christum ons uytverkooren:
Dan oft het mocht gheschien,
Dat wy hem mee verlooren;
Och! oft hy sich weer liet sien
In 't midden der Doctooren:
En sey door hare mondt,
Absolvo te terstondt,
Och! wat gaef soud' hy ons bien?
Nu sondaer hebt goe couragie,
Wat vreesje? ey! wat raesje?
Dit presenteert hy alle Lien.",Blijdschap van mij vlied,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13041,verm047rond01_0013,1644,1644.0,1000916,123124224,vvmvvmmmm,aaBccBDDD,1a 2a 3B 1c 2c 4B 2D 2D 4D,.1a + .2a   .3B   .1c + .2c   .4B   .2D   .2D   .4D,,6,7,"EEn Zaey-man // een Godd'lijc Maey-man
Wtgaende wel besteldt,
Ginck zaeyen, maer siet de Craeyen
Atent ras op neffens 't veldt:
Maer 't aar verdween,
't Lach op steen,
Alwaer 't de Sonne te seer bescheen.

Den Heere // de derde keere,
Ginck en wierp noch eens met maet,
Maer de doornen // met scherpe hoornen
Versmachtent, en verdrucktent zaet:
De rest dat viel
Niet dun, niet iel
In goeder aerdt, in goeder ziel.

Heb'j' ooren // komt dan eens hooren
Sprack hy tot al de Lien,
'K sal verklaren // k sal openbaren,
Opdat u ooghen moghen sien;
'tZaedt is Godts Woordt,
Dat gh'hebt ghehoort,
Och! of het altijt bracht vruchten voort!

Maer och armen // wie sel ontfarmen,
Dat 't meeste zaedt dus valt te loor,
Hier Helsche Geesten// daer 'sWeerelts Feesten,
Daer steene herten als yvoor,
Smijtent gins heen,
Soo wel in steen,
Als platte landen, een fout ghemeen.

Nu dan wacker // bereydt den Acker
Van uw' arme zielen wel,
Door ploeghen // met goet ghenoeghen,
Door 't dringhen van 't vleesch rebel,
Maeckt doch, dat 't zaet
Niet en vergaet,
Tot eeuwich treuren, tot eeuwich quaet.

Denckt te degen // dat waer Godts zegen
Dit Wilt was gantsch bedijdt,
Dat die aerde // heel onvermaerde,
Dat die grondt is vermaledijdt,
Komt dan en hoort,
Brenght vruchten voort,
Op dat den Zaey-man noyt zy verstoort.",Beata immaculata,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13080,verm047rond01_0052,1644,1644.0,1000916,332332223232,vmvvmvmmvvvv,aBcaBcDDeffe,3a 3B 2c 3a 3B 2c 2D 2D 3e 2f 3f 2e,.3a   .3B   .2c   .3a   .3B   .2c   .2D   .2D   .3e   .2f   3f 2e,Geestelijk lied,4,12,"DEn Hemel is gelijcke
Een Vorst, die met zijn knechts
Wouw' calculeren
Van zijn ghekroonde rijcke,
Begon als nu als rechts eens te warderen,
Maer een van dien
Viel op zijn knien '
En badt zijns lijfs genade,
Met tien duysent ponden
Seer swaer belast bevonden,
Gantsch belaede.

Maer hoort, den Koninck goedich
(In plaets van wreede roede)
Was gheduldich:
Maer siet eens, ras en spoedich,
Kompt hem een aer t'ontmoete,
Een kleyntje schuldich:
Een kleyne rendt
Maer siet den vendt
Begint hem t'overhalen
En vuyl en dwerse,
Te praemen en te persse
Tot betalen.

Hy, met gevouwen handen
Begon gantsch heel beleeft
Aen hem te smeecken:
Neen, neen, naer boey en banden,
Sprack hy, 'tis al vergeefs,
Tijt is verstreecken.
Maer Christus seydt:
Is dit danckbaerheydt
Van mijn beleefde gaven,
Werpt hem naer beneden
Naer 't vyer der eeuwicheden,
Haest u slaeven.

Vreest immers dese smerten,
Met dese pijne sal den Heer doen kermen,
Die uyt gantscher herten
Over vyanden al haer niet ontfermen:
Vergeeft doch 't quaet
Sonder nijt, oft' haet
Van uwen mede broeder,
Op dat u ghenadich
Mach zijn nu, gestadich
U behoeder.",Sei tanto graziosa,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13108,verm047rond01_0080,1644,1644.0,1000916,2344225532222222,mmmmmmmmvmvmvmvm,AABBCCDDeFeFgHgH,2A 3A 4B 4B 2C 2C 5D 5D 3e 2F 2e 2F 2g 2H 2g 2H,.2A + .3A   .4B   .4B   .2C + .2C   .5D   .5D   .3e   .2F   2e   .2F   .2g   .2H   .2g   .2H,"klaaglied, geestelijk",5,14,"HElp van alle kandt, in desen fellen brandt,
Roepen de zielen, ontfarmt u ons
Met hulp uw' s'herts, u s'handts, uw' s'mondts,
Op dat versoet, mach werden onse boet,
Op dat een wynich ons al te groote pijn
Verdwijnen mach, en in rust verandert sijn.
Anders dees' ellende
Dees' straffende Roe
Siet sullen wy t'ende
Ten lesten toe
Moeten verdraeghen
Eer wy met lof
Eens kunnen bejaeghen 
ons' Vaders hof.

Met groote smerdt,niet anders als een hert
Jachtich en driftich door een wildernis
Dorstich naer waeter seer begherich is
Helaes! soo slaeft, soo hycht, soo draeft
Ons al te mael noch tienmael meer de borst,
Van lust, van wensch, van al te grooten dorst.
Naer d'eedel fonteyne
Van 'tHemelsche nadt,
Soo groot, als kleyne
Naer d'eeuwige schadt,
Och dat maer ons boeten
Ons straffen verdient
Wat mochten versoeten
De levend' gemient!

Och arm och! hadden wy doch
Onse misdaet wel eertijts besucht
Met penitentie waerdige vrucht,
Als wy onvroom op den aerden-boom
Leefden ontbonden, wilder als wilt,
'tSou hier nu wesen ander rust en stilt,
En wy souden heden
So niet zijn begaen,
Om and're ghebeden
'Tsou daer niet op staen:
Vergheet dan doch Heer
'tVersuymde goet
Van u Schepsel teer,
Dat dus jammeren doet.

Ghenae, geen recht // toont Jesu aen u knecht
Gunt doch, o Heer, geeft gratie en ghenae,
Versoet ons pijn, vergoet doch all' ons schae,
Verdooft het vier // van u ellendich dier,
Verdooft den smoock, verkoelet den brandt
En ruckt ons zielen uyt der Leeuwen tandt.
Wilt ons met u paeren, 
int eeuwige licht,
En eens gantsch verklaren
Ons doncker ghesicht.
Wilt ons doch gheven
Op all' ons gheweyn:
Het eeuwighe leven,
Het hemelsche pleyn.

Erbermt u dan Heer // seghtdoch wanneer
Sullen wy komen voor u soet aenschijn
Om aldaer eens, en altijt verheucht te zijn?
'tDuert hier dus langh // 'tvalt hier so bangh,
Laet doch eens hooren u seer soete stem,
Waer door wy eeuwich hebben Requiem,
Erbermt u oock vrunden,
Wy weten gheen raedt,
Och! oft gh'ons vergunden
U Bee vroech, en laet,
Op dat wy door jouw,
En door Godts ghenae,
En door desen rouw
Sien t'eeuwich seer drae.",Wees nimf gegroet,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13363,sche321volm01_0010,1678,1678.0,1000923,43433333,mmmmvmvm,ABABcDcD,4A 3B 4A 3B 3c 3D 3c 3D,.4A   .3B   .4A   .3B   .3c   .3D   .3c   .3D,verhalend lied,10,8,"MAtroosjes die daer vaert ter Zee,
Neemt dit seer wel in acht;
Terwijl gy heenen Zeylt in vree,
Stoeyt, singht, en springht en lacht;
Het kan seer haest verkeeren,
De storm op mooy weer past.
Wilt dan in voorspoet leeren,
Dat tegenspoet aenwast.

Wanneer de Zeyltjes staen voor Wint,
Dan groeyt de vreughde aen;
Maer alsoo haest den storm begint,
Dan ist seer haest gedaen;
Si is men haest verslagen,
Door 't buld'ren van de Zee,
En stormse Winter vlagen,
En wenst na een goe Ree.

Het Water tiert, de Windt die raest,
De Kaecken groeyen aen,
De Lucht die vlieght geheel verbaest,
Een yeder is belaen;
De Zeylen laet men loopen,
Maer los van boven neer,
En doetse vast op knoopen,
Door 't ongestuymigh weer.

Hier drijft men soo op Godts genae,
Al onder een Besaen;
Maer is men dan geen wal te nae,
Dan kan het noch wel gaen.
Want siet wy zijn in hoopen,
Leyt 't Schip niet wel op Zee,
Dat men ter lens kan loopen,
En soecken een goe Ree.

Maer is men op den lager wal
Al door den Storm beset,
De Doodt ons wel haest naecken sal,
So Godt het niet belet;
De Zee die siet men branden,
Door 't storten van de Wal;
Men sieter niet te landen,
O droevigh ongeval!

Dan ist, komt laet ons met gevoegh,
Den Heere roepen aen;
Dan d' Ankers kappen van de boegh,
De Masten laet niet staen:
Maer wiltse voort gaen kerven,
Hou, kap de vleet of maet:
Wil Godt ons dan doen sterven:
Dit is de laetste raet.

Siet hier het hol nu als een vrack,
En rijt op lager wal;
So nu een Tou of Ancker brack,
So was het aen de wal,
Het volck geheel verslagen,
Doodt en terstont van kant,
't Schip aen stucken geslagen,
Aen splinters op de strant.

Maer als de noot op 't hoogste is,
Dan komt de Heere siet,
En helpt ons uyt de noot gewis,
En lost ons uyt verdriet,
Hy laet het weer bedaren,
De Baren leggen neer,
De Hemel gaet op klaeren,
Terstont so ist mooy weer.

Hier is de sorgh weer haest aen kant,
En al de vrees gedaen,
Het weer dat neemt of, hant voor hant.
Nu eens gedroncken saen;
In plaets men Godt sou dancken,
Voor sijn behoudenis,
Zo gaet men (watte rancken/)
En drinckt om strijt seer fris.

Oorlof ghy Zee-luy, wie ghy zijt;
Danckt Godt den Heer al t'saem;
En prijst hem met een hart verblijt,
En roemt sijn groote Naem,
Die u in groot beswaren,
Genadigh heeft bewaert,
Die sal u voort bewaren,
En zeegenen u Vaert.",Wanneer de zon zijn paarden ment,Amsterdam,../../data/dbnl/sche321volm01_01.xml
13374,sche321volm01_0021,1678,1678.0,1000923,43434443,mmmmmmmm,ABABCCDD,4A 3B 4A 3B 4C 4C 4D 3D,.4A   .3B   .4A   .3B   .4C   .4C   .4D   .3D,"zeemanslied
verhalend lied",10,8,"LIefhebbers blijft een wynigh staen,
En luystert met vermaeck,
Ons Schip leyt klaer, om t'Zeyl te gaen,
Aenhoort doch na de saeck,
Al na de Goutkust leyt de Vaert,
Tot aen de Mijne hoogh vermaert,
En dan om Neegers langhs de Kust,
Zijn wy op uytgerust.

O Amsterdam! gy schoone Stadt,
Hadieu, het gaet jou wel,
Zier hiet ons Scheepjen Zeylen radt,
Met meenigh fraeij gesel,
Al om het schoon Guineese Gout,
Dat yder hoogh van waerde hout:
Godt geeft ons nu al na den eys,
Maer een behouden reys.

Het eerste Lant dat wy aen doen,
Is Cabo Verde goet,
Van daer wy onse cours weer spoen
Naer Ryo Gamby zoet,
En dan tot in de Sarraljoen,
Wy ons al om vers Water spoen:
En soo dan langhs de Greynkust heen,
Verstaet wel na mijn reen.

Daer na komt de qua kust, hoort,
Hier zeylen wy in vree,
Tot aen 't Casteel de Mijne voort,
En settent op de Ree:
Daer gaet het handelen lustigh aen,
De Neegers met haer gout belaen,
Komen aen Boort, op staende voet,
Dat geeft ons goede moet.

Als hier ons werck is gedaen,
Zeylen wy weer op hoop,
Al van de Mijne wilt verstaen,
Voor eerst na Caep de Loop,
Dan na Angole, hoort wel mijn,
Om kleetjes en om Neegers fijn,
En daer mee na West-Indien heen,
Lystert wel na mijn reen.

Wanneer ons Schip nu is gelaen,
Met Neegers nae den eys,
Soo is 't dat wy strackx t'zeyl weer gaen,
En spoeden onse Reys,
Van alles wel versien valjant,
Nae 't Eylant Carrasou bekant,
Om t'handelen van daer met lust,
Al aen de vaste Kust.

Speck Jan die komt met vaertuyg, hoort,
En handelt met der spoet,
Schiet uyt sijn stucks van achten voort,
Voor onse Neegers goet,
Die sy voor Slaven bruycken daer,
Al leven sy oock hondert jaer:
En al haer Kinders en Geslacht,
Voor Slaven zijn geacht.

Als nu dit Werck is bestelt,
Dan voort na Hollandt dra,
Lustigh versien van Gout en Gelt,
De Koopman wachter na;
Welkom dan Schipper en Commies,
Die Reys die biet ons geen verlies.
Gy moet ons noch een Toghjen doen,
Wilt u wat haestigh spoen.

Ziet ons Genees-vaerder nu kant,
Hoe kostelijck munt hy uyt;
Een Gouwe Ringh al aen sijn hant,
Een Hoet-bant (tot besluyt/)
Van Gout of Zilver aen sijn Hoedt,
Daer op so draeght hy hooge moet:
Maer ach! sijn facy schijnt so naer,
Als of 't de Doodt selfs waer.

Luystert voor 't laest al eer gy gaet,
Kan dit also bestaen?
Dat d'een den aer verkoopen laet,
Zeght is dat wel gedaen?
Ick vraegh u oordeel tot besluyt?
En daer mee siet so schey ick uyt;
En laet Genee en oock de Vaert,
Aen die het meest schat waert.",Het was een boer van Waddinxveen,Amsterdam,../../data/dbnl/sche321volm01_01.xml
13445,sonn003basu01_0037,1662,1662.0,1000943,333333,mmvmmv,AAbCCb,3A 3A 3b 3C 3C 3b,.3A   .3A   .3b   .3C   .3C   .3b,"schriftuurlijk lied
loflied",2,6,"O Heer, Gy laet voortaen 
Uw knecht in vreede gaen; 
Uw Woord blyft vast in waerden; 
Want my is toe-geseit, 
Dat ik Uw Saligheid 
Noch sien sou op der aerden.

Gy, Heer, hebt opgericht
Voor 's werelts aengesicht
Dit Heil, om te verlichten",Lofzang van Simeon [Datheen],Amsterdam,../../data/dbnl/sonn003basu01_01.xml
