recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
2589,bred001groo01_0138,1622,1622.0,1000653,3333223,vmvmmmm,aBaBCCB,3a 3B 3a 3B 2C 2C 3B,.3a   .3B   .3a   .3B   .2C   .2C   .3B,"liefdeslied
loflied",6,7,"K'en kan u niet bedwinghen
Mijn uytghelaten vreucht
Van blijdtschap moet ick singhen,
En roemen van u deucht,
O schoon Jonckvrou,
Die ick noch hou
Voor t'puyckjen van de jeucht.

Ick leef op hoop en vreesen
En twijfel in mijn sin
Oft waer sou moghen wesen
Dat ick hier by u bin,
Tis waer ick siet,
Maer loof het niet
Mijn soete Coningin.

Voor u gheluckigh ooghen
Ghy zijt de schoone Maeght
Ghy zijter vol medoghen
Ghy doet dat my mishaecht
U pijne wreet
Jammer en leet
Dat ghy soo t'schijnt beklaecht.

Enghelken weest te vreden
Want ick heb dese smert
Verduldelijck gheleden
Stilswijghent in mijn hert
Hoe wel t'aenschijn,
Door druck en pijn
Somtijdts verandert wert.

Het aenschijn wordt gheleecken
Een spieghel vant ghemoet
Siet hier in wordt ghekeecken
Watmen inwendich doet
Of hy het lijdt //
Of hem verblijdt
Of hy quaet is of goet.

Glory van mijn ghepeynsen
Soo ghyt van herten mient
Hoe kan hem een mensch veynsen
Voor syn recht waerde vriendt
Ghy sult van my,
Hebben voochdy,
Van tgheen ons Godt verlient.",La foule d'Angleterre,Amsterdam,../../data/dbnl/bred001groo01_01.xml
2596,bred001groo01_0145,1622,1622.0,1000653,222222222223,vmvmvmvmmmmm,aBaBcDcDEEED,2a 2B 2a 2B 2c 2D 2c 2D 2E 2E 2E 3D,.2a + .2B   .2a + .2B   .2c + .2D   .2c + .2D   .2E   .2E   2E   .3D,"liefdeslied
klaaglied",5,8,"T'vertoont sich Vrouwe // in alder ootmoet
U Lief ghetrouwe // en Dienaar goet,
Met weenend' ooghen // bedenckt, beschaamt
Versoeck meedoogen // Prinses vernaamt,
Mijns lyder smart
Dees wetten hart
Sijn veels te vart,
Van een goed Maacht befaamt.

Ick onderdanen // heb nacht, op nacht
Veel sucht en traanen // ja clacht, op clacht,
Ghestort, ghegooten // met bitter getreur
Maar noyt ontslooten // u wreede deur,
Dit claach ick Godt
Want treed' ick tot
Het staale slot,
En grendels synder veur.

Koom ick behendich // ontrent u gelas
My ontmoet schendich // snel het ghebas
En t'gerucht der mensche // dat ick seer haat
Mijn Vrou ick wensche // en bid ghenaad
O quamt // ick namt
Vant t'hart dat vlamt
Gheeft dat dit ampt,
Maar voor my oopen staat.

Soo uyt ghenaade // dees jonst gheschiet,
Ick sal die weldaade // vergheeten niet,
Maar die beloone // met danckbaarheyt
Met Lof betoone // ben ick bereyt,
Tot alder stont
Doort Heyl verbont,
Met hert en mont
Wert uwen naam verbreyt.

Voor u wel vaare // Prinses eerbaar
Stelt hy t'syn Gare // brand u Dienaar
In jonst dus vierich // wech arech vermoen
Syt ghy eergierich // soo wilt u spoen
Na dit request
Soo doet u best
Ick sech int lest:
Dus doende sult wel doen.",Lief uitverkoren lief triomfant,Amsterdam,../../data/dbnl/bred001groo01_01.xml
3388,coor001lied01_0103,1582,1575.0,1000328,444444,vvmmmm,aaBBCC,4a 4a 4B 4B 4C 4C,.4a   .4a   .4B   .4B   .4C   .4C,"bespiegelend lied, geestelijk",17,6,"UAn Afgody wil ick nu zingen,
Om voor den volck int licht te bringen.
Den quaadsten Afgod meest ghemeyn,
By schyndueghds volck van buyten reyn.
Daar zelven iemand hem recht kent
Door valsche waan en leyders blend.

Die doen haar licht-ghelovers bouwen,
Met ydel, kindsch, en zot betrouwen.
Vast op een waand gherechticheyd,
Die haar laat staan, in knechticheyd
Der zonden, die int herte woont,
Dit wert door waan-gheloof verschoont.

Zo wert haar zond die zy noch leven,
Niet toegherekent, maar vergheven.
Maar dueghd die niet in haar en is,
Dicht God henluyden toe ghewis.
Recht of die waarlick in haar waar,
dits waan, noch achtment waarheyd klaar

Dees Afgod valsch, int oogh waarschynigh,
Dees waan-gherehticheyd venynigh
Acht elck voor Christen heylicheyd.
Dat maackt een stoute veylicheyd
Recht of by tquaads onwaardicheyd
Mocht wonen Goods rechtvaardicheyd.

Des zoons gherechticheyd verkoren
Heeft niemand dan die hem toehoren
Daar Christi gheest niet in en woont,
Hoort hem niet toe, hoe schoon hy toont
Maar wien zyn Gheest recht zuchten// doet
Bid God en kryght sgheest vruchten// zoet

Dees vruchten zyn de liefd en vrueghde
Ghedult, met vreed en alle dueghde.
Dits t'onderhoud van Goods ghebod,
Van Christs gherechticheyd het slot
Dit werckt Goods gheest warachtelick.
Niet in een waan, maar krachtelick.

Die vruchten doet dees Afgod derven
Door waan, die lochent hier tverwerven.
Het werck des vleeschs blyft inde huyd,
Dat zulck' uyt Godes rycke sluyt
Noch hangt aan zulcken valsch' Afgod,
Der waners waanwys waan en zot.

Want zy vercieren dichten dromen
Rechtvaardicheyd (alzo zyt nomen)
Die niet en is, maar wezen derft,
Oock niet en leeft, noch niet en sterft.
Daarom hy oock gheen zond en dood
Noch dueghd doet leven inder nood.

D'onkuyschen maackt zy gheen reyn herte
Den nydert vryt zy niet van smerte.
De toornigh' hout zyn woedicheyd,
De pronckaard zyn hooghmoedicheyd.
Haar Afgod niemand hulp en biet,
Want die is niet, en helpt oock niet.

Al leggen zy in nood met rouwen,
Haar blind' Afgod, kant niet anschouwen.
Al smoren zy in boosheyds ghracht,
Haar hand en heeft gheen helpens macht.
Haar mond is stom, haar oor is doof,
Noch heeft dees Afgod groot gheloof.

Zulx zyn zy oock al dieze maken,
En al die haar met hoop ghenaken.
tGheschiet bedeckt tot alderstond,
Hy wert het wys die in den grond.
Dees Afgod naackt aanschouwen// kan,
Daar bidse elck aan, tzy vrouw of man.

Die worden oock als haar Afgoden,
Zy schynen levend en zyn doden.
Zy hebben oghen zonder zien,
Op tGodlick licht daar van zy vlien.
Haar dove oor oock niet en hoort,
Den zin van Godes levend voort.

Haar nues en rieckt tot ghenen daghen
Den zoeten rueck van Christs behaghen.
Stom is haar mond (doort zondighen)
Om Goods lof te verkondighen.
Haar tong en smaackt oock nemmermeer
Die zoetheyd lieflick vanden heer.

Haar voeten konnen gheensins wandren.
Van tquaad int ghoed om te verandren,
Haar handen tasten niet ghoeds aan.
Niet ghoeds en wert van haar ghedaan
Doort ongheloof int zwerte ryck
Dus wert elck zyn Afgod ghelyck.

Dees Afgod is, en heeft meest binnen,
Die meest hier schynt God te beminnen.
Want elck zoeckt meer na ghoedheyds lof
Dan ghoedheyd zelf, dit doet het stof,
Der zichtbaar' afgodryen// schyn
Reyn veghen af, en myen// fyn.

T ghraf schildert men met schyn en menen,
uytwendigh, binnen zyn vuyl benen.
De kerck men alst vervloecken// vliet
Om datmer leken boecken// ziet
Die zy met yver stucken slaan,
Als dAfgod in haar hert blyft staan.

Al anders leert der Christen Prince
Die wyst int hert, daar zoeckt, ghy vintse.
Reynight eerst binnen tquaad ghemeyn,
Op dat het buyten werd' oock reyn.
Maar die God meest met woorden eert
Die vloeckt int werck en doet verkeert.",Psalm 080 Datheen,Amsterdam,../../data/dbnl/coor001lied01_01.xml
3400,coor001lied01_0004,1582,1575.0,1000328,333333,vvmvvm,aaBccB,3a 3a 3B 3c 3c 3B,.3a   .3a   .3B   .3c   .3c   .3B,Christuslied,10,6,"GHy diet al doet beweghen,
Zyt dood vant kruys ghesteghen
Voor onze zonden groot:
Ghy die elck helpt na wenschen,
Behoefde hulp van menschen:
O liefd sterck als de dood

Int sterven met verlangen,
Hebt ghy den dood ghevangen:
In haren eyghen strick.
Vant zwerte huys vol trueren
Opende ghy de dueren:
In een snel ooghenblick.

De dood en mocht niet houwen
Het leven noch aanschouwen
Al lacht onder haar schaau.
Hy ryst door eyghen krachte
En treckt Adams gheslachte,
uyt haren Helschen klaau.

Wie Iesum zoeckt uyt minnen
Moet hem ghewislick vinnen
zoeckt hy ter rechter tyd.
Zoeckt hem, O mensch in nooden,
Int leven, (niet by dooden)
Ghy vint en werdt verblyt

Wildy vierichlick weten,
De Godlicke secreten,
Van Gods woord onbevleckt:
Om Iesum recht te leeren
Spreeckt van hem met begheeren,
Twert u door hem ontdeckt.

Thomas twyfelyck scromen.
Heeft ons twyffel ghenomen
Zo dat wy twyflen niet.
Groot zyn u twyfels vruchten
Want wy nu niet meer duchten:
dan ghy die tast en ziet.

God werckt door zelfs vermoghen,
Tgheloof kan zulcx oock toghen
In des Ghelovers daad:
Christus ghaat op de stromen,
Petrus wil tot hem komen:
die oock opt water ghaat.

Christus stijght in zyn Rijcke
Zyns Vaders ryck ghelycke:
diet tryck door hem ons gheeft.
Wel hem die vander Aerden
Ten Hemel stijght met vaerden:
En in Gods Ryck hier leeft

Zyn Gheest klaar ende vierigh,
Verlicht elck Hart lichtghierigh,
daer hy liefd vierigh baart.
tvernieut hart, zin en wensche,
En maackt den heelen mensche
Van Goddelycker aart.

Een zelve dach zal gheven
den vroomen deewigh leven
den boozen eewigh smert:
Mensch wilt in al u wercken,
dees dagh met ernst aanmercken,
Hy drijft zond uyt u hert.",Psalm 006 Datheen,Amsterdam,../../data/dbnl/coor001lied01_01.xml
3415,coor001lied01_0019,1582,1575.0,1000328,33333333333333353335,vvvvvvvvmmmmvvvmvvvm,aaabaaabCCCCbbbCbbbC,3a 3a 3a 3b 3a 3a 3a 3b 3C 3C 3C 3C 3b 3b 3b 5C 3b 3b 3b 5C,.3a   .3a   .3a   .3b   .3a   .3a   .3a   .3b   .3C   .3C   3C   .3C   .3b   .3b   .3b   .5C   .3b   .3b   .3b 5C,"klaaglied, geestelijk",4,20,"O Wereld vol valsch behaghen,
Vol leed, vol druck, vol klaghen:
Myn hart doet ghy versaghen,
Dus wil ick u begheven:
Ghy smeeckt om hard te plaghen,
Int helpen legdy laghen:
u lust eynt snel met knaghen,
V hoop doet anxtigh beven,
Ghy quelt als ghy verblyt:
u liefde steeckt vol nyd.
Ghy lacht meest als ghy byt:
V vrede is een stryd,
Ghy vliet die u aankleven,
V stieren brengt in sneven,
Die ghy wilt hoogh verheven,
Werpt ghy tonder in alzo korten tyd,
Die oyt u Dienaars bleven,
Hebt ghy trouwloos verdreven:
Met druck naamdy haar tleven:
Ick laat u al eer dat ghy my ontghlyt.

V ryckdom doet behoeven,
V lof is meest by boeven:
V weelde baart bedroeven:
Bedrogh is al u schynen,
Elck proeft u zonder proeven,
Zo listigh kondi troeven,
Ghy looft elck zonder toeven,
Zyns herten medeciynen:
Den vrecken loofdy baat,
Den elen hoghe staat,
Den ghulzighaart ghebraad,
En elck quaay toeverlaat:
Verraders schencktmen wynen,
De vrome drinckt venynen,
Doprechte doet ghy pynen,
Wie dueghd lieft, die werd van u ghehaat:
Ghy zoeckt om niet te vynen,
Begheert met volle schrynen,
En rooft elck vanden zynen,
Wat minst hoort, is mi u meeste daad.

Onvast is al u bouwen,
V loon bedroeft met rouwen,
Ken machs niet meer betrouwen
Maar schey van u mits dezen.
V lief veel leeds kan brouwen.
u recht doet twist aanschouwen,
Omt hebben en omt houwen,
Verdruckt ghy weeu en weezen.
Ghy doet nu stryden bloot,
Ghebroeders zonder nood.
Het kleyn vecht teghent groot,
En elck teghen den dood.
Die doedy anxtigh vrezen,
tVerschrickt aders en pezen,
Dus wont ghy int ghenezen:
Levende sterft het volck in uwen schoot.
Dueghd werd by u misprezen,
Tquaad roemdy uytghelezen
Tis hooghst by u gherezen:
Waan en schijn is hier u daaghlix brood.

Adieu princes vol trueren,
Stoot my uyt uwer dueren,
Ken zal my niet verstueren:
Toont vry al u vermoghen,
V ghaven zyn doch lueren,
Want dien ze meest ghebueren,
Doen zy t'hart verschueren,
Als zy haar zyn ontoghen,
V tijd werpt ons ter neer,
De jongheyd vlucht met leer.
De man zoeckt kost en kleer:
De oudheyd krankt met zeer.
Dan is den tyd vervloghen,
Zo vindt hem elck bedroghen:
Doort schijnsel van u loghen,
Die vliede ick en neem van u mijn keer,
Ken zoeck na gheen verhoghen,
t'Verdrucken wil ick doghen:
V macht heb ick verspoghen:
Adieu wereld, ick heb een trouwer Heer.",Allemande amoureus,Amsterdam,../../data/dbnl/coor001lied01_01.xml
6275,_haa003haag01_0048,1659,1659.0,1000738,444444,vvmvvm,aaBccB,4a 4a 4B 4c 4c 4B,4a 4a 4B 4c 4c 4B,dialooglied,10,6,"DIanier roeide in een schuitje
Met haar keeltjen onder 't fluitje
Van haar vryer Koridon.
Doris kroost met natte pruyken
Flux quam van de gront opduyken,
En zich bakten in de Zon.

Na veel zingens dees gelieven,
Beurt om beurt een lied aanhieven,
Liedtje, zonder wederga.
Sy prees 't mijen, hy het huwen:
d' Een wou vryen, d'ander schuwen.
Sy zong voor, en hy peep na.

MAagden die den rey vercieren
Zijn als Febus lauwerieren:
Maagden groenen als de palm.
Wat zijn vryers woorden heden,
Hun beloften en hun beden,
Meer als krachtelooze galm?

MAagden die de min uit sluiten,
Hare jeugt verydeltuiten,
En verwekken niemants gonst
(Men mag 't zus of zo bewimplen!)
Och wat is het, als met rimplen
d'Ouderdom het voorhooft fronst?

VOrhooft frontze, die met zinnen
En gedachten staat aan 't minnen
Is het niet een zotte klucht,
Dat men laat zijn vryheyt slippen,
Om het drukken van de lippen,
Om een scharrebiers genucht?

ZOtter is 't jeugts frissche roozen
Achtloos te verruckeloozen,
En den minnaar slechts te spijt,
Na goe dagen, en quae nachten,
Vreugt noch zegen te verwachten,
Maar elx laster en verwijt.

KOridon, gy meugt wat praten,
Maar ik zal u eeuwig haten,
Boeime niet door dwaze trouw,
Dianier 't zijn meyskens vlagen.
'k Zal u eeuwig liefde dragen,
En hoog achten als een vrouw.

IA zo sluyt men met verlangen,
Om het vogeltje te vangen,
En te sluyten in een kouw.
Neen zo lokt het harders knaapje,
Om het afgedwaalde schaapje
Dat hy garen hoeden zou.

KOridon, zet me op aan d' elzen.
Die malkanderen omhelzen?
Koridon gy zijt een boef.
Laat de maagden eenzaam peynzen.
Dianier, hoe kunje veynzen.
Zonder vryer, zonder troef.

Onder spel van zang en fluytje
Vat een buy in 't zeyl van 't schuytje,
Mit sloeg 't om: zy riep in noot.
Hy omarmde Dianiertje;
En kreet: water, blusch geen viertje,
Dronk met haar een zoete doot.",Iets moet ik u Laura vragen,Amsterdam,../../data/dbnl/_haa003haag01_01.xml
7150,_hof001hofk01_0057,1577,1577.0,1000178,44444,mmvmv,AAbAb,4A 4A 4b 4A 4b,.4A   .4A   .4b   .4A   .4b,vermaanlied,12,5,"Hoort toe altesamen bidt ende waect
Want wij nae Godts belde sijn gemaeckt
Ende wilt opheffen v ooghen
Want ghij nv den dach des Heeren naeckt
Dien druck moetmen ghedooghen.

Het volck sal teghen malcander opstaen
Die Vader sal sijn kint afgaen
Ende tkint den vader versteken
Ghelijck voor die diluuie elck was belaen
Vol boosheyt ende vol ghebreken.

Als dan die boosheyt menichfout
Seyt Christus sal hebben in ionck ende oudt
Die ouerhant ghenomen
Die liefde sal worden in veel herten cout
Merct oft dit niet en is volkomen:

Wat doen wij al om daertsche goet
Dat in die werelt verrotten moet
Oft die motten sullen eten
Dat ons een dief steelt metter spoet
Daer wij Godt mede vergheten.

Christus ghinck voor ons inde doot
Waer helpen wij malcanderen wter noot
Al hooren wij Christus leden karmen
Daer en is compassie in cleyn noch groot
Elck sluyt sijn borse voor den armen

Noch siet ghij vande hoochste stiel
Tot die neerste toe ist al rebel
Om deucht doen en wil niemant pooghen
Iae Godt seyt daer en doet niet een wel
Sij worden al van mijn ghedooghen.

Wat dobbelen, tuysschen, wat ouerdaet
Wat hoouerdye is nv in elcken staet
In spijse in dranck in cleeren
Soo wtwendich dat het volck nv gaet
Men kent geen schamel voor heeren.

Hoe moghen wij sijn dus seer verblint
Dat wij Gods liefde soo excellent
Om daertsche saken laten varen
Die ons niet en gheuen dan torment
En met die eewighe doot beswaren.

Wat mach den mensche baten, dat
Hij crijcht { seyt Christus } al tswerelts schat
Als hij sijn siele laet bederuen.
Al waert dat ghij duysent werelden hadt
Ten helpt al niet als ghij moet steruen.

Waer is Antiochus, waer mach hij sijn
Holofernes ende Alexander fijn
Die eens die werelt al verwonnen
Wat hebben sij daer aff op dit termijn
Vercreghen dan een hant vol sonnen.

Dus die werelt soo sint Jan v raet
Ende alle wereltlijcke saken haet
Daer en leet niet in dan hoouerdie
Haet ende nijt, en ghiericheyt versmaet
En alle oncuyssche boeuerije.

Dus wilt v neerstelijck spoyen
Die leden Christi bijstant te doen
Wt liefden die hant wt steken
Van spijse van dranc, van cleeder, en schoen
Oft wat hun mach gebreken.",Te Brunswijk staat een stenen huis,Leuven,../../data/dbnl/_hof001hofk01_01.xml
7194,_hof001hofk01_0101,1577,1577.0,1000178,44343,mmvmv,AAbAb,4A 4A 3b 4A 3b,.4A   .4A   .3b   .4A   .3b,"bespiegelend lied, geestelijk
devoot lied",22,5,"Myn lief is soet en suyuerlyck
Schoon, edel, machtich, ende rijck
Inder herten een iubileren
Al int ontfanghen ghenuechlijck
Dat willen wij Discanteren.

Hy can afnemen wat v deert,
Hij can v gheuen wat v herte begeert,
Hy can v siele versaeden
Hij es der maechdekens bruijdegom weert
Een fonteyne vol genaden.

Hy is die heer daert al aen staet
Hy is myn hoochste toeuerlaet
In alle mijnen lyden
Hij is den troost die niet en vergaet
Hij can dat herte verblijden

O hooghe gebieder der Seraphijn
Verwandelt ons nu water in wijn
Gheeft den dorstighen te drincken
Op dat wij uwer soeticheyt in onse pijn
Altoos mogen ghedincken.

Och als die ziele dan sal gaen
En laten dit dal der tranen staen
En comen dan hier bouen
Daermense niet versaden can
Van minnen Godt te louen.

Dan compt die bruydegom voor die poort
Dan hoort die bruyt dat soete woort
Compt in mijn suyuer vrindinne
Daer ghij soo langhe hebt af ghehoort
Dat suldi nv leeren kinnen.

Dan wort die schoon bruyt ingheleyt
En alle dinghen sijn daer bereyt
Van buyten en van binnen
Maer oft sij wt oft inne waerts geet
Sij sal daer weelde in vinden.

Die schoone tafel is daer bereyt
Die dierbaer spijse is daer op gheleyt
Men sal daer weirschap beginnen
Iesus dient seluer ghelijc hij seyt
Dat doet sijn groote minne.

Daer compt ter tafelen dat hemels broot
Den wijn is beyde wit en root
Van sonderlinghen smaeke
Daer worden sij droncken cleyn en groot
Die in dat prieel gheraken.

Daer is de bruygom selue de wairt
Hij schinct den wijn al onghespaert
Den wijn van grooter crachten
Daer Christus selue af is den wyngaert
Men derffer niet lange na wachten.

Och wat vreuchde mach daer sijn
Daer Iesus seluer schinct den wijn
In volle vergulde schalen
Al wt die grondeloose fonteyn
Daer machmen ghenoech wt halen.

Die bruyt mach in des heeren wijn
Wel altyt bly en vrolijck zijn
Men sals haer niet benyden
Maer wat sij haelt tis al betaelt
Eest wonder al is sij blyde?

Dan eest veruult dat sy hier seyt
Die bruydegom heeft haer in gheleyt
Hy gaf haer selfs te drincken
Sy moest van grooter vrolycheyt
In haers liefs armkens sincken.

Hy is dat broot, hy is den wijn
Hy is verdryuende alle pyn
Hy is een iubileren
Hy is den Coninck van Israhel fyn
Den grooten Heer der heeren.

Daer sal dat hert ontbonden syn
En hebben vergeten alle pijn
Men salder altoos aenschouwen
Die hooghe heylighe Dryuuuldicheyt reyn
Die vreucht altoos behouwen

Des heeren paleys sal altyt staen
Die groote vreucht en sal niet vergaen
Men salse altoos beginnen
Die een is van danders vreuchde saen
Vermaect in grooter minnen.

O nieuwe Ierusalem schoone pleyn
Dat ick v derue deert my certeyn
Hoe vet soo syn v weyden
Och hoe ghenuechelyck eest daer syn
Wee hen die daer afscheyden.

O Iesus uwen soeten naem
Is eenen kelder met most ontdaen
Een schoon prieel met bloemen
Hoe bat gesmaect, hoe meerderen dorst
Wanneer sal ick daer comen.

Die wil comen tot deser hooger heeren sale
Al tot dat liefelijck auontmaele
Die moet al ouergeuen
Al daer die quade natuere begeert
Te leyden een steruende leuen.

Die hier wil steruen, die sal daer leuen
Die hier wil deruen, die salmen geuen
Dat goet al bouen maten:
Daerom laet ons steruen ende deruen
En ons seluen laten.

O Iesu minnelijcke heer
Naer v verlangt my alte zeer
Och helpt my nv verwinnen
Want sonder v en vermach ick niet
Van buyten noch van binnen.

O ziele myn laet ons opstaen
En met begheerten ouer gaen
Alle dese hooge berghen
Soo mogen wij een leuendich leuen
Vinden sonder steruen.",Te mei als alle vogels zingen,Leuven,../../data/dbnl/_hof001hofk01_01.xml
8733,_nie095nieu01_0054,1643,1643.0,1000805,43434433,mvmvmmvv,AbAbCCdd,4A 3b 4A 3b 4C 4C 3d 3d,4A 3b 4A 3b 4C 4C 3d 3d,liefdeslied,5,8,"GAlathea gheestigh Dier
Oorsaeck van mijn lusjes,
Oorsaeck van mijn eerste vier,
Oorsaeck van mijn kusjes,
Oorsaeck van mijn wreede pijn,
Kussen doet mijn vrolijck zijn,
Laet ons t' samen kussen,
Om ons vyer te blussen.

't Kussen is een soet vreught,
Want het doet mijn leven,
't Kussen maeckt mijn Hart verheugt,
Wilt mijn kusjes gheven:
Kusjes soeter als het soet
Dat den Hemel leven doet,
Soeter als het minnen
Van ons Velt-Goddinnen.

Het zijn kusjes suycker soet
Die ick krijgh van Phillis,
Met kusjes wordt ick ghevoedt
Van mijn Amarillis:
Maer als Galathea kust,
Hemel wist ghy wat een lust!
Kusjes om de Booden
Op te gast te nooden.

't Hooghst dat ick van u begeer
Is mijn pijn te blussen,
Kusje mijn, ick kusje weer,
Laet ons 't samen kussen:
Duysent kusjes, duysentmael,
Gheef ick 't bloeyende Corael,
Aen u teere tipjes
Van u soete Lipjes.

Nu mijn soet Galathee
Wilt niet langher beyden:
Neemt my met een kusje mee
Niemandt sal ons scheyden:
Hierom wie 't behaeght of spijt,
Ick ben doch mijn vryheyt quijt,
En ick heb ghegheven,
Om een kus mijn leve.",Baise-moi ma Jeanneton,Haarlem,../../data/dbnl/_nie095nieu01_01.xml
9574,prin015mede01_0076,1650,1650.0,1000821,444444,mvvmvv,AbbAcc,4A 4b 4b 4A 4c 4c,.4A   .4b   .4b   .4A   .4c   .4c,psalm,11,6,"O Heere Godt! mijns heyls, mijn licht,
Ick roep voor u by daegh, by nachte,
Laet mijn ghebedt, en droeve klachte,
Doch komen voor u aengesicht;
Wilt gunstigh na mijn reden hooren,
En neyght tot mijn geschrey u ooren.

Mijn Ziele klimt geweldigh af,
Is mat en sat der tegenheden,
Die sy tot nu toe heeft geleden;
Mijn leven raeckt tot aen het graf:
Ick ben gereeckent, door mijn qualen,
Met die die in de kuylen dalen.

Ia, als een man ben ick voorwaer
Geworden, daer men af verwondert,
Gantsch krachteloos, en af-ghesondert,
Daer onder by de doode schaer,
Ghelijck als die in 't graf verslagen
Vast leggen, tot het eynd' der dagen.

Die ghy niet meer gedenckt, want sy
Van uwe handt zijn af-gesneden,
In diepten, en in duysterheden;
In d'onder-kuyl daer hebje my
Geleght, noch leyt op my by desen
V grimmigheyt, en toornigh wesen.

Ghy hebbet my, als met gewelt,
Ter ne'er gedruckt met al u baren:
En die mijn goe bekende waren
Verr' wegh gedaen, en my ghestelt
Ten grouwel: ick ben wegh genomen,
Besloten, en kan niet uyt komen.

Mijn ooge treurt meer als het mach,
Mijn vleesch, en bloet, ick gantsch verteere,
Van wegen mijn verdruckingh, Heere,
Ick roep tot u den gantschen dach,
Ick strecke uyt, tot u, mijn handen,
Ontlast my doch van dese banden.

Ick dencke, sult ghy wonder doen
Aen dooden, die geen kennis dragen?
Of sullen die, ick moet u vragen,
Op-staen? Dat kan ick niet vermoen.
Wat, sullen u doch konnen loven,
Die lange zijn tot niet verstoven?

Sal uwe goedertierenheyt
In 't graf vertelt zijn en beleden?
Of sullen u getrouwigheden
In 't stil verderf oyt zijn verbreydt?
Of worden dan bekent in 't duyster
V wonder-da'en, en grooten luyster?

V g'rechtigheyt wert niet vermondt
In 't Landtschap der vergetelheden:
Ick roep tot u, en mijn ghebeden
Zijn voor u in den morgen-stondt:
Wilt doch mijn Ziel niet langer tergen
En u aenschijn van my verbergen.

Van jeuget aen ben ick bedruckt,
Doodt-braeckend', draegh ick overvloedigh
Vervaernis, ick ben twijfelmoedigh,
En worde gins en we'er geruckt:
V heeten toorn, en swaer verschricken,
Gaen over my, op wien sy micken.

Den gantschen dagh, wie soud' bestaen?
Als water sy my t'saem omringen,
S' om-geven my in allen dingen:
En ghy hebt weer' van my gedaen
Mijn naesten, mijn bekend' ick misse;
Mijn vrienden zijn in duysternisse.",Psalm 088 Datheen,Medemblik,../../data/dbnl/prin015mede01_01.xml
10385,vond001minn01_0007,1626,1625.0,1000839,344443225,mmmmmmvvm,AABBCDeeD,3A 4A 4B 4B 4C 3D 2e 2e 5D,".3A    4A   .4B   .4B   .4C   ,3D    2e    2e   .5D",,3,9,"HOe Crachtich ick verpyn,
Door de waerheyd of door schyn
Te sinooren met een coude praet,
't Geen vierich in myn hartje staet:
Het suyent slaapen doet vermaen,
't Sluymerich en t' soet,
Een genuchje,
Een geduchje,
Een suchje alssem bitter suycker soet.

De Min my leeren wou,
Hoe ick best vergeten sou,
Het geen ick niet vergeten cost,
Dat icker staeg om dencken most:
Jae muurt en metst in u gedacht.
En soo ghy enckel wroet,
Om het smertje,
Uyt u hartje,
Te weeren, seyd hy, dits de beste voet.

VVel luste my de daet,
Van het stoocke viertje quaet.
k' behielt dat ick wou royen uyt,
Dit is het aertje vande guyt,
Die met slimme met loose treecken,
Dwingelantjes gril,
Door syn crachjes,
In gedachjes,
VVil woonen daer men hem niet hebben wil.",L'Orangère,Amsterdam,../../data/dbnl/vond001minn01_01.xml
10386,vond001minn01_0008,1626,1625.0,1000839,6666,vmvm,aBaB,6a 6B 6a 6B,.6a   .6B   .6a   .6B,,7,4,"VErmoghen ooghen schoon afgoden van myn sinnen,
Van wien ick daeghlyck eer die Goddelycke schyn:
Ghy ligghet sorgheloos in diepen slaep van binnen,
Daer ick hier buyten vast om uwent wil verd wyn.

Vermaght dan uw ghemoet, dat ghy die ghaat bederven
Die voor uw schoonheyt staech soo menich ofler doet
Van suchten en gheween? soo komt en siet my sterven,
Ach schoon maer wreede Ziel, en uwe lust voldoet.

Ick sie door t' claere glas uw' ooghen licht te deghen
En glinst erend' ghelaet, dat om myn quynen lacht,
En streelt sich soo het schynt om d' overhant verkreghen
Op myn verwonnen siel, die ghy te weynich acht.

Twee dinghen even groot kan ick in uw bemercken
Daer in men uws ghelyck ter werelt noyt en vondt:
Dat is uw schoon ghelaet, en uwe wreede wercken,
Die niemant oyt soo wel als ick alleen verstondt.

Uw schoonheyt kan soo veel door haer waerdy verwerven
Dat ick om uw ghemoet, en wreetheyt te versaen
Myn eyghen leven wil om uwent wille derven.
Stoot open eens het glas, en siet het schouw-spel aen.

Kost t' lichaem syn soo hooch als is het hardt ghedreven,
Ick stond terstond by u, en niet hier op de straet.
Doet open eens uw deur Goddinne van myn leven,
Om t' offren in uw' schoot myn siel daer ghy nae staet.

Off anders sult ghy licht in uw betraende stoepen,
Des ochtents voor uwe deur myn doode lichaem sien,
En myn verdoolde Ziel sal daeghlyckx comen roepen,
En he yschenwraeck op u, die ghyniet sult ontvlien.",Esprits qui soupirez,Amsterdam,../../data/dbnl/vond001minn01_01.xml
