recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
13281,samb001gees01_0127,1663,1663.0,1000919,3535323223,vvvvvvvvvv,aaabbccccc,3a 5a 3a 5b 3b 2c 3c 2c 2c 3c,.3a   .5a   .3a   .5b   .3b   .2c   .3c    2c=+  2c=  .3c,geestelijk lied,6,9,"SUlamite komt nader
Siet uwen Jesum aen, komt allegader
By uwen liefsten Vader.
Siet hoe dat ick u tot de doodt beminne
Sulamite vriendinne.
Siet hoe veel wonden
Ick lijd' om al u sonden,
Om u sonden, om u sonden
Uyt den Hemel gesonden.

Voor u, Sondaer, ick drage
Die scherpe Doorne-kroon; soo my geslagen
Heeft u onkuysch behagen.
U gulsighey t heeft mijn gesicht bespogen,
Die op u slae mijn oogen
Vol van genaden.
Kondt ghy soo mijn weldaden,
Mijn weldaden, mijn weldaden,
Mijn weldaden versmaden.

Siet u Lam afgeschoren
Tot op de ribben toe, gekroont met dooren
Om u mijn Schaep verloren.
Siet my hier stom in 't midden van de Joden
Die my willen gaen dooden.
Hoort voor my spreken
Den Rechter selfs ontsteken:
Ecce Homo, siet een mensche
By een wormke geleken.

Siet den Mensch' afgeresen
Tot in dit bloedigh badt, aen u gewesen
Om u weer te genesen.
O lieve Bruyd, ô Sion wilt de deuren
Van u hert my opscheuren,
Eer dat ick sterve.
Van u ick niet verwerve
Mijn beminde, mijn beminde,
Mijn beminde, mijn erve?

Kan ick u niet bewegen
O Iuda door mijn bloet? ghy zijt my tegen
Tot noch in al mijn wegen.
Ick heb u lief, dit leest ghy in mijn seeren:
Ghy wilt die noch vermeeren.
'k Wil u ontfangen,
Ghy roept met groot verlangen
Crucifige, wilt hem kruyssen;
Den verleyder ophangen.

Tot u Vader gedreven,
Verlaten van den mensch, die doot het leven,
Ey wilt het hem vergeven.
Siet uwen Soon den Kelck van droefheyt drincken,
Die de Joden my schincken.
Wilt haer bevrijden,
En door mijn willigh lijden,
Door mijn lijden, door mijn lijden,
Door mijn lijden verblijden.",Amarilli mia bella,Antwerpen,../../data/dbnl/samb001gees01_01.xml
14240,_suu001suur02_0025,1508,1508.0,1000039,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,"mystiek lied
dialooglied, geestelijk",6,8,"25.1.
NV laet ons vrolic singhen.
een liedeken ter eeren van haer
maria ende haren kinde
ic woude ic bi hem waer
so waer mijn hert in rusten
dat nv lijt pine swaer.
dat scheyden en sou mi niet lusten
al waer ic daer dusent iaer

25.2.
¶ Mijn hert dat leyt gheuanghen
van minnen seer beswaert
mi mach wel seer verlanghen
ter minen lieue waert
bi hem en is gheen quale
mer hier is menich seer.
wou hi mi bi hem halen.
so en truerde ic nemmermeer

25.3.
¶ Siel ghi moet verbeyden
noch eenen cleynen termijn
al sijn wi nv ghescheyden
ten sal niet langhe sijn
ic sal v corteliken
al in mijn rijcke ontfaen
daer om strijt blijdelike
het sal saen sijn ghedaen

25.4.
¶ O lief van hogher minnen.
ic en can gheswighen niet
mijn hert dat lijdt van binnen
ic claghe mijn verdriet
die deruen dat si minnen
sijn dicwil seer beswaert
en ongherust van binnen.
het is der minnen aert

25.5.
¶ Nv siel laet v ghenoeghen
en maket gheen verdriet
wilt v tot liden voeghen
ic en sal v laten niet.
mer blijft altoos ghestade.
in mijnder minnen fijn.
dat is dat ic v rade
mijn goelic dochterkijn.

25.6.
¶ Nv wil ic altoos draghen
in mijn herte bliden moet
waer om so soudese claghen
o heere ghi sijt so soet
ic hope aen v ghenade
al sidi bouen mij
v doecht sal mi beraden.
och des betrouwe ic di.",Solaas wil ik hanteren,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
14241,_suu001suur02_0026,1508,1508.0,1000039,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,"loflied, geestelijk
devoot lied",6,8,"26.1.
SOlaes willen wi hanteeren
ende altoos vrolic sijn.
ende blijdelic houeren
met ihesus mijn minnekijn.
waer om so willen wi trueren
het en mach anders niet sijn
ten sal niet langhe dueren
dat ic bedruct sal sijn

26.2.
¶ In al die werelt wijde.
en vindic niet so goet
dat mi mach maken blijde
dan ihesus mijn minnekijn.
hier om wil ic mi gheuen
hem te dienen tot alder tijt.
so wert ic van v verheuen
ende eewelic verblijt

26.3.
¶ Hi is een heer der heeren
die schoonste die men vint
ic wil mi tot hem keeren
want hi ons seere mint.
gheen herte en can versinnen
die blischap die hi heeft bereyt
den ghenen die hem minnen
als die scriftuer ons seyt

26.4.
¶ Hi is een bloem gheheten
seer suuerlic ende claer
hi is so hooch gheseten
al bouen der enghelen schaer
gheboren tot onser baten
van eender maghet bequaem
al bouen honich raten
es soeter ihesus naem

26.5.
¶ Wanneer sal ic aenschouwen.
sijn ouer claer aenschijn.
och mochte ic hem behouwen
al inder herten mijn
wat mi mocht ouercomen
en soude ic achten niet.
waert so het soude mi vromen
so en had ic gheen verdriet.

26.6.
¶ Och god wilt mijns ontfermen
doer uwen name fijn.
ende wilt ons doch beschermen
al van die eewighe pijn
ende wilt ons doch gheleyden
ende brengen int eewighe rijck
als wi van hier al scheyden
dat bidden wi al ghelijck",Solaas wil ik hanteren,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
20055,_ams013amst03_0100,1655,1655.0,1001025,444333,mmvmvm,AAbCbC,4A 4A 4b 3C 3b 3C,.4A   .4A   .4b   .3C   .3b 3C,,6,6,"WAt duycker heeft den Arimiaen,
Al weer dit snoode feyt begaen
Dat hy door hande van een Bengel,
Met een Tygers wreet ghewoel,
Soo minnelijcken Engel,
Sluyt in dese Poel.

2   ’t Is wonder dat haer blicksemt-licht,
Hem niet als slaef en dienst verplicht,
En dat haer minnelijcke loncken,
Sijn boos Tyrannigh hert,
Versachten en ontfoncken,
Het medooghent wert.

3   Bedwingt men dan soo lieven Ziel,
In ’t Tuchthuys van een snoode Fiel,
Wie kan soo lieven Engel quellen,
En tot het diep ghesucht,
Haer Hertjen zoo ontstellen,
Door een valsch gherucht.

4   Is dit een Beckjen voor droogh broot
En dranck als water uyt de Sloot,
Zijn dese hantjes om te kluysteren?
En is dit dan een Beelt,
Om een gat te duysteren,
’t Geen de herten steelt?

5   Wie siet haer droeve Ooghjes aen,
Benevelt door een laeu ghetraen,
Die niet haer Zieltjes rust sou soecken,
En die de wreede daet,
Van dien Tyran vervloecken,
Die dit feyt begaet.

6   Al was de Wooningh van metael.
De Kluysters van ghestrenghelt stael,
So sal mijn wil haer kracht verdrucken,
En haer minnelijcke ziel
Wt al ’t ghekluyster rucken,
’t Geen haer schoonheydt hiel.",Laatst als de nachtgodin Diana,Amsterdam,../../data/dbnl/_ams013amst03_01.xml
20407,targ004haer01_0060,1647,1647.0,1001034,44444444,mvvmvmmv,AbbAcDDc,4A 4b 4b 4A 4c 4D 4D 4c,.4A   .4b   .4b   .4A,,6,4,"ALs ick u heldre schoonheydt sagh,
En Ooghjes die als Starren bloncken:
Soo lach mijn trotse moet gesoncken,
Ghelijck Morpheus voor den dagh.

2 Verdwijnt, so was ick oock verdweenen,
In u weergadinghloose glans,
Die soo uytmuntent is althans;
Jae al mijn hoop die stoof daer heenen.

3 'k En dorst mijn oogh niet langer slaen
Op soo een schoone jonghe Vrouwe:
Dies hielt ick op van u t'aenschouwe,
Want 'k dacht u schoonheydt mocht my schaen.

4 Oock kon 't vernuft niet wel bedencken,
Dat soo een Hemelsche Goddin
Haer heusheydt sou (en Trouwe Min)
Aen soo een aertsche Schepsel schencken.

5 Dit vloogh geduerigh om mijn hooft:
Ghy sult geen hulpe by haer vijnen,
Maer in u heete brant verdwijnen;
Of 't vuur dat dient by tijdts ghedooft.

6 Dit dee de bracke tranen vloeyen
Vyt mijn benouwde bange Borst:
Soo dat ick niet meer opsien dorst,
Maer gingh mijn gangen elders spoeyen.",,Haarlem,../../data/dbnl/targ004haer01_01.xml
20517,wits010stic02_0035,1649,1649.0,1016932,2232234411111,mmvmmvmmmmmmv,AAbCCbDDEEFFb,2A 2A 3b 2C 2C 3b 4D 4D 1E 1E 1F 1F 1b,.2A   .2A   .3b   .2C   .2C   .3b    4D    4D   .1E   .1E   1F   .1F   .1b,geestelijk lied,6,13,"1. GHy Christen-Schaer,    
In 't Nieuwe-Jaer
Wilt t'samen vrolijck wesen.
Een Licht seer klaer,   
Is openbaer
Tot u nut op-gheresen,
Aensiet nu met een klaer ghesicht,
Dit heyligh nieuw' verscheenen Licht,
En houdt,
Aenschouwt,   
U oogh,
Om hoogh,
Met vreesen.

2. Dit is Gods Soon,    
Die uyt sijn Troon
By ons komt neder-dalen,
En Davids Zaedt,   
Oock me'e aenvaet
Om ons' schuldt te betalen.
De Sond', de Doodt,    de Oude Slangh,
Die hadden ons in haer bedwangh:
Om vast,
Belast   
In 't Hels
Ghewelt
Te dwalen.

3. In desen noodt,    
In d'eeuw'ghe doodt
Hadden wy moeten blijven.
Uyt Judaes stam,   
Een Heldt voort-quam,
Die kond' dit quaedt verdrijven.
O ! dien Silo,    dien grooten Helt,
Die heeft ons weder vry ghestelt,
Vergaert,
Herbaert,   
Met eer 
Ons' Heer
Wil blijven.

4. Dus willen wy,    
Verlost en vry,
Nu altijdt triumpheeren.
Hel, Duyvel, Doodt,   
U wreed' aenstoot
En kan Gods Volck niet deeren.
Schiet vry u pijlen    als ghy wilt,
't Gheloof dat is mijn Rots en Schilt,
U Vlijt,
Is niet,   
U list 
Verquist
Te meere.

5. Wy hebben stof,    
O ! Heer, u lof
Gestadelijck te singhen.
Woont in ons hert,   
Drijft van ons verdt
's Werelts bekommeringen:
Och ! suyvert soo u Tempel,    Heer,
Ey ! woont daer in, volvoert soo me'er
U eer,
O ! Heer,   
't Ghemoedt
Tot goedt,
Wilt dwinghen.

6. Geen grooter goedt,    
Geen me'er voorspoedt,
Op aerden wy begheeren,
Dat t'allen tijdt,   
Met grooter vlijt
Te leven na u Leere,
Dan zijn wy tot u lof bequaem
Als wy soo heyl'ghen uwen Naem.
U licht
Dat sticht,   
't Bekeert,
Vermeert
U eere.",O Mars zeer wreed,Enkhuizen,../../data/dbnl/wits010stic02_01.xml
21118,soet007kley01_0067,1649,1649.0,1001049,553333314,mmmmmmmvv,AABBCCCdd,5A 5A 3B 3B 3C 3C 3C 1d 4d,.5A   .5A   .3B    3B    3C=   3C    3C=  .1d   4d,bruiloftslied,6,9,"Verheught, vol vreught, in deught, de jeught, mach zijn,
In 't Feest, de Geest, ge-eest met soeten Wijn,
Ter eeren van dit paer,
Die als nu te gaer,
Sijn te saem gevoeght, en heel wel genoeght,
Sijn te saem gevoeght 
door 't Houw'lijck,
Om malkaer te dienen trouwelijck.

2. Maer overdaet en snoode gulsigheydt,
Moet zijn de Feest, en 't selschap heel ontseydt,
Soo alsmen gulsigh drinckt,
Dat men spout en stinckt,
Dat men swaeyt en swiert, heel ongemaniert,
Dat men swaeyt en swiert, 
heen weder,
En eyndelijcken valt ter neder.

3. O! dat de maet van vreught soo werdt verkort,
Dat Wijn en Bier t'onmatigh zy gestort,
Daer al het soete nat,
Yemant vol en sat,
Wordt steets ingeparst, dat hy by na barst,
Wordt steets ingeparst 
met dringen,
En schandelijck tot suypen dwingen.

4. 't Is Konincklijck dat elck drinckt na zijn lust,
Als quade lust geen reden uyt en blust.
Een roemer voor den dorst,
Dient 't drooge borst,
d'Ander die sal zijn, tot een Medecijn,
d'Ander die sal zijn 
gesontheydt,
En noch de derde tot goet-rontheydt.

5. Wie meerder neemt, en daer vast boven treet,
Die wordt ontmant oock selver eer hy 't weet,
Het maeckt de wijsen dol,
En 't breyn op de hol,
Schoon men drinckt eens om, voor den Bruydegom,
Schoon men drinckt eens om, 
op desen,
't En kan geen recht verheugen wesen.

6. Wie gaet ter feest, ter maeltjdt hier en daer,
Dringht and'ren niet, en neemt hem selfs gewaer,
De ware vreught bestaet
In de middel-maet,
Daer men bly en wel, met gesangh en spel,
Daer men bly en wel 
ontfouwen
Het harte voor de nieu-gehouwen.",Wanneer ik slaap,Zaandam,../../data/dbnl/soet007kley01_01.xml
21146,soet007kley01_0095,1649,1649.0,1001049,2242242222,vvmvvmvvvm,aaBccBdddB,2a 2a 4B 2c 2c 4B 2d 2d 2d 2B,2a    2a    4B    2c    2c    4B    2d=   2d    2d=  .2B,bruiloftslied,6,10,"KLuchtige Maeghden,
dat men u vraeghden,
Wat dit droevigh treuren beduyt?
Ghy kondt wel veynsen,
maer u gepeynsen
Zijn, wy waren soo garen de Bruydt,
't Sal noch wel komen,
sit niet te droomen,
't Sal noch wel komen,
in 't leste besluyt.

2. Dit is wat bijsters,
scheldt ghy de Vrijsters,
Die doch de meeste vreughde broen:
Twee van ons, spelen,
singen en quelen,
Soeter als twintigh Jonghmans doen:
Wat dese Vryers,
sitten als Suyers,
Wat dese Vryers
die sijn niet groen.

3. Dit doet de donder,
is dit geen wonder,
Dat dese Meysjes quellen soo?
Laet ons eens singen,
danssen en springen,
Hippelen rontom als een vloo,
Laet u geleyen,
Meysjes aen reyen,
Laet u geleyen,
of doet ghy 't noo?

4. Weest niet verlegen,
van onsent wegen,
Maer de Bruydt most met ons gaen.
Bruydt weest wat soetjes,
rept uwe voetjes,
Stelt u mee vroolijck op de baen:
Nu jongelingen dan,
wiltger wat singen van?
Nu jongelingen dan,
vanght eensjes an.

5. Nu dan eens rustigh,
toont u wat lustigh,
Vroolijcke Bruydt, springht lustigh om,
't Veynsen wilt staecken,
en u vermaecken,
Met ons en uwen Bruydegom,
Die u met kusjes,
die u met lusjes,
Die u met kusjes
heet wellekom.

6. Nu waerom lachtje?
is 't wijl het nachtje
Van uwe vreught voor handen staet?
'k Acht dat men waer seyt,
dus maeckt geen swaerheydt,
Maer u met blijdtschappen voeren laet,
Daer ghy met lusten,
vroolijck sult rusten,
Daer ghy met lusten,
en vreughd' om-gaet.",The hunt is up,Zaandam,../../data/dbnl/soet007kley01_01.xml
24559,_han028hand01_0060,1500,1476.0,1006807,4432223,mmmmmmm,AABCCCD,4A 4A 3B 2C 2C 2C 3D,.4A   .4A   .3B   .2C=+ .2C=  .2C=+ .3D,"bespiegelend lied, geestelijk
drinklied, geestelijk",9,5,"1   HEt is guet in Jhesus tauerne te gaen
betaelen is daer af gedaen
dat is ons seer genaem
hebt Jhesus lief hebt Jhesus lief hebt Jhesus lief
ende laet die werlt tys tyt

2   Wie is die man die niet en kan
in Jhesus kelre te wyn te gaen
hebt Jhesus lief hebt Jhesus lief
ende laet die werlt tys tyt

3   Heer Jhesus weert schenket ons den wyn
al wt den mylden herten dyn
ghi hebten soe wal betaelt
al mitter sueter mynnen dyn

4   Laet ons daer mede dedachtich sijn
al hebbe wy lange gedwaelt
du hebste voer ons soe mynlic betaelt
wy moegen mit vrouden wal gaen totti
hebt Jhesus lief

5   Gaet voert werdynne past ons  een gelaech
wy hebben gesundiget soe mennygen dach
dat laten waer wal tyt
hebt Jhesus lief

6   Tsal geschien sprack sy mit dien
Hoe voel het sy
ic nemet op my
hebt Jhesus lief etc.

7   Wy willen gaen dancken onse weerdynne
Maria die hemelsche Conynginne
die ons verblyden mach

8   Wy willen gaen dryncken mit blyden syn
in Jhesus kelre mit rechter mynnen
ende scheyden niet van dan

9   Doe ons soe vrendelike heuet ontfaen
op sinen cost soe gaen wy vry
hebt Jhesus lief hebt Jhesus lief hebt Jhesus lief
ende laet die werlt tys tyt
Amen",Het is goed in Jezus' taveerne te gaan,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24566,_han028hand01_0067,1500,1476.0,1006807,4422222,mmmmmmm,AABCBCB,4A 4A 2B 2C 2B 2C 2B,.4A   .4A   .2B    2C +  2B    2C + .2B,kerstlied,8,5,"1   ONs genaket die auent steerne
die ons verlichtet alsoe claer
wal was hoer doe
susa nynna susa noe
Jhesus mynne sprack maria toe

2   Dat huys dat hadde soe mennich gat
daer christus in gebaren was
wal was hoer doe
susa nynna susa noe
Jhesus mynne sprack maria toe

3   Sy setten dat kynt op hoeren scoet
sy cussedet voer syn mondekyn roet
het was soe suet
susa nynna susa noe
Jhesus mynne sprack maria toe

4   Sy setten dat kynt op hoeren knyen
sy sprack groet eer moet v geschien
wal was hoer doe
susa nynna susa noe
Jhesus mynne sprack maria toe

5   Sy setten dat kynt op oren narm
mit groter vrouden sach syt aen
het was soe suet
susa nynna susa noe
Jhesus mynne sprack maria toe

6   Die moder die makeden den kynde een bat
hoe lieflic dattet  daer ynne sat
wal was hoer doe
susa nynna susa noe
Jhesus mynne sprack maria toe

7   Dat kyndekyn pleterden mitter hant
dattet water wtten becken spranc
wal was hoer doe
susa nynna susa noe
Jhesus mynne sprack maria toe

8   Die os ende oec dat eselkyn
die aenbeden dat suete kyndekyn
wal was hoer doe
susa nyna susa no
Jhesus mynne sprack marien toe",,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24571,_han028hand01_0072,1500,1476.0,1006807,222222222222,vvmvvmmmmvvm,aaBaaBCCDeeD,2a 2a 2B 2a 2a 2B 2C 2C 2D 2e 2e 2D,.2a + .2a + .2B   .2a + .2a + .2B   .2C + .2C + .2D   .2e + 2e + .2D,kerstlied,6,4,"ONs is gebaeren een wtuercaren cleyn kyndekyn
ONs is gebaeren een wtuercaren cleyn kyndekyn
waert niet gebaren wy waren verlaren laet ons blyde syn
waert niet gebaren wy waren verlaren laet ons blyde syn

1   Maket hem een bat van tranen nat badet hem daer in
Maket hem een bat van tranen nat badet hem daer in
hi waert geslagen in bloede gedwagen om onsen wil
hi waert geslagen in bloede gedwagen om onsen wil

2   Nv wieget hem sachte mit reynen gedachten ende synget hem claer
Nv wieget hem sachte mit reynen gedachten ende synget hem claer
syn mont die spreket hy mynnet een suuer gront ende dat is waer
syn mont die spreket hy mynnet een suuer gront ende dat is waer

3   Nv leert hem gaen in enen volstaen in doegden voert
Nv leert hem gaen in enen volstaen in doegden voert
v afkeren vergrammet hem seer ende hi wort verstuert
v afkeren vergrammet hem seer ende hi wort verstuert

4   Ellic sy mit synnen een voetster der mynnen ende nemes hem aen
Ellic sy mit synnen een voetster der mynnen ende nemes hem aen
hi sals hem loenen mit hem seluen dat weet ic wal
hi sals hem loenen mit hem seluen dat weet ic wal

5   Dat kyndekyn is mylde wille wy hem bidden dat wil ons gheuen
Dat kyndekyn is mylde wille wy hem bidden dat wil ons gheuen
nv wille wy hem bidden dat hi ons wil geuen dat ewige   leuen
nv wille wy hem bidden dat hi ons wil geuen dat ewige   leuen",Het is al gedaan mijn oostwaarts gaan,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24574,_han028hand01_0075,1500,1476.0,1006807,444433,mmmmmm,ABABBB,4A 4B 4A 4B 3B 3B,.4A   .4B   .4A   .4B   .3B   .3B,devoot lied,9,6,"1   HEre Jhesus uwen brunen cop
exe mondy gaudio
Hi bloeyt als enen wyngarts cnop
cia fya lencia
O vyrgo maria
O plena gracia

2   Heer Jhesus rockelkyn dat was groen
exe mondi gaudio
ende al syn lyfken als ene bloem
cia fia lencia
O virgo maria
O plenae   gracia

3   Heer Jhesus is een auentganger
exe mondi gaudia
tot eenre Jonferen was alle syn ganc
cia fya lencia
O vyrgo maria
O plena gracia

4   Sy hebbe my lief sy mynnen my seer
exe mondi gaudia
daer om byn ic byden Joncferen geerne
cia fya lencia
O vyrgo maria
O plena gracia

5   Maria huedet uwen soen
exe mondi gaudio
datten v die jonferen niet en nemen
cia fya lencia
O vyrgo maria
O plena gracia

6   Ick en kans gehueden niet
exe mundo gaudio
hi heeft die reyne herten lief
cia fia lencia
O virgo maria
o plena gracia

7   Ick heb sy oec alsoe duer gecost
exe mondi gaudia
daer om en mach icker niet wesen af
cia fya lencia
O vyrgo maria
O plena gracia

8   Hy nam een corf in syn hant
exe mundi gaudia
hi las die sprockelkyn daer hise vant
cia fya lencia
O vyrgo maria
O plena gracia

9   Hy nam die cruke hi haelden water
exe mondi gaudia
hy  halp sinre moeder dat moesken caken
cia fya lencia
o virgo maria
O plena gracia",Kinderen zwijg zo moog dij horen,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
34081,vlee002ryme01_0032,1660,1660.0,1011050,33333333333,mmvmmvmmmmm,ABcABcDEDEE,3A 3B 3c 3A 3B 3c 3D 3E 3D 3E 3E,.3A   .3B   .3c   .3A   .3B   .3c   .3D   .3E   .3D   .3E=  3E=,"devoot lied
loflied, geestelijk
mystiek lied",6,11,"DE Sonn' is niet soo klaer,
Den balsem niet soo soet,
Als Jesus weerd te loven;
In soetigheyd voor-waer
Dit alder-schoonste goedt
Het soetste gaet te boven;
Wiêns smaeck myn siel soo toeft,
Wiêns reuck haer soo ver-maeckt,
Dat sy niet meer be-hoeft,
Als sy syn soetheyd smaeckt.
Als sy syn soetheyd smaeckt.

O blydschap van ghemoed,
Het eynde van de liefd'!
O mynen roem; myn leven!
Die hebt ghestort uw bloed,
En ons daer mê gherieft,
En saeligheyd ghegheven.
Wilt, Jesu, weder-gaen
Tot 's Vaders rechte hand,
Den vyand is ver-daen,
Keert winner naer uw land.
Keert winner naer uw land.

Al-waer ghy gaet, ick sal
U volghen op den voet,
Ghy hebt my 't hert' ghenomen.
Des hemels Borgers all'
Uw' poorten open-doet,
Laet Jesum binnen komen,
En heet hem wille-kom,
Be-groet hem blydelyck,
Die winner wederom
Keert in syns Vaders Ryck.
Keert in syns Vaders Ryck.

O Koningh! u zy lof,
Die den be-sitter zyt,
En ghever van de deughden.
O glans van 't hemels Hof!
Jesu ghebenedydt,
Oorsprongh van alle vreughden,
Fonteyne van ghenaed!
Die 't Vader-land ver-schoont,
Van ons weirt alle quaed,
En met uw' glori loont.
En met uw' glori loont.

Des Hemels schaer vol vreughdt
Pryst u, en met ghesangh
Looft Jesus Naem te gader,
Die alle mensch ver-heught,
En heeft hem over-langh
Ver-soent met God den Vader
Jesus in peys ghebiedt
Die alle sinnen wint,
In wiëns soet gheniet
Myn siel haer ruste vindt
Myn siel haer ruste vindt

Tot synen Vader weêr
Is Jesus op-ghegaen;
Myn hert is my ont-resen,
't Is Jesus mynen Heer
Ghevolght op 's Hemels baen,
Daer willet by hem wesen.
Laet ons nu al te gaer
Ver-heffen synen lof,
Dat wy met hem hier naer
Be-sitten 't Hemelsch hof.
Be-sitten 't Hemelsch hof.",Ik heb menig pint en kan,Brussel,../../data/dbnl/vlee002ryme01_01.xml
34151,suet001brus01_0044,1659,1659.0,1011052,444344,mmmvvv,AAAbbb,4A 4A 4A 3b 4b 4b,.4A=  .4A=  .4A   .3b   .4b/  .4b/,"herderslied
dialooglied, wereldlijk",6,6,"Myn liefst Cloris niet soo wreet,
Myn liefst Cloris niet soo wreet,
Ick en ded' u toch, noyt gheen leet,
Dat ghy my scheynt te haeten,
Liefste wilt toch deês wreetheydt laeten.
Liefste wilt toch deês wreetheydt laeten.

2. Thyrsis 'ten is gheen straf ghemoet,
Thyrsis 'ten is gheen straf ghemoet,
'tWelck my van u verwalghen doet,
Het zyn u eyghen daeden,
Dat ghy myn gunste wilt versmaeden. 
Dat ghy myn gunste wilt versmaeden. 

3. U gunst en heb ick noyt veracht,
U gunst en heb ick noyt veracht,
Maer t'uwen dienst al-tydt ghetracht,
Scheen ick u te ontvlieden,
'kSal u te meerder eer gaen bieden.
'kSal u te meerder eer gaen bieden.

4. Van 'tgheen men mint, en gheren siet,
Van 'tgheen men mint, en gheren siet,
En vlucht-men, oft en schouwt-men niet,
Waer't ghy strantvast ghebleven,
Ghy sout noch in myn liefde leven.
Ghy sout noch in myn liefde leven.

5. Heb ick van u my wat vervremt,
Heb ick van u my wat vervremt,
'kBid' u dat ghy't ten besten nemt,
Naer buyen, en stuer weder,
Keert de Son al-tydt klaerder weder
Keert de Son al-tydt klaerder weder

6. 'kSweir u dan liefste boven al.
'kSweir u dan liefste boven al.
Dat ick u noyt verlaeten sal,
Maer tot ter doodt sal eeren,
En dat ghy 'tsuer in't suet sult keeren.
En dat ghy 'tsuer in't suet sult keeren.",Amour tu me fais trop souffrir,Brussel,../../data/dbnl/suet001brus01_01.xml
34220,momm004brab02_0013,1650,1650.0,1011053,4343223223,mvmvmmvmmv,AbAbCCdEEd,4A 3b 4A 3b 2C 2C 3d 2E 2E 3d,.4A   .3b   .4A   .3b   .2C   .2C   .3d   .2E   .2E   .3d,"vermaanlied, wereldlijk",6,10,"GHy Jongh-mans die uyt vrijen gaet,
Wilt u eerst wel versinnen,
En siet naer goedt, oft hooghen staet,
Wilt uws ghelijck beminnen:
Maer neemt ghemerck // 
op al haer werck,
En op haer deughdigh leven,
Is sy ghesondt // 
en recht van grondt,
Wilt haer u trouw dan gheven.

2. Want siet ghy naer een rijcke Maeght,
En mindt haer om haer schyven,
Soo wordy eeuwighlijck gheplaeght
Met knorren ende kijven:
Trouwe ghy den sot // 
alleen om ’t kot,
Ghy zijt qualijck beraden,
Ghy mist het kot // 
en houdt den sot,
En blijft met hem beladen.

3. Trouwt ghy een Jouffrouw e’el van staet,
Oft een van Calis benden,
’t Is van nood’ dat ghy vroegh en laet
V winst hanght aen haer lenden:
Want al ’t gheroem // 
van Edeldom,
Sonder de deught te minnen,
Is als een vat // 
van buyten wat
Vergult, maer yl van binnen.

4. Hebt ghy een dierken schoon en pril
Wt Venus hof ghelesen,
Ghy moet toe-sien (spijt uwen wil)
Om haer Schildt-wacht te wesen:
Daerom versint // 
eer ghy begint,
Wilt Godt uw’ saeck op-geven,
Want een schoon vrouw // 
al is sy trouw,
Verkort een man zijn leven.

5. Oorlof dan Jongh-mans, als ghy zijt
Met minne-lust bevanghen,
Siet dat ghy uws ghelijcke vrijdt
Ghestadigh met verlanghen:
Siet oft haer jeught // 
is schoon van deught,
En volherdigh in trouwe:
Want al ’t cieraedt // 
van den huys-raedt
Is een deughtrijcke vrouwe.

6. Oorlof ghy Dochters rijck van goedt,
E’el van stam, schoon van leden,
Die stoft op rijckdom, vleesch, oft bloedt,
En spot met Jongh-mans beden.
Gaept als ghy siet // 
dat men u biedt
Den lepel: want ’t is konste
Te seggen Jae // 
in tijdts, daer nae
Beklaeght ghy d’oude jonste.",,Brussel,../../data/dbnl/momm004brab02_01.xml
34562,momm004brab03_0025,1654,1654.0,1011172,424424,vvmvvm,aaBccB,4a 2a 4B 4c 2c 4B,4a 2a 4B 4c 2c 4B,liefdesklacht,6,6,"SOeten tydt, zyt ghy dus henen,
En verdwenen,
Die my soo veel hope gaf;
En laet ghy my in  het reysen // 
de ghepeysen
Rechts van 't naer en eensaem graf?

2. Sal ick noyt de purper-roosen
We'er sien bloosen,
Die myn wanghen brochten mé?
En de lelien her-leven // 
die daer neven,
Hielen hunne plaets en sté?

3. Sal ick niet meer door myn loncken
Duysent voncken
Op de Minnaers schieten uyt?
Sal ick noyt meer herten wonden // 
maer gheschonden
Blyven uw verniel ten buyt?

4. Schoon des winters sneghe buyen,
't Kalme Zuyen
Lacchen uyt, en doen het landt
Als vergaen; noch komt de Lente // 
dat we'er enten
Op den eersten soeten standt.

5. Ieder spruytjen springht uyt d'aerde
Met de waerde
Die het van te voren hadt:
Waerom kan ick oock soo mede // 
niet her-smeden
Mynen eens verloren schat?

6. Maer wat magh ick ligghen suchten
Sonder vruchten,
Weet ick niet dat 't brooste broos
Sterckheyt is by 's menschen kranckheyt, 
die met stanck scheyt
Tot leer' van elck maeghden-roos.",Polyphemus aan de stranden,Brussel,../../data/dbnl/momm004brab03_01.xml
