recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
14234,_suu001suur02_0019,1508,1508.0,1000039,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,"kerstlied
verhalend lied, geestelijk
Marialied",8,8,"19.1.
HEt wiel een hemels dauwe
in een cleyn maechdekijn.
ten was noeyt beter vrouwe.
dat dede haer kindekijn
dat van haer wert gheboren
ende si bleef maghet fijn
o maghet wtuercoren
lof moet v altijt sijn

19.2.
¶ Die maghet ghinc met kinde.
gheen swaerheit en ginc haer an
als ioseph dat versinde
die goede rechtuaerdighe man.
hi dacht ic wilse laten
ic en ben die vader niet
on trecken mijnder straten
eer mi meer schanden gheschiet

19.3.
¶ Al van des hemels throne
sprac hem die enghel an
o ioseph dauids sone
o goede rechtuaerdighe man
blijft alle beyde te gader
het is bouen natueren cracht
dat god almechtich vader
in haer dus heeft gewracht

19.4.
¶ Corts daer na een comen
een keyserlic ghebot
dat niemant wtghenomen
hi en quame al sonder spot
van daer hi waer gheboren.
ende brenghen sijn tribuyt
dat dede men daer horen
ende roepen ouerluyt

19.5.
¶ Maria ende ioseph mede.
quamen te bethleem waert
want dat was iosephs stede.
als ons die scriftuere verclaert.
si en mochten niewers inne
men wijsdese altoos voert
die hemelsche coninghinne
en was daer noeyt ghehoort.

19.6.
¶ Int velt so hebben si vonden
een huys seer dinne ghedaect
binnen so corten stonden
hebben si daer logijs ghemaect.
daer wert die maghet moeder.
al sonder wee oft pijn
van smenschen sone een broeder
hoe mocht hi ons nader sijn

19.7.
¶ Wt moederliker minnen
leyde si hem op haren schoot
haer herte verblide van binnen
dat dede sijn mondekijn root
si custen aen sijn wanghen.
si suchte menichfout
dat hi quam sijn gheuanghen
verlossen ionck ende out

19.8.
¶ Maria suuer fonteyne
daer god sijn rust aen nam
bidt voer ons al ghemeyne
versoent dat godlijc lam
so dat wi moghen gheraken
hier bouen int soete dal
daer vruecht is bouen maten
die eewelic dueren sal",Het viel een hemelse dauw,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
14237,_suu001suur02_0022,1508,1508.0,1000039,22434413,mmmvmmvv,AAAbAAbb,2A 2A 4A 3b 4A 4A 1b 3b,.2A   .2A   .4A   .3b   .4A   .4A   .1b   .3b,"gebedslied
Marialied
kerstlied",8,8,"22.1.
O Ihesus bant
o vierich brant
v heeft een suuer maecht plazant
met eenen woorde ghewonnen
dat dede haer duechdelic onderstant.
waer bi wort ons hier vree int lant
ghesonghen
met enghelsen tonghen

22.2.
¶ Aue dat woort
dat es ghehoort
te nazareth al in die poort
al na des vaders meenen
die heilige geest hielt met accoort
ons esser vruecht af comen voort
al weenen
sijn gracie moet hi ons verleenen

22.3.
¶ Dit edel saet
van hogher aert
te bethleem in een huyseken quaet
lach op die aerde besneden
twee beesten hielden met hem staet
en verwermden hem ons toeuerlaet
sijn leeden
die godheyt was al te vreden

22.4.
¶ Die maecht verclaert.
en hoghe vermaert
lach .xl. daghen onbeswaert
als ander vrouwen deden
het was den heyden gheopenbaert
si haesten hem te bethleem waert
ter stede
met groter waerdichede

22.5.
¶ O maget reyn
o hemels greyn
ghi sijt ons hulpe ons troost alleyn
ic bid v staet ons in staden
ghi sijt des sondaers int ghemeyn.
een vat dat daer is certeyn
verladen
met uwer ghenaden.

22.6.
¶ O rosegaert
van god bewaert
v gracie is gheopenbaert
in ons tot menighen stonden.
want als die siele ter pinen vaert
bidt ghi daer voer si wort gespaert.
van wonden
dat wil ic v oerconden

22.7.
¶ O suuer maecht.
daer dat licht wt daecht.
v grote oetmoet heeft god behaecht
daer om sidi vercoren
adams sonden heeft hi beclaecht
die van v wert onuersaecht
geboren
om tscaep dat was verloren

22.8.
¶ Nv vrolijc singt.
ende sijns ghedinct
dese vruecht ons alle vruecht ontbrinct
die moeder bleef maghet fijne
god die heer diet al om rinct
wi bidden dat hi ons ghedinct
in die vre
die swaer sal sijn ende suere",O Venus' band o vurige brand,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
14239,_suu001suur02_0024,1508,1508.0,1000039,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,"Marialied
loflied, geestelijk",8,8,"24.1.
GOd gruet v suuer bloeme
maria maghet fijn
mi helpt dat ic v noeme
lof moet v altoos sijn
en waerdi niet gheboren
o reyne maghet fijn
wi waren al verloren
och ic beuele mi die

24.2.
¶ Dat was om adams sonden
mer god die ghi hebt ontfaen
die heeft den bant ontbonden
wi hebben ghenade ontfaen
al in vijfdusent iare
en was hem niemant waerdich dan ghi
te draghen maghet clare
och ic beuele mi di

24.3.
¶ Met recht sidi verheuen
al bouen der enghelen schaer
al ben ic hier ghebleuen
mijn hert is bi v daer.
och wilt mi doch gheleyden.
werwaert dat ic si
en wilt van mi niet scheyden
och ic beuele mi di

24.4.
¶ O rose sonder doren
fiolette van roke soet
o bloem die staet int coren
neemt mi in v behoet.
vol minnen ende ghestadecheyt
oetmoedich so sijt ghi.
och sijt mi doch ghenadich
och ic beuele mi di

24.5.
¶ Maria lelye reyne.
mijn troost ende toeuerlaet
ghelijc dat een fonteyne
die nemmermeer stille en staet
also deylt ghi uwe ghenade
v dienaers staet ghi bi
staet mi dan in stade
och ic beuele mi di

24.6.
¶ Mijn alder liefste vrouwe
o maghet ghebenedijt
in v dat ick betrouwe.
want ghi mijn weertste sijt
o suuer maghet schone
bidt uwen sone dat hi
mi hemelrijc gheue te loone
och ic beuele mi di

24.7.
¶ O boete van alder qualen
ontfaet die siele mijn
als ic moet betalen
dat wi al schuldich sijn
o minnelike aenschouwen
slaet dan v oghen op mi.
maect dat ic werde behouden
och ic beuele mi di

24.8.
¶ Noch so bidde ic eenen bede
dat ghi mijn herte verlicht
ende oec die siele mede
van die dit heeft ghedicht
o gheminde gods vriendinne
v ghenade begheeren wi
des hemels coninghinne
och ic beuele mi di",Het viel een hemelse dauw,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
20030,_ams013amst03_0075,1655,1655.0,1001025,315315334222,mmmmmmmmmmmm,AABCCBDDEFFE,3A 1A 5B 3C 1C 5B 3D 3D 4E 2F 2F 2E,.3A   .1A   .5B   .3C + .1C   .5B   .3D   .3D   .4E   .2F   2F   .2E,"liefdeslied
kluchtlied",8,11,"GHy Wayluy die de Iacht, 
hoogh acht,
En neemt int schieten u vermaecken soet:
Hoort toe ick sal het u gaen, verslaen,
Wat nieus dat my nu lestmael is ontmoet,
Hoe dat ick smorgens voer,
Wt schieten met mijn Roer,
Van alles versien, wat mijnder ontbrack,
Van Cruyt en van Loot,
Van Kaes en van Broot
Van Bier en Toeback.

2   Wat heeft het te bedien, 
goe Lien,
Oft men al heeft ’t geen dat een Mensch behoeft,
Ick gingh soo menigen stont, in’t ront,
Ick schoot niet dies soo wiert ick seer bedroeft,
Soo dat ick toornigh zwoer,
Stracks neem ick Tas en Roer,
Mijn Kruyt en mijn Loot en smijt in d’Revier,
En loopen ontstelt,
Verdrincken mijn gelt,
In Wijn en in Bier.

3   Als ick was op-ghestaen 
om gaen,
Quam daer een aerdigh Meysje aenghetreen,
Sy had haer heel moytjes aenghedaen,
Sy seyd, wel Wayman hoe! waer wilje heen?
Hoe komt datje niet schiet?
Of deught u Vuyr-roer niet?
Het lijckter nochtans wel hupsch en groot,
Seg waer het u schort,
Of komje te kort,
van Kruyt of van Loot.

4   ’k Antwoorde op haer reen, 
‘k Sey neen,
Schoon Kint het schort mijn aen mijn tuychje niet,
Want alle mijn tuygh is klaer nemaer,
Wat salmen schieten daermen niet en siet,
Wayman hebt goeden moet,
Is u gereetschap goet,
Soo komt in mijn Bosje seyde sy fris,
Daer sal ickje fijn,
Behulpsaem zijn,
Soo meughje niet mis.

5   Terstont nam ick mijn Roer, 
op schoer,
Ick gingh met het schoon Kint, al aen de wint,
Soetertje seydse, blijf staen, legh aen,
Laet sien wat voor een Wayman datje bint,
Schiet lustigh in dat swart,
En mist eens hebje ’t hart
Soo komje niet weder in mijnen Bos,
By daegh of by nacht
Dus toont nu u macht,
Mit schoot ick eens los.

6   Ick raekten den eersten schoot, 
seer bloot,
En seyd’ schoon Kint, en is het soo niet wel?
Sy seyd’ ghy hebt er al recht, mijn Knecht
Ghy hebt geraeckt, en zijt soo fraey Ghesel,
Een Kievit met een kuyf,
Schiet my noch eens een Duyf,
Soo benje de quant die icker begeer,
Ick seyde sie daer,
En mickten daer naer,
Ick raeckten hem weer.

7   Hoort eerje noch wegh gaet 
mijn Maet,
Schiet my noch eerst een Koeckoeck van den tack,
Ick seyd’ ick kander niet meer, de Veer,
Van mijn Vuyr-roer, die is al veel te zwack,
Kint, siet ghy niet hoe dat,
Mijn Haen niet meer en vat,
Sy nammer mijn Vuyr-roer selfs ter hant
 En met een keer,
Soo hadse de Veer,
Al weer ghespant.

8   Mijn Band’lier namse ter handt, 
en vant
Daer in omtrent noch eene halve schoot,
Sy sprack doen tot haer begeer, noch meer,
Schiet mijn een Mosje, dat en is niet groot,
Terstont nam ick mijn Roer,
Maer hoort eens hoe ick voer,
Ten gaffer geen vuyr ten woude niet staen,
Dus sprackse bedroeft,
Wat schaet het? vertoeft,
Ten wilder niet aen.",De mei die komt ons bij zeer blij,Amsterdam,../../data/dbnl/_ams013amst03_01.xml
20863,swae006sing01_0208,1664,1664.0,1001047,4244244222,vvmvvmvvvv,aaBccBdddd,4a 2a 4B 4c 2c 4B 4d 2d 2d 2d,4a    2a    4B    4c    2c    4B    4d    2d    2d   2d,heiligenlied,8,10,"O Getrouwe Patronerse,
Martelerse!
Aengenaem aen God den Heer.
Ick koom vallen voor uw' voeten,
'k Koom U groeten
Totter aerd' gebogen ne'er.
Want Ghy my verscheyde tijden
Komt verblijden,
En bevrijden //
In mijn strijden.

2. Och! Ghy zijt verscheyde stonden
Trouw bevonden
By te staen ons in de dood;
Meen'ge menschen, meen'ge luyden
Noch op huyden
Seggen U te wesen groot;
'k Segge groot by God almachtich,
Die U krachtich
Is gedachtich //
't Is waerachtich.

3. Want Hy gunt aen uw' gebeden
Tot op heden,
Dat dien geen niet haestich sterft
Die sich voelt tot U genegen,
Die te degen
U aenbidt, en om U swerft.
Ghy verkrijght die om U swerven
Dat nae 't sterven
's Hemels werven //
Sy be-erven.

4. 't Is gewis/ 't gaet vast, en seker,
Dat den beker
Elck des Doods eens drincken moet.
Maer onseker 't welcker uure
Dat den suure
Tijd des Doods, ons licht de voet.
Wie sal dan met all' sijn sinnen
U niet minne
Goods Vrindinne,
Groot Sanctinne!

5. Wie sal U niet minnen segh ick,
En hier legh ick
Altijd op en practizeer,
Hoe ick U sal best behagen,
Hoe 'k te dragen,
My behoor tot uwer eer.
Ghy sult seggen, packt de spille
Uwer grille,
Draeght u stille
Nae Goods wille.

6. 'k Weet dit wel (O Goods Vrindinne,
Wien ick minne)
Dat Ghy my dit seggen sult,
Dat ick my van mijn misdaden
Moet ontladen,
En ontgaen moet nieuwe schuld:
Maer wat raed, of ick we'er maelden?
Of ick faelden?
Of ick daelden?
Of ick dwaelden?

7. 'k Vrees dat ick we'er tegens reden
Overtreden
Sal, des Heere soete wet.
Of dit wederom gebeurden
Dat ick scheurden
Dit Verbond; laet u gebed,
Nae dien breuck, by 's hemels Schaeren
My vergaeren,
Wilt my spaeren,
En bewaeren.

8. Hier toe zijt Ghy langh te vooren
Uytverkooren,
Alderliefste Patronars!
Wilt mijn Voorsprakerse wesen
G'lijck voor dese:
Och zijt my niet stuurs of warsch:
Maer wilt in des hemels Weyen
My verbeyen,
En geleyen,
Na dit scheyen.",Enfant prodigue,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20947,swae006sing03_0027,1655,1655.0,1004636,4442244,mmmvvmm,AAAbbCC,4A 4A 4A 2b 2b 4C 4C,.4A=  .4A=   4A    2b    2b    4C   .4C,"loflied, geestelijk",10,7,"Lof zy u alderwaerdeste Maeght!
Lof zy u alderwaerdeste Maeght!
Die hebt Godes Soon behaeght:
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

2. Ghy 's Hemels Coningh hebt ontfaen
Ghy 's Hemels Coningh hebt ontfaen,
Hy ons vleys in u nam aen:
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

3. Ghy hebt Elisabeth besocht,
Ghy hebt Elisabeth besocht,
Ghy hebt daer veel goets gevrocht:
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

4. Ghy Iesum Christum hebt gebaert,
Ghy Iesum Christum hebt gebaert,
In een stal op dese aerd':
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

5. Ghy van drie Vorsten zijt gegroet,
Ghy van drie Vorsten zijt gegroet,
Die u eerden met ootmoet:
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

6. G'hebt in den Tempel tot Godts eer,
G'hebt in den Tempel tot Godts eer
Opgedragen onsen Heer.
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

7. Ghy na Egypten zijt gevlucht,
Ghy na Egypten zijt gevlucht,
Met uw' alderschoonsten Vrucht.
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

8. Ghy hebt vermist u lieve Kindt,
Ghy hebt vermist u lieve Kindt,
Maer siet, ghy dat weder vindt.
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

9. Ick ben verlooren door de sond',
Ick ben verlooren door de sond',
Och of ghy my weder vondt.
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.

10. Soeckt mijne ziel met neerstigheyt,
Soeckt mijne ziel met neerstigheyt,
En die in den Hemel leydt.
Coninginne
Keyserinne
Van het hooge Hemels hof,
't Welck singht geduerich uwen lof.",Windje daar het bos af drilt,Antwerpen,../../data/dbnl/swae006sing03_01.xml
24577,_han028hand01_0078,1500,1476.0,1006807,444444,vvmvvm,aaBccB,4a 4a 4B 4c 4c 4B,4a   .4a   .4B    4c   .4c   .4B,"kerstlied
verhalend lied, geestelijk",10,6,"1   Alle enghelen van hemelryke
ende alle menschen op eertryke
verblyden hem alle tot eenre tyt
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

2   Alle cleyne kynder van tween jaren
die dede herodes sueken daer sy waren
ende hi dede hem alle nemen dat lyf
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

3   Alsoe vroe als josep dat verhoerden
hi sprack tot onse vrouwen dese woerde
laet ons gaen vlien tys meer dan tyt
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

4   Alse sy een halue myle waeren gevaren
daer saghen sy enen man staen saeyen
sy groten hem ende leden voer by
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

5   Nu hoert guet man die dit  coernken seyet
Ist dat daer yemant nae ons vraget
soe segt wy voeren hier hen doe gi dit seyden
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

6   Als herodes dat verhoerden
hi sprack tot synen knechten dese woerde
laet ons gaen sueken dat hilige wyf
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

7   Als sy een halue myle waren geuaeren
daer sagen sy enen man staen meyen
sy grueten hem ende worden verblyt
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

8   Nv segt ons man die dit coernken meyet
saegdi hier niet een joncfrouwe voerby vaeren
sy was gecledet imt witten habyt
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

9   Doe ic dat seyden dat ic nv meye
doe voer hier ene joncfrouwe voer by
sy was ghecledet imt witten habyt
Jhesus christus van nasarenen
ghy  syt waer mensche ende god alleyne
daer om sy di gebenedyt

10   Herodes sprack tot synen schare
wal op laet ons toe huys wert varen
tys al om niet dat wy hier syn
Jhesus christus van naseren
gy syt waer mensche ende god alleene
daer om sy di gebenedyt",Heer Jezus Christus van Nazarene,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24581,_han028hand01_0082,1500,1476.0,1006807,33313,vvvvm,aabbC,3a 3a 3b 1b 3C,3a   .3a   .3b   .1b   3C,,9,5,"1   KJerie god is ghecoemen
in eertryke tonsen vroemen
des sulle wy ons verblyden
tallen tyden
kierieleyson

2   Kierie god is gebaeren
van eenre maget wtuercaeren
waer by wy syn ontbouden
van sunden
kierieleyson

3   Kierie wy syn ontloepen
den viant inder doepen
god  help ons voert ontgangens
sijns vangens
kierieleyson

4   Cryste onse broeder
ende onse behueder
en begeeuet ons niet
al int verdriet
crysteleyson

5   Cryste medecyne
onser pyne
om onser noet
soe bleef hy doet
crysteleyson

6   Cryste soene des vaders
ende ons beraders
int guede werck
soe maeck ons sterck
crysteleyson

7   Kyerie god moet behueden
in synen dienst die gueden
dat hi dat hemelsche erue
bewerue
crysteleyson

8   Kyrie god moet bekeren
den sunder ende leren
dat hi syn quade leuen
moet begeuen
kierieleyson

9   Kierie god vader soene
hilige geest drie persoenen
een god laet ons v lauen
hierbauen
kierieleyson",Kyrie magne Deus,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24638,fruy001send01_0014,1582,1582.0,1000142,4444,mmvv,AAbb,4A 4A 4b 4b,.4A   .4A   .4b   .4b,bijbels historielied,23,4,"3 Heere sy hebben hier ghedoot
De Propheten: en wt gheroot
Vwe altaren daer beneuen,
Ick ben alleen ouer ghebleuen.

4 VVat antwoort is tot hem gheschiet,
Noch seuen duysent mans ick liet,
Die haer knien niet hebben gheboghen
Voor Baals beelt hooch op ghetoghen.

5 Diesghelijcx is tot deser tijt,
Een ouerblijfsel hier gheurijt
Door God die hen niet en versmade,
Na de verkiesingh' der ghenade.

6 Ist wt ghenad' so ick aenmerck,
So en ist dan niet wt het werck,
Anders so en can oock door desen,
Ghenade gheen ghenade wesen.
Ist dan hier door wercken volbrocht,
So heeft ghenade niet ghewrocht:
Anders en is het werck ghebleken
Nv gheen werck alsmen recht sal spreken.

7 Dat Israel hier heeft ghesocht,
Vercreegh hy niet, maer onbedocht
Ist van vercoorne hier vercreghen,
D'ander bleuen verhart daer teghen.

8 Ghelijck schriftuere ons verclaert,
God gaf haer eenen gheest beswaert,
Ooghen op dat sy niet en saghen,
Ooren sonder tghehoor tzijn plaghen.

9 Haer tafel werde hen daer op,
Tot eenen strick en eenen strop,
Oock erghernisse diep om gronden
En tot vergeldinghe der sonden.

10 Haer ooghen die laet werden hier
Verduystert door haer quaet bestier
Op dat sy hier niet sien en moghen,
Den rugghe sy altijt gheboghen.

11 Struyckelden sy hier dan alleen,
Op dat sy vallen souden? neen:
Maer door tmisvallen vanden Joden,
Is salicheyt hier aen gheboden
Den Heydenen, daer sy op strect,
Op dat elck Jode wert verwect
Hen na te volghen int ghelooue,
Ende in Gods woort niet sy dooue.

12 Is haren val der werelt schat,
Doet haer verminderinghe: dat
Den Heydenen rijckdom can comen,
Hoe wert veruullingh' dan ghenomen?

13 Den Heydenen seg ick dit claer,
So verre ick ben hen dienaer:
Op dat ick mijn vleesch trecken soude,
En eenighe van hen behoude.

15 VVant ist dat haer verworpingh' hert,
Tswerelts versoeninghe hier wert,
Wat is dan t'aennemen en nooden,
Anders den tleuen wt den dooden?

16 Sijn d'eerstelinghen heylich dan,
De maffe oock sulcx wesen can:
Want is de wortel hier nv heylich,
So oock de tacken nv onueylich.

17 Ist dat sommighe tacken zijn
Ghebroken, en op dit termijn,
Ghy zijt ghegriffijt in die stede,
En tsbooms vet zijt deelachtich mede.

18 So en wilt v beroemen niet,
Want doet ghy dat: dit vry doorsiet,
Ghy draecht de wortel t'gheenen daghen,
Maer de wortel die moet v draghen.

19 Segt niet sy braken tot ghewin
Om my te griffien daer in:

20 Dus cost hier onghelooue treffen:
Vreest, maer en wilt v niet verheffen.

21 Spaerde God niet tsnatueren aert,
Siet toe dat ghy niet wert ghespaert.

22 Daeromme siet wel in met vroetheyt,
Gods strengicheyt ende zijn goetheyt.
Strengicheyt op den Joden nv,
En goedertierenheyt op v,
So verd' ghy blijft in vast betrouwen,
Anders wort ghy oock af ghehouwen.

23 Ende sy sullen niet der daet
Verlatende tongheloof quaet,
Weer inghegriffijt worden crachtich,
Want diese griffijt is almachtich.

24 So ghy van eenen boome wilt,
Ghehouwen zijt: en goetheyt milt
V stelt inden olijfboom pure,
Hoe veel meer diet zijn van natuere.",Psalm 009 Datheen,Leiden,../../data/dbnl/fruy001send01_01.xml
34238,momm004brab02_0031,1650,1650.0,1011053,444444,vmmvmm,aBBaCC,4a 4B 4B 4a 4C 4C,".4a   .4B   ,4B   ,4a   .4C   .4C","herderslied
liefdeslied
dialooglied, wereldlijk",12,6,"SEght my, o soete Herderinne,
Wat maeckt ghy hier in dees valley?
Verlaet al u Schaepkens vry,
‘k Sal u maken een Gravinne:
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

2. Monsieur ick danck u (wilt niet stooren)
Ghy toont my veel te groot faveur,
‘k Heb eenen and’ren serviteur,
Die my voor al heeft verkooren:
V Coridon mijnen Herder minjoot
Sal ick beminnen totter doodt.

3. Laet desen Herder, o Bloem der Bloemen,
Is ’t dat ghy mijn Vriendin wilt zijn:
Want aen u maeck’ ick nu ghemeyn
Al mijn goedt en mijn rijckdommen:
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

4. Señor, gelooft dat door u gifte
Mijn herte niet verand’ren sal
Van mijnen Herder sonder gal,
Die my dient naer mijn gelifte:
V Coridon mijnen Herder minjoot
Sal ick beminnen totter doodt.

5. O! Herderin, blijft niet soo doove,
Verlaet doch desen slechten bloedt,
Ick ben e’el en rijck van goedt,
En manghel en is gheen roove:
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

6. Geen gierigh hert, oft lust van stammen
En sal my trecken van dees min:
Oock en weet ick niet den sin
Van de hofs-geleerde Dammen:
V Coridon mijnen Herder minjoot
Sal ick beminnen totter doodt.

7. O! schoon’ Nymph, ghy doolt van reden,
’t En zy ghy desen plompaert laet:
Om te genieten metter daedt
Een kasteel vol heerlijckheden,
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

8. Liever heb ick gerust te slapen
In een kleyn huysken arm en slecht,
Met mijnen getrouwen knecht,
Die vrolijck leeft met sijn Schapen:
V Coridon mijnen Herder minjoot
Sal ick beminnen totter doodt.

9. Blijfdy aldus versteent van herte,
Soo moet ick ’t koopen met de doodt:
Komt dan, staet my by, ’t is noodt,
In mijn droefheydt ende smerte:
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

10. Monsieur, ick ben oock wat geslepen,
Ick merck uw’ woorden valsch te zijn;
Ick en ben gheen Medecijn,
Om te helpen uw’ gebreken:
V Coridon mijnen Herder minjoot
Sal ick beminnen totter doodt.

11. Adieu dan, wreede Herderinne,
Adieu Courage vol van spijt,
Adieu Bië sonder soetheydt,
Adieu Maget sonder minne:
Liefste gunt my u liefde geheel,
Ick sal u kleeden in ’t fluweel.

12. Adieu Flatteerder vol van roemen,
Adieu o Minnaer voor een reys,
Adieu Stoffer van ’t Palleys,
Adieu Plucker van ons bloemen:
V Coridon mijnen Herder minjoot,
Sal ick beminnen totter doodt.",Dites-moi simple pastourelle,Brussel,../../data/dbnl/momm004brab02_01.xml
