recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
1532,ampz001hoog01_0004,1629,1629.0,1000615,444444,mmvmmv,AAbCCb,4A 4A 4b 4C 4C 4b,.4A   .4A   .4b   .4C   .4C   .4b,"bespiegelend lied, geestelijk",4,6,"MIjn Bruyd, gy sijt wel overschoon,
Dijn duyvenogen staen ten toon
In 't midden dijner beyde vlechten:
Gy hebt so fijn en edel haer,
Als op 't gebergt de geyten-schaer
Het gras in Gilead gaen slechten.

Dijn tanden staen by een gevaet,
Als een kudd', die op de maet
De wolle net is afgeschoren,
Die uyt haer water-plaetze treen,
Daer geen onvruchtbaer is, niet een,
Daer tweelingen van sijn geboren.

Dijn lippen sijn een roode draet,
Gy voert een aengenaeme praet,
Dijn schoone vriendelijke wangen
Die sijn van liefelijken staet,
Gelijk een appel van Granaet,
Die tuschen dijne vlechten hangen.

Dijn hals is als Davids perk,
Sijn toren, en sijn bollewerk,
Verzierd met schilden veeler helden.
Dijn borsten sijn twee rheen geacht,
Die van een hind sijn voordgebragt,
En weyden in rose-velden.",Psalm 024 Datheen,Haarlem,../../data/dbnl/ampz001hoog01_01.xml
1534,ampz001hoog01_0006,1629,1629.0,1000615,43434343,vmvmvmvm,aBaBcDcD,4a 3B 4a 3B 4c 3D 4c 3D,.4a   .3B   .4a   .3B   .4c   .3D   .4c   .3D,"bespiegelend lied, geestelijk",3,8,"GY sijt wel schoon, mijn uytgelesen,
Als Thirza, ja gewis,
Gy zijt wel liefelijk van wesen,
Gelijk Jerus'lem is.
Gy sijt verschricklijk daer beneven
Als legers in 't geweer,
Die sich ter strijd te veld begeven,
En gaen malkaer te keer.

Wilt mij dijn ogen openbaren.
Sy hebben mij bestreen:
Dijn hayr is als der geyten scharen,
Die Gilead betreen.
Dijn tanden als der schaepen hoopen,
Gewasschen in het bad,
Die tweeling-vol t' saem henen lopen,
Geen is onvruchtbaer plat.

Dijn wangen sijn een stuck granaeten
By dijne vlechten in.
Neemt dat daer zestig vrouwen saten,
En elk een koningin,
En daer toe tachtich tweede wijven,
En maegden sonder end.
Nochtans sal een mijn duyve blijven,
Reyn, suyver, ongeschend.",Psalm 065 Datheen,Haarlem,../../data/dbnl/ampz001hoog01_01.xml
1535,ampz001hoog01_0007,1629,1629.0,1000615,333333,mvmmmv,AbACCb,3A 3b 3A 3C 3C 3b,3A 3b 3A 3C 3C 3b,geestelijk lied,4,6,"'K Ben mijns Liefstens deel:
Want al sijn genoegen
Staet op mij geheel.
Komt mijn Lief, komt aen,
Komt en laet ons gaen,
En na 't veld ons voegen.

En so 't dij behaegd,
T'saem daer overnachten.
En so haest het daegd,
Tot de bergen gaen,
Die vol wijngaerd staen,
Op de druyfkens achten.

Of dat goedjen groeijd,
Ofze open rijsen,
Of 't granaet-bosch bloeijd,
Ende vruchtbaer sij:
Daer so wil ik dij
Mijne liefd bewijsen.

Daer spreyd sich een geur
Vande lieve blommen,
En voor onse deur
Is een soete lucht
Van verscheyde vrucht,
Die mijn lief toekommen.",Psalm 081 Datheen,Haarlem,../../data/dbnl/ampz001hoog01_01.xml
1539,ampz001klae01_0002,1629,1629.0,1000616,424424,vvmvvm,aaBccB,4a 2a 4B 4c 2c 4B,",4a    2a   ,4B    4c    2c   4B","abclied, geestelijk",5,6,"Kan God Zion in sijn toren
So verstoren!
Hy heeft Iakobs heerlijkheyd
Vanden hemel afgesmeten,
En vergeten,
Dat sy tot sijn voetbank leyt.

2. God heeft Iakobs lustigheden
Gansch vertreden,
En de sterkten van het land:
Hy heeft beyde Koninkrijken
Doen beswijken,
En geworpen in het sand.

3. Hy heeft Iakobs magt gebroken,
Sich gewroken,
En den vijand niet gekeerd,
En in Iakob 'tvuer doen stoken,
En doen roken,
Dat alom het land verteerd.

4. Hy heeft met sijn boog geschoten,
En gestoten,
En al't beste omgebragt,
En sijn vuer op kleyn en groten
Uytgegoten,
In't gebied van Zions magt.

5. God is als een weerpartijder,
En bestrijder,
Hy heeft Iakob neergeleyd,
En sijn sloten ende wallen
Doen vervallen,
En al't land veel leeds bereyd.",Psalm 038 Datheen,Haarlem,../../data/dbnl/ampz001klae01_01.xml
1549,ampz001nasz01_0005,1629,1629.0,1000617,44444444,vmvmvmvm,aBaBcDcD,4a 4B 4a 4B 4c 4D 4c 4D,.4a   .4B   .4a   .4B   .4c   .4D   .4c   .4D,geestelijk lied,1,8,,Psalm 118 Datheen,Haarlem,../../data/dbnl/ampz001nasz01_01.xml
1552,ampz001rijm01_0002,1624,1624.0,1000619,4444,vmvm,aBaB,4a 4B 4a 4B,.4a   .4B   .4a   .4B,geestelijk lied,12,4,"Hef op u hert, doe open u ooren,
O ghy hardt-neckich Israel!
En wil de stem des Heeren hooren,
En luysteren nae sijn bevel.

Dus heeft dan Godt tot u gesproken:
Ick ben Godt die u slaverny
En jock heb van u hals gebroken:
En heb geen vreemde Goon voor my.

Geen beeldt gegoten, noch gesneden
Maeck' u, noch geen gelijckenis,
Uan al dat boven, of beneden,
In Hemel, Aerd', of Water is.

Ghy sult voor haer de knie niet buygen,
Noch haer bewijsen dienst, noch eer:
Of Godt sal sich getergt betuygen
Een iv'rich Godt, en machtich Heer.

Ick straf haer sond die my vergrammen
Tot in het derd' en vierde lidt,
En doe genaed' aen duysent stammen
So wie my lief heeft, en aenbidt.

Ghy sult in uwen mondt niet vaten
Godts groten naem in licht geral:
Want Godt niet ongestraft sal laten
Die sijnen naem mis-bruycken sal.

Sie toe dat ghy des dachs des Heeren
Sijns Sabbath-dachs ten rechten heugt,
Ses dagen sult uws wercks geneeren,
En arbeydt doen so veel ghy meugt.

Den sevenst' heeft Godt uytgelesen
Tot sijne rust: dus werck' dan niet,
Noch wie in uwen huys mach wesen,
Noch vreemdeling in u gebiedt.

Want Godt gemaeckt heeft in ses dagen
Aerd', Hemel, Zee, en watter is:
Des Heylichde nae sijn behagen
Den dach, sijns rusts gedachtenis.

V Uader en u Moeder eere,
Op dat ghy des te langer leeft,
En u geluck en heyl vermeere
In 't Landt dat Godt de Heer u geeft.

Doe niemandt schaed' aen lijf, noch leven.
Uoor over-spel u wel bewaer'.
Steel' niet dat u niet is gegeven.
Met liegen niet u naest beswaer'.

Begeer' niet uws naests huys, noch have,
Noch sijne vrou, noch sijne meyt,
Noch os, noch esel, knecht, noch slave,
Noch wat hem Godt heeft toegeleyt.",Tien geboden,Leiden,../../data/dbnl/ampz001rijm01_01.xml
1563,_nie192nieu01_0002,1627,1627.0,1000620,4444,mmmm,AABB,4A 4A 4B 4B,.4A   .4A   .4B   .4B,liefdeslied,6,4,"Comt Phoebus uyth het aerdsche dal,
Met een van u Goddinnen al
Daer en isser niet een soo hooghe van Faem,
Die mijnder Goddinne is aenghenaem.

Aurora die den dagh verlicht,
Met een soo schoon van haer ghezicht,
Daer en isser niet een soo hoogh van staet,
Die mijnder Goddinne te boven gaet.

Wat meende ghy dat ick soo terstont
Mijn selven soud gheven tot een vont,
U liefde is mijnder niet aenghenaem,
Sy isser mijn al te seer in faem.

Aenschout het ghevogelte in die lucht,
Sy maken gheschal met groot gherucht,
Die Nachtegael met sijn stemmetje klaer,
Verdrijft mijn melancolyen zwaer.

Het Nachtegaeltje daerom zweeft,
Als het zijn Gaeyken verloren heeft,
Soo vlieghet op eenen soo hooghen tack
En sterft daer van groot onghemack.

Aen-merckt Princesse mijn lijdens pijn,
Om een die niet verhoort mach zijn,
Het Tortel-duyfken daerom zweeft,
Als het zijn Gaeyken verloren heeft.",,Rotterdam,../../data/dbnl/_nie192nieu01_01.xml
1750,_ant001antw01_0154,1544,1544.0,1000000,44224222222224,vvmmvmmmmmmmvv,aaBBaCCCCDDDee,4a 4a 2B 2B 4a 2C 2C 2C 2C 2D 2D 2D 2e 4e,.4a   .4a   .2B + .2B   .4a   .2C + .2C   .2C + .2C   .2D + 2D   .2D + .2e 4e,"vermaanlied, wereldlijk
bespiegelend lied, wereldlijk",5,9,,Tfij der valse jaloezieën,Antwerpen,../../data/dbnl/_ant001antw01_01.xml
1824,_apo001apol01_0007,1615,1615.0,1000623,444444444,vmvmmmmmm,aBaBBCDDC,4a 4B 4a 4B 4B 4C 4D 4D 4C,4a 4B 4a 4B 4B 4C 4D 4D 4C,herderslied,2,9,"LEnten doet de Aerd’ ontluycken,
Die de coude VVinter sluyt,
Levert bloemen die soet ruycken,
Deckt de Aerd’ met gras en cruyt;
’Tvogheltje singht overluyt,
Maeckt sijn nestje in de vvay,
Of aen tacken van het vvoudt,
Daer het hem met vreucht onthoudt
Om in vreen te broen sijn ey.

Maer de VVinter comt op’t leste
Vinnigh met haer nieuvve Iaer,
En gheeft anders niet ten besten
Dan koudt, haghel, vvinden swaer,
Dat vvordt d’arme mensch ghevvaer
Die niet vvel sit in de vvol,
Noch versien van spijs en dranck,
Als vvy zijn, dies Godt sy danck,
Die ons gheeft de schueren vol.",Lente doet de aarde ontluiken,Amsterdam,../../data/dbnl/_apo001apol01_01.xml
1839,_apo001apol01_0022,1615,1615.0,1000623,5555,vvvv,aaaa,5a 5a 5a 5a,.5a=  .5a=  .5a   .5a,"klaaglied
liefdeslied",6,4,"VVAt woelter in mijn hert en quelt mijn sinnen,
Wat woelter in mijn hert en quelt mijn sinnen,
Wat oorsaackt my mijn pijn en brandt van binnen,
’T is innerlijcke sieckt, of brandt van minnen.

Als ick te rusten meen by nacht of dagen,
Als ick te rusten meen by nacht of dagen,
In stee van slapen sacht moet ick stil clagen,
Tot dat soo overgaan de heetste vlagen.

De bleecke dorre doodt moet t’mywaarts wenden,
De bleecke dorre doodt moet t’mywaarts wenden,
En haast mijn jonge jeucht onvaylich enden,
Ten sy de Goden mijn haar hulpe senden.

De kouwe natte traantiens ’t niet vercoelen
Die kouwe natte traantiens ’t niet vercoelen
Die uyt mijn oogen lancx mijn wangen spoelen,
Maar doen mijn bange ziel noch meerder vvoelen.

Onlancx soo seyde mijn de schoonste vrouwe,
Onlancx soo seyde mijn de schoonste vrouwe,
Dat liefd’ mijn deedt dees pijn en groote rouwe,
En dat ick goeden moedt en hoop sou houwen.

Helpt dan o schoonste vrou en eel Goddinne
Helpt dan o schoonste vrou en eel Goddinne
Dat ick verwerven mach en overwinnen
En dompen soo dees brandt van trouwe minne.",Volez petit archer,Amsterdam,../../data/dbnl/_apo001apol01_01.xml
1994,beet004dich01_0005,1669,1668.0,1016462,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,toneellied,4,8,,Questa dolce sirena,Hoorn,../../data/dbnl/beet004dich01_01.xml
1995,beet004dich01_0006,1669,1668.0,1016462,33333311113,vvvvvmvvvvm,ababbCddeeC,3a 3b 3a 3b 3b 3C 1d 1d 1e 1e 3C,3a    3b    3a    3b    3b   .3C   .1d + .1d   .1e + .1e   3C,toneellied,10,9,,Pronkje van de maagden,Hoorn,../../data/dbnl/beet004dich01_01.xml
1997,beet004dich01_0008,1669,1668.0,1016462,444444,vvmvvm,aaBccB,4a 4a 4B 4c 4c 4B,4a 4a 4B 4c 4c 4B,toneellied,1,6,,Iets moet ik u Laura vragen,Hoorn,../../data/dbnl/beet004dich01_01.xml
1998,beet004dich01_0009,1669,1668.0,1016462,444444,vmmvmm,aBBaCC,4a 4B 4B 4a 4C 4C,4a 4B 4B 4a 4C 4C,toneellied,1,6,,Si c'est pour mon pucelage,Hoorn,../../data/dbnl/beet004dich01_01.xml
1999,beet004dich01_0010,1669,1668.0,1016462,234523454444,mmmmmmmmmmmm,AABBCCDDEEFF,2A 3A 4B 5B 2C 3C 4D 5D 4E 4E 4F 4F,.2A   .3A   .4B   .5B   .2C   .3C   .4D   .5D   .4E   .4E   4F   .4F,toneellied,1,12,,Wees nimf gegroet,Hoorn,../../data/dbnl/beet004dich01_01.xml
2000,beet004dich01_0011,1669,1668.0,1016462,4444,mmmm,AABB,4A 4A 4B 4B,.4A   .4A   .4B   .4B,toneellied,1,4,,Amarylletje mijn vriendin,Hoorn,../../data/dbnl/beet004dich01_01.xml
2001,beet004dich01_0012,1669,1668.0,1016462,5522444,mmmmmmm,AABBBCC,5A 5A 2B 2B 4B 4C 4C,.5A   .5A   .2B   .2B   .4B   .4C   .4C,"toneellied
liefdeslied",1,7,,Courante sarabande,Hoorn,../../data/dbnl/beet004dich01_01.xml
2002,beet004dich01_0013,1669,1668.0,1016462,424222,mmmvvm,AABccB,4A 2A 4B 2c 2c 2B,.4A   .2A   .4B   .2c   .2c   .2B,toneellied,1,6,,Grâce au bon petit Jésus,Hoorn,../../data/dbnl/beet004dich01_01.xml
2003,beet004dich01_0014,1669,1668.0,1016462,334443115,mmmmmmvvm,AABBCCddC,3A 3A 4B 4B 4C 3C 1d 1d 5C,.3A   .3A   .4B   .4B   .4C   .3C   .1d + .1d   .5C,toneellied,1,8,,L'Orangère,Hoorn,../../data/dbnl/beet004dich01_01.xml
2004,beet004dich01_0015,1669,1668.0,1016462,4422224,mmvvvmm,AAbbbCC,4A 4A 2b 2b 2b 2C 4C,4A    4A    2b    2b    2b +  2C   .4C,toneellied,1,6,,Windje daar het bos af drilt,Hoorn,../../data/dbnl/beet004dich01_01.xml
2005,beet004dich01_0016,1669,1668.0,1016462,3333333,mvmvvmm,AbAbbCC,3A 3b 3A 3b 3b 3C 3C,.3A + .3b   .3A + .3b   .3b + .3C   .3C,toneellied,1,4,,Kom af tot mij godin,Hoorn,../../data/dbnl/beet004dich01_01.xml
2006,beet004dich01_0017,1669,1668.0,1016462,333333,mmvmmv,AAbCCb,3A 3A 3b 3C 3C 3b,.3A   .3A   .3b   .3C   .3C   .3b,toneellied,1,6,,Schoonste nimf van het woud,Hoorn,../../data/dbnl/beet004dich01_01.xml
2007,beet004dich01_0019,1669,1668.0,1016462,43434433,mvmvmmvv,AbAbCCdd,4A 3b 4A 3b 4C 4C 3d 3d,4A 3b 4A 3b 4C 4C 3d 3d,"toneellied
herderslied",1,8,,Baise-moi ma Jeanneton,Hoorn,../../data/dbnl/beet004dich01_01.xml
2008,beet004dich01_0020,1669,1668.0,1016462,4444443,mvmvmmm,AbAbCCC,4A 4b 4A 4b 4C 4C 3C,.4A   .4b   .4A   .4b   .4C   .4C   .3C,toneellied,5,7,,Phoebus is lang over de zee,Hoorn,../../data/dbnl/beet004dich01_01.xml
