recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
1516,_amo003amor01_0160,1613,1613.0,1000614,33333333,vvvvvmvm,ababbCbC,3a 3b 3a 3b 3b 3C 3b 3C,.3a   .3b   .3a   .3b   .3b   .3C   .3b   .3C,,4,8,"SChoon Lief aenhoort mijn kermen
Verandert eens van sinnen,
Wilt u doch eens ontfermen
Op dat ick troost mach winnen
Gheen ander sal ick minnen
dat u schoon Lief eerbaer,
Dus laet ick u ghewinnen
In desen nieuwen Iaer.

Als Helena seer aerdigh
Zijt ghy verciert met deughden,
Dus zijt ghy wel prijs waerdigh
Reyn bloemken vol van vreughden
Laet ons doch jonghe jeughden
Vergaren tot een paer
Want my dan wel gheneughden
In desen nieuwen Iaer.

Sal ick noch langher derven
Schoon Lief u minnelijck wesen
So sal ick moeten sterven,
En nimmermeer genesen,
Dus bid ick Lief ghepresen
Ontfanght uwen Dienaer,
Soo hoef ick niet te vresen
In desen nieuwen Iaer.

Deughtsame schoone Vrouwe,
Princes waert om laudeeren,
Weest u Dienaer ghetrouwe
Soo mach mijn vreught vermeeren,
Anders sal ick verteeren
Mijn hert in lijden swaer
Schoon Lief wilt u verneeren
Tot my int nieuwe Iaer.",Kom allen gij Venus' diertjes,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1518,_amo003amor01_0162,1613,1613.0,1000614,131331211112,mvmvvvmmmmmm,AbAbbbCDDDDC,1A 3b 1A 3b 3b 1b 2C 1D 1D 1D 1D 2C,".1A + ,3b   .1A + ,3b   .3b   .1b + .2C   .1D + .1D   .1D + 1D + .2C",,3,6,"EEn Liet // wil ick gaen beginnen,
't Bediet // sult ghy oock wel beminnen,
Want al mijn hart en sinnen
Die winnen // nu niet dan vreught,
Dus schenckt en brenght
'tHert denckt // en wenckt // op u reyn jeught.

Ick moet // dit nu schoontjens uyt vegen,
Het voet // de mensch in alle wegen,
Dus moet // ick dit te degen
Gaen legen // en klaren uyt,
Volght na // seght jae,
Het gae seer dra al in mijn huyt.

Dit glas is nu ledigh ghedroncken,
Seer ras sat 't worden gheschoncken,
En niet langh laten proncken,
Maer loncken // hier aen mijn zy,
Op dat // het nat,
Int vat // ons mach maken bly.",Houd aan ik zal u zingen voor,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1525,_amo003amor01_0169,1613,1613.0,1000614,23232323233131313,mvmmmvmmmmvmvmvmm,AbACAbACACdEdEdEC,2A 3b 2A 3C 2A 3b 2A 3C 2A 3C 3d 1E 3d 1E 3d 1E 3C,.2A   .3b   .2A   .3C   .2A   .3b   .2A   .3C   .2A   .3C   3d +  1E   .3d +  1E   .3d +  1E   .3C,,4,14,"ICk min een Maeght
Van deughden alsoo rijcke
Dat ghyse saeght
Die schoone hubsche Vrou,
Maer ick beklaeght
My nu seer droevelijcke
Had ick't ghewaeght
Aen die schoone Karssou
En haer ghevraeght
Maer nu leef ick in rou,
Want sy my nu wilt hooren // niet
Dus moet ick druck oorboren // siet
En singhen het verloren // Liet
Dat ick nu sleep het tou.

Sy is soo teer
Van Lijf enden van Leden
Wouse de Heer
Mij geven tot mijn Bruyt,
Soo sou ick weer
Van herten zijn te vreden
Ende noch meer
Gaen wie'n het quaet onkruyt,
Dat my nu seer
Al inde ooren spruyt
Op mijn liefken spreken // gaet
En seggen haer ghebreken // quaet
Maer 't is niet dan qualijcken // praet
Dit roepen overluyt.

Hero seer schoon
Was soo niet vol wijsheden
Als haer persoon
Dat is mijn wel bekent,
Mocht ick ten loon
Haer noch krijghen vol seden
In 's werelts throon
Gheen liever liefken jent,
Haer dient de kroon
Te draghen excellent,
Och wou sy doch verwarmen // mijn
In haer sneeu-witte armen // fijn
Dat sou voor mijn gheen karmen // zijn
Maer vreughde sonder ent.

Princes voorwaer
Mocht ick eens genieten,
soo sou eenpaer
Mijn treuren zijn ghedaen,
Want alle Iaer
Gaet Cupido mijn schieten
Met Pijlen klaer
Gaet hy hem nu belaen,
Want 't valt my swaer
Langher te houden staen,
Dus wilt mijn druck versachten // soet,
En wilt doch na mijn achten // goet
Dat ick niet langher wachten // moet,
Dus wilt u kort beraen.",De tijd is hier,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1526,_amo003amor01_0170,1613,1613.0,1000614,1313312222,mvmvvvmmmm,AbAbbbCDDC,1A 3b 1A 3b 3b 1b 2C 2D 2D 2C,.1A   .3b   .1A   .3b   .3b   .1b   .2C   .2D   .2D   .2C,,5,10,"VErblijt
Ghy Amoreuse sinnen,
Versmijt
Druck die't hart quelt van binnen,
En wilt op nieu beginnen
Te minnen
Int nieuwe Iaer,
Op dat ghy meught
In vreught // verheught
Werden hier naer.

Voeght u
By haer voor alle saken,
Ploeght nu
Om in haer sin te raken,
Acht op gheen nijders kaken
Wilt laken
Al haer opset,
Die u dick hier
Met quaet bestier
Zijn een belet.

Op't Ys
Moet ghy u oock versellen
Om prijs
Die Slede daer voor stellen,
Behanght u Paert met Bellen
En schellen
Soo vol alst mach,
Dus rijt
en vrijt
Om u profijt den heelen dagh.

Voort an
Volghen de Copper-daghen,
Spoort dan
V liefste te behaghen
Die u hert doet knaghen,
Wilt vraghen
En nooden haer
Op een bancket,
Daer ghy dan net
Meught maken klaer.

Prince
En wilt den moedt niet geven,
Mintse
Wilt haer met liefd' aenkleven,
En alsoo al u leven
Beneven
Haer blijven trou,
In eer bequaem
Tot dat ghy t'saem
Wert Man en Vrou.",Houd aan ik zal u zingen voor,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1527,_amo003amor01_0171,1613,1613.0,1000614,22333322333322322322322322,mmvvmmmmvvmmvvmvvmmmvmmvvv,AAbbCCAAbbCCddEddEFFgFFggg,2A 2A 3b 3b 3C 3C 2A 2A 3b 3b 3C 3C 2d 2d 3E 2d 2d 3E 2F 2F 3g 2F 2F 3g 2g 2g,2A +  2A    3b    3b   .3C   .3C    2A +  2A    3b    3b   3C   .3C   .2d + .2d   .3E   .2d + .2d   .3E    2F +  2F    3g    2F +  2F    3g   .2g + .2g,,3,19,"'t Is ghewis, datter is
Een ghebodt gekomen
Heel tot onser vromen
Al van de winter veer,
Die nu is onsen Heer,
Dat fris aen een dis
Niet behoort te schromen
Het wort qualijck ghenomen,
Daerom bewaert u eer,
En doet 'swinters begeer,
Dat wy de vriesen, blaeu om haer kiesen
Oock niet sullen versmaen,
Als wy verkiesen, die groene biesen
Treckt dan u Schaetsen aen,
Rijt wat heen, na dat veen,
Daer wat is te bicken,
Niet alleen, maer met een
Die u mach verquicken,
Past op u sticken, 'tsal best schicken.

Als ghy dan weer komt an
Muysken wacht u staertjen,
Rijt een proper vaertjen,
En soent u liefken niet
Dattet yeman siet,
Elck man, praet daer van
Siet daer rijt een paertjen,
Vlijt u dan by 't haertjen
Soo wort ghy niet bespiet
Als ghy zijt vrolijck yet,
Tot meerder vreughden, als jonge jeugden,
Weest vrolijck van manier,
Als ghy verheughden, of ghy dan deughden
De Pan al over 't vyer,
En dan ghy, snoepery
Daer wat gaet bereyen,
Haelt dan vry, een speel-man by
Om te verfrayen, praet van geen scheyen
'tHaentjen moet krayen.

Princen jent, hier ontrent
Moet ick noch bevelen,
Alst gaet op een spelen,
Of als die soete praet
V vrolijck maken gaet,
Den dagh went, eer vreught ent,
Om sonder krackeelen
Veel soentjens te steelen
Van u Lief delicaet,
Die dat niet en versmaet,
Wilt vreught hanteren, die dit useren
Soo gaet den winter deur,
Cloeck wilt u weeren, soo komt haer keeren
De vastelavont veur,
Die komt lest, uyt haer nest
Om ons te vermaken,
Dese rest, is het best
Daer wy staegh na haecken
Als wy die smaken, klaer zijn de saken.",Passamezzo Cicili,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1528,_amo003amor01_0172,1613,1613.0,1000614,4444223223,vmvmvvmvvm,aBaBccDccD,4a 4B 4a 4B 2c 2c 3D 2c 2c 3D,4a    4B    4a    4B   .2c + .2c   .3D   .2c + .2c   .3D,,4,8,"AEnsiet nu met blijden sinnen
Den Mey die seer lustigh staet,
En wilt malkand'ren toch beminnen
Want het is Venus haer raet,
En schickt u buyten, Ghy jonge spruyten
Met u Liefken seer fier,
U Harpen en Luyten, haelt uyter muyten
Want 't is d'oude manier.

Een waghen laet oock bereyen
Ter eeren u Liefken jent,
Besteecktse oock fraey met Meyen
Op dat u niemant en kent,
In u soetelijck vrijen, schickt te bedijen
Laet varen alle droom,
Aen een Tafel blijen, Spijt die't benijen
Daermen uyt deelt de Room.

Dickwils tot veranderinghe
Soo wandelt oock met malkaer,
Maeckt deughtlijck u handelinghe
Daermen aen vint geen maer,
Wilt soetelijck quelen, en soentjens stelen
Weest daerom vry een dief,
Soeckt niet te krackelen, met minlijck spelen
Ick meen met u schoon Lief.

Vergeet niet dees nieu manieren
Diemen siet ghebruycken veel
Van een Gondale te stieren
Deur 't water met u ghespeel,
Wilt soo domineren, en de borst smeren
Hy sorght die wijser // is,
Toont u als de Heeren, wilt so langh teeren
Als u stock yser // is.",Met gans bedrukt hart,Amsterdam?,../../data/dbnl/_amo003amor01_01.xml
1537,ampz001hoog01_0009,1629,1629.0,1000615,55555555,vvmmvvmm,aaBBccDD,5a 5a 5B 5B 5c 5c 5D 5D,.5a   .5a   .5B   .5B   .5c   .5c   .5D   .5D,psalm,7,8,"2. MYn hert stort uyt, om liefelijk te quelen,
Mijn rijm-gedicht wil van den Koning spelen,
3. Mijn tong en stijl sijn als een schrijvers schacht.
Gy sijt de schoonst van 't menschelijk geslacht:
Dijn lippen sijn vol aengenaeme reden:
Dies segend God dijn doen in eeuwigheden.
4. O sterkste Held! hangt toch dijn swaerd op sij,
'Tswaerd dijner eer, en dijner heerschappij.

5. Rijd met geluck in dijn zieraed, en klaerheyd,
Rijd op het woord van Godes heyl, en waerheyd,
En handelt wel, en spreekt gerechtigheyd,
Verzierd met deugd, en met sachtmoedigheyd,
En laet dijn hand wat wonderlijks verrichten.
6. 'Tvolk valt voor dij, door dijne scherpe schichten,
En so wie oyt den Koning tegenstond,
Die geeft het op door dijne hand gewond.

7. Dijn troon (o God!) sal eeuwig-eeuwig blijven,
De staf dijns rijks die sal de waerheyd stijven.
8. Gy hebt het recht en 't goede lief, en waerd,
Gy haet het quaed, en 't volk van boosen aerd:
Dies heeft God dij, meer dan dijn met-genooten,
O God! met salf der vreugde overgoten.
9. Al dijn gewaed dat ruykt seer lieflijk mee
Naer Cassia, naer Myrrh', en Aloe,

Gy komt uyt dijn yvooren-hof getreden,
Alwaer gy word van yder aengebeden.
10. De dochters selfs van Koninklijk geslacht
Sijn onder die die gy de naeste acht:
Daer sit de Bruyd, met dijne liefd bevangen,
Ter rechterhand, met Ophirs goud behangen.
11. Hoort dochter, siet, en neygt dijn oren wat,
Vergeet dijn volk, dijns vaders huys, en stad.

12. De Koning sal lust in dijn schoonheyd krijgen,
Hy is dijn Heer, wilt voor hem neder nijgen.
13. De dochter Zor, en rijksten van het land
Die eren dij met gaven in de hand,
14. Des Konings Bruyd is kostlijk uytgestreken,
Inwendig schoon, en 't kleed met goud besteken.
15. In stickzel-werck, en zierelijke pracht,
Word sy voor hem, den Koning, opgebracht.

De maegden-reij, de sleep der speel-genooten
Komt mee met haer voor dij hier aengesloten,
Die leydmen ook met-een met haer daer by,
Die leydmen ook met-een met haer voor dij.
16. Men leydze daer met vreugd, en vrolijkheden:
So komen sy in dijn paleys getreden,
So stellen sy den Koning sich ten toon,
En treden op voor dijnen waerden troon.

17. Dijn kind'ren ook, die 't houlijk dij sal baren,
Die sullen staeg der vad'ren plaetz bewaren.
Die treckt gy op tot vorstelijken staet,
Al voord en voord, so wijd de wereld gaet.
18. 'K wil dijnen naem met hertelijk verblijden
Van stam tot stam vertellen, en belijden:
Dies sullen dij de volk'ren al gelijk
Verheffen (Heer!) altoos, en eeuwelijk.",Psalm 045 Datheen,Haarlem,../../data/dbnl/ampz001hoog01_01.xml
1566,_nie192nieu01_0005,1627,1627.0,1000620,3333224,vvvvmmm,ababCCC,3a 3b 3a 3b 2C 2C 4C,3a    3b    3a    3b    2C + .2C 4C,herderslied,5,6,"VVAck're Herders vrolijck,
Luchtigh aen der Heyden,
Laet den grijsen Molijck,
't Vee alleenigh weyden,
Want 'tis tijt // dat ghyder zijt
Daermen u' Wijngaerts loote snijt.

Siet hoe dicht de heuvelen
Vol zijn van Najaden,
Laet u Nimph niet sneuvelen,
'tMocht haer ergens schaden,
Want het stof // te zwaer en grof
Plucken sy 'tghereetste of.

Tyter laet u Schaepjes,
Onder d'holle Eycken,
Voeght u by de Knaepjes
Die vast op-waerds reycken,
Nae de kuyn, de pop'le bruyn,
Gelijc d' Herd'rinnetjes int Duyn.

Van't ghewas der Velden,
Gaen ons schuyren zwangher,
Dus dat wy uyt-stelden,
Onse Jaer-feest langher:
't Waer een schant, Komt hant aen hant,
Moet den Oost-May zijn geplant.

Coridon is wacker,
Ziet hem inde kuypen,
Parsschen op den Acker,
Dat de Besjes druypen,
Van het nat // 'tGeen jaerlijcx wat
Bacchus ons gheschoncken hadt.",In Den Haag in het Voorhout,Rotterdam,../../data/dbnl/_nie192nieu01_01.xml
1892,_apo001apol01_0075,1615,1615.0,1000623,33333323223,mvmmvmvvvvv,AbCAbCddeee,3A 3b 3C 3A 3b 3C 2d 3d 2e 2e 3e,.3A   .3b   .3C   .3A   .3b   .3C   .2d + .3d    2e + 2e 3e,"herderslied
verhalend lied",4,9,"Dat mijn ontmoeten gheen,
Noch van dees Veldt-Goddinnen,
Noch van dees Herders hier,
Ick vandt my daer alleen,
Ick vvist niet te beginnen,
Ick dacht steedts op mijn vyer,
Al vvat ick dachte,, ’t vvas hoe de liefde vvrachte,
En hoe ’t minnen,, in mijn sinnen
Sulcken brandt kan vvinnen.

Tervvijl ick dvvaalde daar
Heb ick ten laatst ghevonden
De oorsaack van mijn smert,
VVant ick vvist niet van vvaar
Mijn quamen dese vvonden
Die ick leet in mijn hert,
Dan doen ick neven,, een eycke vandt geschreven,
Ghy sult lijen,, in u vrijen
Kont ghy haar niet mijen.

Maar als ick vveder dacht
Om haar, en om haar minne,
Bevondt ick my ontstelt,
VVant liefde seer onsacht
Ontstelde my mijn sinnen,
Soo dat ick leet ghevvelt,
’T vyer vveder blaackte,, en nader ’t hert geraackte,
’T vvas van buyten,, niet te uyten,
Dat van binnen niet kan sluyten.

Ick dacht in mijnen sin
Kan ickse niet vervverven,
Dan door pijn en smert,
Soo vvil ick in de min
My liever laten kerven,
En gheven haar mijn hert,
Ick heb beneden,, den boom oock dit ghesneden,
VVat soudt vrijen,, al bedijen,
VVildent ouders lijen.",Edele kersouw,Amsterdam,../../data/dbnl/_apo001apol01_01.xml
2015,beet004dich01_0027,1669,1668.0,1016462,223223,mmvmmv,AAbCCb,2A 2A 3b 2C 2C 3b,.2A   .2A   .3b   .2C   .2C   .3b,toneellied,15,6,"De hooghste vreucht,
Die onze jeught
Kan scheppen, en bekomen,
Is, dat een Maeght
't Geen haer behaeght,
Mach koestren zonder schroomen.

Ach wat gewoel,
Dat ik gevoel,
Als Damon zijne lonkjes
Dwers over zy
Eens smijt op my,
En sticht my minne vonkjes.

Als hy een praet
Wat mal uitslaet
In schijn van deftigh geiltjes,
Zoo rukt hy my
Voorwindt, voor 't Y
Met volgetopte zeiltjes.

Of als zijn keel,
Of als 't gequeel
Van zijn begaefde fluitje,
Klaeght van zijn min
En harde zin
Van zijn gewenschte bruitje.

Maer ach wanneer
Zijn lipjes teer
Recht op de mijne douwen,
Zoo kan mijn lust
Zich nau gerust
Door zoo een tergingh houwen.

'k Kan tegens wil
Niet wezen stil,
Maer moet mijn lipjes roeren,
Waer door ik strak
Zijn ziel verlak,
En uit zijn lichaem voere.

Dan drijft mijn oogh
Om laegh, om hoogh,
Bedoven in het watertje,
En hy smuight weêr,
Al even zeer,
Gelijk een maertsich katertje.

Dan word ik zwak,
Dan zijgh ik vlak,
En zet my in de blaetjes,
Dan streelt, dan kust
Hy al zijn lust,
En haelt zoo in zijn schaetjes.

Of hy drilt met
Zijn tongje net-
Jes tusschen mijne tantjes,
Een komt en noot
My op zijn schoot
Met uitgestrekte hantjes.

Dan gaet hy bly
Van herten, my
Zoo op zijn schootje knellen,
Dat door 't gewoel
Ik lichtlijk voel
Zijn gaile lusten zwellen.

Hy wil noch veer,
Maer durf niet meer,
Hy wil my niet verstooren,
Ik woud ook wel,
Maer vrees ons spel
Zoud licht'lijk iemandt hooren.

't Geboomt, de ruight
Zelfs niet getuight
In duist're diepe kuiltjes,
Daer zouden wy
Wel wezen vry
't Zijn onbekende schuiltjes.

Ik waeghdent, maer
Natuer hoe zwaer
Valt ghy ons lust'ge menschjes,
Als ghy een wicht
Brenght in het licht
De vrughjes van ons wenschjes.

Hierom moet ik
All' oogenblik
Deur brengen met veel klaeghjes,
Daer 'k anders nou
Genieten zou
Veel zuiker zoete vlaeghjes.

Want d' hooghste vreught,
Die onze jeught
Kan scheppen of bekomen,
Is, dat een maeght
't Geen haer behaeght,
Magh koest'ren zonder schroomen.",Het vinnige stralen van de zon,Hoorn,../../data/dbnl/beet004dich01_01.xml
2031,beet004dich01_0047,1669,1668.0,1016462,444444,vmmvmm,aBBaCC,4a 4B 4B 4a 4C 4C,4a 4B 4B 4a 4C 4C,"herderslied
klaaglied",21,6,"TYter gingh laetst door de weiden,
En het groen geschildert gras,
Daer hy heel allenigh was;
Daer hy zich ter neder leide,
Ende braght met groot geklagh
Deze woorden aen den dagh.

Goden! wat zijn dit voor pijnen?
Wat 's dit voor een vreemde smart,
Die my wemelt om het hart,
Die mijn vreughde doet verdwijnen,
Die my in een nare Hel
Staegh doet leven in gequel.

't Is Kupido, uw' bedrijven,
't Zijn uw' pijlen, die de gront
Hebben van mijn hart gewont,
't Zijn uw' vlammen, die doen stijven
Deze brandt, en hittigheidt,
Die hier in mijn boezem leidt.

Ghy hebt my mijn min doen leggen
Op mijn Daphne d' Herderin,
't Zoete Meisje, d' Engelin,
Die geen acht geeft op mijn zeggen,
Die nau met afkeerigheit
Op mijn woorden geeft bescheit.

Op mijn Daphne 't zoete hartje,
Die niet eensjes op mijn klaght,
Noch op al mijn kermen acht,
Die niet eensjes zeidt, wat smartje?
Al ziet zy my vol geween,
Vol van huilen vol gesteen.

Die staegh met een stuurs gelaetje,
Waer zy zit, of waer zy gaet,
Altijdt d' oogen van my slaet;
Die wanneer ik zoek een praetje,
Altijdt haest heeft om te gaen,
Nimmermeer magh blijven staen.

Eens quam zy my laetstmael tegen,
'K nam mijn hoetjen in mijn handt,
'K Schraepte met mijn voet in 't zandt;
Even als de stelui plegen:
Zy zoo 't scheen boodt met een lach
My een zoete goeden dagh.

'K meende doe, 't was heel gewonnen,
Om dat zy een lieve lonk
Op mijn droeve oogen schonk:
Maer het was noch niet begonnen,
Deze nieu gemaekte treê,
Die mijn Daphne lacchen de.

'K zagh dat laetst, doe 'k haer ontmoete,
Zoo zy door de Velde toog',
En ik haer weer kreegh in 't oogh,
Woud' ik op zen steets weer groete.
Maer zy sloegh haer oogh om veer,
En zagh stuurjes voor haer neer.

'K weet niet, hoe ghy mooght betonen,
Dat aen een zoo lieven maeght
Daphne! als West-Frieslandt draeght,
Zoo en hart zoud' kenne woone,
Dat vol onbarmhertigheidt
Staegh lacht om uw' Tijters leidt.

Kondt ghy haten dan gestadigh
Uwen Tyter, zoete meidt?
Die op u zijn liefde leidt;
Zult ghy steets zijn ongenadigh
Hem, die door een trouwe min.
U altijdt heeft in zijn zin.

Zegh doch, waer uit is 't gerezen
Daphne, dat ghy Tyter haet?
Ende hem vol droefheidt laet?
Wild' dit niet de oorzaek wezen,
Om dat u den Hemel geeft
Meerder Vee als Tyter heeft?

Hoe mijn Nymph! wilt ghy my vlieden?
Om dat uwe Schaepjes zijn
Meerder in getal als mijn?
Lieve! wat wil dit bedieden,
Zal ik om een Schaep, of Bok
Hebben zulken ongelok.

Acht ghy dan de stomme Beesten
Daphne, meerder alst verstant?
Dat den Hemel in ons plant,
Boven onz' begaefde geeste,
En de redelijke ziel,
Die uit d' Hemel in ons viel?

Zoud' ghy Damon wel beminnen?
Om zijn Vee, waer op hy raest?
En waer op hy pocht en blaest?
Zoo ghy u wel wilt verzinnen,
Zult ghy zien, dat dezen geest
Is nau beter, als een Beest.

Zoud' ghy zoo uw' keur verliezen,
Lieve Daphne, om het goet?
Dat ons vaek hier dolen doet.
En zoudt ghy niet liever kiezen
Zoo een, als uw' Tyter is,
Dan die Damon vlees noch Vis.

Hy 's vol onbeschofte reden,
Nergens heeft hy iets geleert,
Nergens heeft hy ooit verkeert;
Hy is vol van boerze zeden,
Om dat hy nooit elders heeft,
Anders als op 't Landt geleeft.

Tyter zal u altijdt prijzen;
Tyter, Daphne, zal uw' naem
Hangen aen de vlugge Faem:
Tyter zal u eer bewijzen,
Tyter zal u overluidt
Altijdt spelen op zijn fluit.

Al de meisjes, die daer weiden
Hare Schaepjes om de kant
Van het vette Noorder-landt,
Zullen uwe naem verbreiden,
Met een helder zoete zank,
En een lieflijk keel geklank.

Al de Nymphjes, die daer drijven
Rondom in de Zuyder-zee,
Zullen Daphne zingen mee;
Uwe naem zal altijdt blijven,
Zoo langh iemandt een gezicht
Heeft van 't gene dat ik dicht.

Wil daerom my eensjes geven
Uwen Tyter beter moet,
Als ghy tegenwoordigh doet,
Wilt g' hem houden by het leven,
Zoo wilt hem in korten tijdt
Maken al zijn droefheidt quijt.",Si c'est pour mon pucelage,Hoorn,../../data/dbnl/beet004dich01_01.xml
