recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
20012,_ams013amst03_0057,1655,1655.0,1001025,431431,mmmmmm,ABBABB,4A 3B 1B 4A 3B 1B,.4A   .3B=+ .1B=   4A   .3B=+ .1B=,kluchtlied,5,4,"MYn Trony hangter een mat veur, 
Iy zint het die ic mien, ja mien
Iy zint het die ic schat veur, 
Mijn eygen vlays en bien, ja bien.

2   Als ick op jou mijn blicke, 
Laet wayen met bescheyt, ja scheyt,
Val ick in duysent stricke, 
Van kruyp in d’ O gedreyt, ja dreyt.

3   Mijn Trony hangter een mat veur, 
Jy zint het die ic mien, ja mien
En hou, en dou, en schat veur, 
Men eygen vleys en bien, ja bien.

4   De stroop die uyt het purper 
Van uwe lippen druypt, ja druypt
Heeft my (onnosle slurper!) 
In Venus kuip ekuypt, ja kuypt.

5   Mijn Trony hangter een mat veur, 
Jy zint het die ic mien, ja mien
Iy zint het die ick schat veur, 
Mijn eygen vlays en bien, ja bien.",Kasteel van Rijpermonde,Amsterdam,../../data/dbnl/_ams013amst03_01.xml
20032,_ams013amst03_0077,1655,1655.0,1001025,55452,vmmmm,aBBBB,5a 5B 4B 5B 2B,.5a   .5B   .4B   .5B   .2B,liefdeslied,5,5,"WAnneer sult ghy het vuyr Aarlande blussen,
’t Geen in dees Boesem, als een Aetna blaeckt?
Als ick door ’t kussen de Nectar smaeck
Van uwe lippen, daer ick steeds na haeck, 
O! soete vermaeck.

2   Met Rajeviel ghy voert vier Iaer geleden,
En gaeft hem steedts, als hy slechts badt ghena,
En tradt de schreden, Cleopatra,
Nu weygert ghy ’t geen ghy doe gaeft dra, 
Doch ’t is te spa.

3   Laet dees gebaerde Man sijn kruyn eens domp’len,
In u met Venus vocht bedaeude sloot,
Eer dat de romp’len worden soo groot,
Dat yder, die wil varen in u boot, 
Hem schaloos stoot""

4   Hier door wiert Aerlandrijn geterght tot minne,
Trock op de Schot-deur van de Water-gracht,
Kom vaert dan binnen, sprack sy, maer sacht,
Op dat u komst weer op een ander nacht, 
Mach zijn verwacht.

5   Hy wierp haer op een Koets, bestroyt met Roosen,
Terwijl Cupido op de Bedt-spongh sat,
En deedt haer bloosen, trots Roose blat,
Tot sy van troet’le, rusten af-ghemat, 
Doch noch niet sat.",Qu'en dira-t-on,Amsterdam,../../data/dbnl/_ams013amst03_01.xml
20132,_ams013amst02_0077,1654,1654.0,1001026,6553123223,mmmvvvmvvm,AAAbbcDccD,6A 5A 5A 3b 1b 2c 3D 2c 2c 3D,6A   .5A=  .5A=  .3b + .1b   .2c/+  3D*  .2c/  .2c/+  3D*,klaaglied,6,7,"SOete zieltje, meesteresje van mijn hart,
Verhoor u Minnaer, ach! versacht dien smart,
Verhoor u Minnaer, ach! versacht dien smart,
Die ghy door ’t wreede strijen, doet lijen,
Mijn Zieltje, och! u stuursheydt valt my hart,
Mijn zieltje, och! u
Mijn zieltje, och! u stuursheyt valt my hart.

2   Segh wat reden (roemwaerde Engelin)
Dat ghy met strafheydt loont mijn trouwe min?
Dat ghy met strafheydt loont mijn trouwe min?
Laet ick u hart door ’t smeecken, eens breecken;
Ay! toont my weder liefde (Aerdsch-godin)
Ay! toont, my weder
Ay! toont my weder liefde (Aerdsch-godin)

3   Vraeght ghy d’ oorsaeck? ’t is dat u reden zijn
Als windt, of als beloften by de Wijn,
Als windt, of als beloften by de Wijn,
V woorden ’t hart niet raken, wilt staken
Dit smeken, treckt u sinnen vry van mijn,
Dit smeken, treckt u
Dit smeken, treckt u sinnen vry van mijn,

4   Wel dan (Waerde) aenvaert dit gladde stael,
Doorstoot mijn boesem nu, opdat ick dael,
Doorstoot mijn boesem nu, opdat ick dael,
By de verdoemde Ziele, die krielen
In nare naerheydt, daer noyt Son en strael,
In nare naerheydt
In nare naerheydt, daer noyt Son en strael,

5   Dan sal zweven mijn schaduw steedts om hoogh,
En tuygen van mijn trouwe Min, gedoogh,
En tuygen van mijn trouwe Min, gedoogh,
Dat hy eens u kake, genake,
Of slae ten minsten eens op hem u oogh,
Of slae ten minsten
Of slae ten minsten eens op hem u oogh,

6   Hy sal dalen gerust weer na beneen,
Soud’ ick u moorden, Felicks, neen, o neen, 
Soud’ ick u moorden, Felicks, neen, o neen, 
Staet op, ick proefde u minnen: verwinnen
Keunt ghy mijn hartje door u gegronde reen
Keunt ghy mijn hartje,
Keunt ghy mijn hartje door u gegronde reen.",Repicaban,Amsterdam,../../data/dbnl/_ams013amst02_01.xml
20154,_ams009amst01_0018,1647,1647.0,1001027,4333442212,mmmvmvmmmm,AAAbCbDDDC,4A 3A 3A 3b 4C 4b 2D 2D 1D 2C,.4A   .3A   .3A   .3b   .4C   .4b    2D=+  2D=+ .1D=  .2C,"liefdeslied
verhalend",7,8,"HElaes nu isset heel verbruyt,
Nu dat de Liefden uyt,
En onse Min gestuyt
Is, tusschen mijn, en Giertje:
Want doen sy met mijn laest-mael ging
Op een plaets, om een uytheems Biertje,
Beurde daer, beurde daer, aldaer
Een wonder ding.

2	't Is waer mijn Giertje is wel schoon,
Maer 'k acht se niet een boon
By 't Meysje dat de kroon
Spant, boven alle Vrouwen,
Dat daer sat in de Tuyn, en dronk;
Maer wat was 't 'k kon mijn nau onthouden
Van 't gesicht, van 't gesicht, 't gesicht,
En 't soet gelonk.

3	Och docht ik (soetert) mocht ik eens
Met jou wat ongemeens;
Nou dat 's al even eens,
Ik salt er soo by laten.
'k Rees strak op, van mijn Giert 'er sy,
En ik ging toen wat by'er praten,
Maer ik sach, Maer ik sach, ik sach 
't Verdoot de Pry;

4	Want siet terwijl ik besich was,
Nam d' ander heur Kabas,
En was geswind en ras,
Gesluyert, en gekapert,
En sloop deur als een hoender-dief,
Doe docht ik, ô by loo dat hapert;
Nee 'k verlaet, Nee 'k verlaet, 'k verlaet
Soo niet mijn Lief.

5	Maer hoor hoe dat ik entlik voer,
Die eervergeeten hoer,
Die haddet aen haer Moer,
(Eer dat ik was gekomen)
Al te mael op een prik vertelt;
Doe wierd ik wakker voor-genomen,
Als een dief, als een dief, een dief
Voor ‘t Recht gestelt.

6	Toen sey die Ouwe-best, jou siel,
Ik wed ik jou verniel,
(Dat sweer ik by mijn ziel)
Het eerst dat jy jou voeten,
Hier eens we’er op de drumpel set,
Soo sel ik jou soo lustig groeten,
Met die stok, met die stok, die stok,
Jou dronken slet.

7	Wel seyd ik, Besje, dit is vreemt,
Dat jy ‘t soo qualik neemt,
Om dat ik wat geteemt
Heb, met dat soete diertjen:
Sou ik strakx daerom zijn verdacht,
Dat ik was soo lang van jou Giertje,
Wel mijn moer, wel mijn moer, mijn moer
Adieu, goenacht.",Wel Jan wat drommel,Amsterdam,../../data/dbnl/_ams009amst01_01.xml
20354,targ004haer01_0007,1647,1647.0,1001034,43354444,mmmmmvvv,ABACCddd,4A 3B 3A 5C 4C 4d 4d 4d,.4A   .3B   .3A   .5C   .4C   .4d    4d=   4d=,,6,8,"OBject adorable & charment,
Mes souspirs & mes pleurs,
Tesmoignent mon tourmant,
Mais le respect m'empeche de parler.
Quede peine á dissimuler,
Un Amant souffre de martire,
D'aimer & de n'oser dire,
D'aimer & de n'oser dire.

2 Aupres de vous assez de fois,
Amour pour s'exprimer,
Veut Emprunter ma voix,
Mais le Respect, &c.

3 Je scay bien qu'il me faut Mourir,
Puis qu'en celant mon mal,
Je ne sçaurois guerir:
Mais le Respect, &c.

4 Mon Oeil Humide & languissant,
Tesmoigne assez l'exces,
De mon Cruel tourment:
Mais le Respect, &c.

5 J'avois cru que ma passion,
Et mon affection,
Me reduiroyent un jour,
Mais le Respect, &c.

6 Je me propose cette fois,
D'aller finer met jours,
Dans un profond d'un bois:
Mais le Respect, &c.",Courante monsieur,Haarlem,../../data/dbnl/targ004haer01_01.xml
20460,wits010stic02_0065,1649,1649.0,1016932,21323233232222,vvmvvmvvvvvvvv,aaBccBcddefffe,2a 1a 3B 2c 3c 2B 3c 3d 2d 3e 2f 2f 2f 2e,2a + .1a   .3B   .2c + .3c   .2B   .3c + .3d   .2d + .3e   2f +  2f=+  2f=+ 2e,geestelijk lied,5,7,"1. O Mijn Schoone
Gods Sone,
Hoe langh mijns levens vreucht,
Sal ick hier quijnen,
En (soo 't schijnt) heel verdwijnen
Vol ongeneucht,
Steeds veel benaude pijnen:
Ach ! Lief,  moet ick dus klaghen ?
En u op-draghen
Mijn hert en Zielens lijden,
Wilt my Schoone,
Godes Sone,
Godes Sone,
Nu verblijden.

2. Ick onduldigh,
Ben schuldigh
Dat ghy my hier bedroeft:
Mijn sondigh leven,  
Doet my hier anghstigh beven
En ghy vertoeft
My uwe troost te geven.  
Hoe langh, och ! Lief, sal 't wesen
Dat ick sal vreesen  
Dus bangh ? mijn Ziels-beminde,
Laet my, Schoone,  
Godes Sone, 
Godes Sone !
Ruste vinden.

3. Heer Almachtigh,  
Maeckt krachtigh
My, die van tranen smelt,
Mijn boose sinnen,  
Die ick ghevoel van binnen,
Doen my ghewelt,
Die tracht ick te verwinnen. 
Och ! Heer, wilt my verstercken,
En soo uyt-wercken  
't Geen door u is begonnen:
Dan sal 't, Schoone,  
Godes Sone,  
Godes Sone.
Zijn ghewonnen.

4. Sonde,  Sonde,  
Ach wonde !
Ghy doet dat ick dus quijn,
En klaegh ellendigh,  
Altijdt beklemt inwendigh
Vol banghe pijn.
O ! Werelt, Vleesch, seer schendigh  
Zaeyt ghy in my behendigh
U snoo fenijn.  
Ick roep benaut vol pijnen
Stiert my Schoone,  
Godes Sone,  
Godes Sone,
Medicijnen.

5. Zijn myn suchten,  
En duchten
My nut, en u tot eer ?
Ick wil graegh lijden,  
En tot der doodt toe strijden,
Om u, mijn Heer,
In 't minste niet en mijden  
Al 't gheen ghy my gaet senden:
Sendt vry ellenden:  
Ey ! geef my kracht om draghen
Och ! mijn Schoone,  
Godes Sone,  
Godes Sone,
'k Vrees geen plaghen.",Amarilli mia bella,Enkhuizen,../../data/dbnl/wits010stic02_01.xml
20490,wits010stic02_0009,1649,1649.0,1016932,444423233,vmvmvmvmm,aBaBcDcDD,4a 4B 4a 4B 2c 3D 2c 3D 3D,.4a   .4B   .4a    4B    2c    3D    2c   3D 3D,geestelijk lied,5,9,"1. SY alle die in sonden leven,
Van 't boose Vleesch heel overheert,
't Is noodigh dat sy haer begheven
Tot Godes Woordt, 't welck haer recht leert,
Hoe dat de sonde
Gheeft Godts Majesteyt
Veel droeve wonde,
O seer schrick'lijck feyt !
Waerd' bitterlijck beschreyt.

2. Wilt yd'le mensch wel overweghen
Al die ghenaden van den Heer,
Die ghy hebt onverdient verkreghen:
Waer blijft u danck, u dienst, u eer ?
Dienst gaet betoonen
Eenen Knecht sijn Heer:
Rechtaerd'ghe Soonen
Doen haer Vaders eer.
Godt verdient van ons meer.

3. Op, trage Mensch, wilt recht be-ooghen
Al 't goedt, dat ghy door sonde derft.
Och ! werdt door schrick'lijck quaedt bewoghen
Dat u ghenaeckt soo ghy soo sterft:
Ey ! wilt bedencken
Dat ghy Godt onteert,
V selfs gaet krencken,
En u naesten deert,
Och mensch ! dit alles weert.

4. Mint ghy u Naesten, Selfs, en Godt,
Soo drijft van u al 't sondigh quaet.
V grootste Vyandt wilt uytroode,
Ja doodt hem, eer hy u verslaet.
Bidt Godt Almachtigh,
Boetveerdelijck aen,
Door sijn handt krachtigh
Sult ghy wel bestaen:
Vanght maer gheloovigh aen.

5. Godt siet barmhertigh aen den ghenen
Die haer bekeeren met ootmoedt,
Hy neemt acht op haer droevigh weenen,
En suyvert haer, door Christi bloedt.
Weest, Sondaer, moedigh,
Neemt nu waer den tijdt,
Daed'lijck en spoedigh,
En soeckt gheen respijt,
Want 't leven haest ontglijdt.",Cette cruelle,Enkhuizen,../../data/dbnl/wits010stic02_01.xml
20702,swae006sing01_0048,1664,1664.0,1001047,4244244222,vvmvvmvvvv,aaBccBdddd,4a 2a 4B 4c 2c 4B 4d 2d 2d 2d,4a    2a    4B    4c    2c    4B    4d    2d    2d   2d,"loflied, geestelijk",5,10,"TRouw' Bewaerder, trouwen Engel!
Siet! ick hengel
Om uw' hulp, en bystand we'er;
Ey! gelieft toch mijne saecken,
Goet te maecken
By den alder-hooghsten Heer,
Die eertijds ons vleysch aenvaerden,
En ons naerden // 
op dees aerde //
O wat waerde!

2. Trouwen Engel, trouw' Bewaerder,
Deughd-vergaerder
Van dien geen die heyligh leeft.
Ey! gewaerdight mijn gebreken
Af te spreken,
Ghy, die my vertroostingh geeft;
Ghy, die my komt trouw verblijden
In mijn lijden // 
in mijn strijden //
't Meesten tijden.

3. Trouwen Engel, trouw' Beschermer,
En Erbermer
Van mijn smert, en ongeneughd!
Laet my troost van U ontfangen,
Wacht niet lange;
Ey! besorght my rust, en vreugd.
Krijght my rust, en rechte vrede,
Waer ick mede // 
's Hemels stede //
In mach treden.

4. Dan sal ick U eeuwigh loven,
Als daer boven
Ick by U sal zijn verblijdt.
Hoort Ghy 't Trooster? hoort Ghy 't Vrecker,
Deughd-Verwecker,
Die van sonden my bevrijdt?
'k Sal dan singen Alleluja,
Alleluja ,, 
Alleluja’
Alleluja.

5. Maer wanneer sal aengekomen,
En vernomen
Wesen desen blijden dagh!
Als ick hebben sal verslonden
All' mijn sonden:
Och of ick dien tijd eens sagh!
Dan sal 'k singen, Alleluja.
Alleluja ,, 
Alleluja’
Alleluja.",Enfant prodigue,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20990,zoet001parn01_0006,1663,1663.0,1001048,23432332343233232311323,mvmmmvmmvmmmvmvmvmmmmmm,AbCDDeFAbCGGeFhIhIJJKKI,2A 3b 4C 3D 2D 3e 3F 2A 3b 4C 3G 2G 3e 3F 2h 3I 2h 3I 1J 1J 3K 2K 3I,2A   .3b    4C   .3D   .2D   .3e    3F    2A   .3b    4C   3G   .2G   .3e    3F   .2h    3I    2h    3I   .1J   .1J    3K   .2K    3I,"moralistisch lied
antwoordlied",5,23,"DOor de Vrouw,
Liet Adam sich verleyden,
In het aardsche Paradijs:
Daar hy (in overvloed)
Genoot het goed,
De Hemelsche soetheyt:
Als Gods eygen beeld:
Sonder bouw,
Of planting, van haar beyden,
Of een eerst betaalde prijs,
Ja sonder werk, of konst:
Alleen uyt gonst
Van d'opperste goedheyt;
An hem meê gedeeld:
Al wat de aarde,
Uyt haar milde schoot,
Teelde, en baarde:
So volmaakt, so groot,
So schoon, 
Ten toon,
Hem, voor het oogh gesteld.
Op dit veld,
Wierd hy verleyd ter doodt.

Door een Hoer
Liet Simson sich berooven
En ver-rukken, van 't verstand:
Schoon hy haar valscheyt sach,
Van dach, tot dach,
Tot dat hy besweek, en
Sich vermeesterd vond.
Siet: so voer
Hy (in het licht gelooven)
Door een teere Vrouwen-hand;
Die hem, met list verwon
Mits sy, niet kon
Als vleyen, en smeeken:
't Geen se best verstond.
Die so veel sterkte,
In sijn lichaem droech:
Die so veel werkte:
Die sijn vyand joech
Als 't wild: 
verspild
(Al speelende) 't geluk:
Tot sijn druk.
Dit is bewijs genoech.

Door een Stoet
Van af-gerechte Vrouwen
Wierd de alder wijste Vorst,
Die van de Hooste-God,
Het hoogste-lot,
Hier, hadde verkreegen,
(Met een Koning-staf.)
In 't gemoed,
Een bitt're-dronk gebrouwen:
Die hem walghde, boven dorst:
Als hy d'afgodery,
So veyl, so vry,
Den loop (in haar weegen)
Ja sijn offer gaf.
Hy, die door wijsheyt,
Tot den hemel klom:
Hy, die door grijsheyt,
Van sijn ouderdom,
In eer, 
veel meer
Als al-de weereld blonk:
Die versonk,
In dese modder-kom.

Hier uyt blijkt
Dat d'alder wijste Mannen,
Door de Vrouwen zijn verleyd:
Als haar geslepen Tong,
't Gemoet besprong:
Die 't hart (door 't begeeren)
En de ziele wond.
Voor haar wijkt
De wijsheyt, als gebannen,
Met de Reedens billijkheyt;
't Verstand, en sterkt, en macht,
Schijnt, sonder kracht,
En laat sich verheeren
Van een Vrouwen mond.
Zeeden, en wetten,
Worden krachteloos,
Als zy, haar netten
Spannen, voor een poos:
Het swaard, 
veraart:
En 't harde-staal, word week:
Want het bleek,
In 't voor-beeld, dat ik koos.

Daarom acht
Ik, (na mijn beste oordeel)
Dat de Wijste-man, die leefd,
Het lichste, word beroerd,
Verleyd, ver-voerd,
Van 't pad, dat ten leeven
Hem geleyden sal:
Door 't geslacht
Der Vrouwen; dat veel voordeel
Booven hem, in 't weesen heeft:
Bevalligheydt: en list:
En schoonheyt, ist:
't Geen haar is gegeeven:
Dikwijls tot een val
Van, die sijn ooren,
Leend an dees' Sireen
Om haar te hooren
Door begeert alleen:
Begeert, 
die deerdt,
Die leyd hem uyt het spoor,
Als sy voor
Gaat; met bedekte schreên.",Eerste Carileen,Amsterdam,../../data/dbnl/zoet001parn01_01.xml
21160,soet007kley01_0109,1649,1649.0,1001049,4441143,mmmvvmv,AAAbbCb,4A 4A 4A 1b 1b 4C 3b,4A=   4A=   4A   .1b/  .1b/   4C   .3b,bruiloftslied,5,7,"KNoddige Pan speeld' op zijn Fluyt,
Knoddige Pan speeld' op zijn Fluyt,
Dat men hoor het soet geluyt,
Dryaden, 
Dryaden,
Springht en singht, en tot dees Feest
De and're Nimfen raden.

2. Wijl 't nu seecker is een dagh,
Wijl 't nu seecker is een dagh,
Dat men vrolijck wesen magh,
Want heden, 
want heden,
Komt ons Jager met zijn Hert
Verheught na huys getreden.

3. Wack're Meysjes wilt oock mee,
Wack're Meysjes wilt oock mee
(Die vergaert zijn hier ter stee)
V voegen, 
u voegen
By der soete Nimfem-rey,
En toonen u vernoegen.

4. Haest lijck wilt dan handt aen handt,
Haest'lijck wilt dan handt aen handt,
En gestooft door liefdens-brandt,
Met hoopen, 
met hoopen,
(Elck op 't schoonste toe-gemaeckt)
Den Jager tegen loopen.

5. Roept: geluckigh is die Man,
Roept: geluckigh is die Man
Die soo seecker jagen kan,
Godt geve, 
Godt geve
Dat de Jager met zijn Hert,
Veel duysend' nachten leve.",La Dauphine,Zaandam,../../data/dbnl/soet007kley01_01.xml
21167,ooij001haer01_0005,1646,1646.0,1001050,211444431144,vvvmmvmvvvmm,aaaBBaCdddCC,2a 1a 1a 4B 4B 4a 4C 3d 1d 1d 4C 4C,.2a=+ .1a=+ .1a=  .4B   .4B   .4a   .4C/  .3d*+ .1d*+ .1d*  4C/  .4C,spotlied,7,8,"Wat valt het vryen, vryen, vryen,
Wat valt het vryen wreedt en suer!
Ach! die ghequeldt is met dat vuur,
Steeckt tot de Keel in bitter lijen:
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

2 Want als ghy uwe lusjes, lusjes
Al hebt ghekreghen nae u sin,
Seght meens, wat heyl steeckt daer dan in?
Anders niet dan ghevley, en Kusjes:
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

3 Maer als ghy weder spijtigh, spijtigh
Wordet bejeghent van de Meyt,
Lacy! dan sitmen staegh en schreyt:
Want al haer doen valt nors en bijtigh;
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

4 Ey, laet het vryen varen, varen,
En voeghje by de brave Maets
Daer en ontmoet een Mensch niet quaets,
Anders niet dan ghezangh en Snaren;
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

5 Laet dan het vryen steecken, steecken,
Waer toe u schoone tijdt verquist?
Ach! die een reys ter deghen wist
Wat het is, van de Min te spreecken:
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

6 Ick hebt wel ondervonden, vonden
Wat dat het vryen al vermach:
Dus schep 'k er uyt van desen dagh,
'k Hou niet van soo te zijn verbonden,
Die 't garen doet, is wel geck,
En so veel houdt van Minne, Minne, Minne,
Die 't garen doet die is wel geck,
En so veel houd vande minnetreck.

7 Laet ons het vryen staecken, staecken,
En houw 'et liever met de Kan:
Want aen het Bier is voedtsel an;
Wat soud' men met een Wijf togh maecken,
Die'r sin in heeft, die is wel geck,
En so veel houdt van 't Minne, Minne, Minne,
Die'r sin in heeft die is wel geck,
En soo veel houdt van de Minne-treck.",Likkepotje,Haarlem,../../data/dbnl/ooij001haer01_01.xml
24505,_han028hand01_0005,1500,1476.0,1006807,4444444223,vmvmmmmmmm,aBaBCCBDDD,4a 4B 4a 4B 4C 4C 4B 2D 2D 3D,.4a   .4B   .4a   .4B   .4C   .4C   .4B   .2D=+ .2D=  .3D,"gebedslied
loflied, geestelijk
Marialied",8,9,"1   Ic heb die schoenste wtuercaren
oer liefte is vast in stadicheit
hadde sy gedaen ic waer verlaren
Verlaren oec inder ewicheit
Maria du bist al die ic meyn
bauen alle vrouwen schoen alleyn
och    laet my syn dyn troest bereyt
Ick bidde di ic bidde di
och staet my trouwelic by

2   God gruet v weerde maghet reyne
ende moeder der barmherticheit
ende der genaeden een ewige fonteyne
bewyset den sunders myldicheit
din macht is groet by god den heren
seer gheerne volbrenget hi dine begeerte
syn moeder en mach hy weygeren niet
Ick bidde di ic bidde di
och staet my trouwelic by

3   Der werlde vroude en mach niet dueren
oer arch heeft mennich mensche bedragen
dat eynde der vrouden en is niet dan trueren
oer dienres heeft sy mannych gelage
Maria gy syt die stedich blyft
Daer om keer ic toe di myn liefte
din dienre wyl ic geerne syn
Ick bidde di ic bidde di
och staet my trouwelic by

4   Dyn doegden en konde ic niet wtspreken
al had ic alle tongen ghewalt
an mynre macht solt my ontbreken
seer guetlic is dyn wesen gestalt
du biste des hemels een conynginne
ende der werlde keysarynne
in dinen handen staetet al
ic bidde di ic bidde di
och staet my trouwelic bi

5   Myn ziele is dicke in swaren noden
bange is dat jonge herte myn
Ick sorge die duuel wil my doden
oec vreese ic seer die helsche pyn
Ick bidde dat gy altyt wilt syn
tegen alle quellynge een medecyne
ende my verblyden in allen liden
Ick bidde di ic bidde di
och staet my trouwelic by

6   Maket my van allen sunden vry
behuedet myn herte ende alle myne synnen
mit allen doechden vercieret my
dat bid ic doer dine reyne mynne
gy syt den sunders een troesterynne
Ick lye dat ic een sunder byn
daer om soeke ic genaede aen di
Ick bidde di ic bidde di
och staet my trouwelic by

7   Och weerde vrouwe myns hertsen lost
genaede begeer ic van di te ontfaen
gy syt myn hape ende alle myn troest
dede gi dat waer mit my alle gedaen
ontfermt v mynre al coem ic spade
ic hebbe my dickewile quellic verraden
och moeder mylde ic geer genade
Ick bidde di ic bidde di
och staet my trouwelic by

8   Teghen dat wy van hier nv scheyden
als wy dit leuen moeten laten
soe wilt ons hemelscher vrouden bereyden
Daer vroude is altyt sonder mate
in des hemels throen daer gy syt schoen
verheuen by dinen ewigen soen
daer di die enghelen choren lauen
ic bidde di ic bidde di
och staet my trouwelic by",Het gepeins ligt mij zeer vast en kwelt,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24507,_han028hand01_0007,1500,1476.0,1006807,333333333,vmvmvvvvv,aBaBcdcdc,3a 3B 3a 3B 3c 3d 3c 3d 3c,.3a   .3B   .3a   .3B   .3c   .3d=  .3c/  .3d=  .3c/,"Marialied
loflied, geestelijk",7,9,"1   Myt vrouden laet ons begynnen
toe lauen een joncfrouwe fyn
god lae  ons dat volbrengen
Maria is die ic meyne
van gade is sy wtuercaren
in hoer soe wolde hy rusten
hi wart van hoer gebaren
in hoer soe wolde hi rusten
hi wart van oer gebaren

2   Ick en kan sy niet volprysen
noch lauen in geenre tyt
sy gaet alle joncfrouwen bauen
in hemel ende in eertryke
Ick gruete di O edel joncfrouwe fyn
bauen alle die gene die leuen
sydi inder herten myn
bauen al die gene die leuen
sydi inder herten myn

3   Myt recht mach ic di lauen
du edelle peerle fyn
voel blenckender dan die sternen
claere dander sonnen schyn
sy is die lichte dageraet
mit hoeren claren aenschyn
voer allen joncfrouwen wil ic se lauen
Want sy hem allen bauen gaet
voer allen joncfrouwen wil ic se lauen

4   Onder allen creatueren
en vyndic hoers gelic en geen
hoer ogekyns lichten claere
dan die carbunkel steen
sy is dat clare mergenroet
altoes wil ic sy eren
gestedelick totter doet
altoes wil ic sy eren
gestedelick totter doet

5   Tot hoer wil ic my keren
ende nvmmermeer aflaen
sy licht mi inder herten
maria walgedaen
al myn hape set ic in hoer
Och mocht ic se scouwen
geen dynck en coer ic daer voer
Och mocht ic se scouwen
geen dynck en coer ic daer voer

6   Maria schone joncfrouwe
du edelle peerle fyn
wilt my genaede verueruen
van al die sunden myn
gy syt daer alle myn troest aen steet
tot uwen steden dienst
wil ic altyt syn bereyt
tot uwen steden dienst
wil ic altyt syn bereyt

7   Och wtuercaren bloeme
du edel roesken roet
wilt mi toe troes  coemen
totten lesten in mynre doet
gyf my een salich steruen
wilt my genade verweruen
als ic scheyden sal van eertryke
wilt my genade verweruen
als ic scheyden sal van eertryke",Solaas wil ik hanteren,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24580,_han028hand01_0081,1500,1476.0,1006807,333322224,vvvmmmmmm,aaaBCCCCB,3a 3a 3a 3B 2C 2C 2C 2C 4B,.3a   .3a   .3a   .3B   .2C + .2C   .2C + .2C   .4B,"nieuwjaarslied
kerstlied",6,7,"1   Myt desen nyen jaere
soe wort ons apenbaren
hoe dat een maget vruchtbaere
die werlt al verblyt
Ghelauet moet syn dat suete kyndekyn
gheert moet syn dat maegdelyn
nv ende ewelic tot alre tyt

2   Die enghelen syngen schoene
hier bauen inden throne
marien der maget toe lauen
daer dryuen sy jolyt
Ghelauet moet syn dat suete kyndekyn
gheert moet syn dat maegdelyn
nv ende ewelic tot alre tyt

3   Doe achte dage waren gheleden
soe waert dat kynt besneden
al naeder joedscher seden
des sulle wy syn verblyt
Ghelauet moet syn dat suete kyndekyn
gheert moet syn dat maegdelyn
nv ende ewelic tot alre tyt

4   Drie Conynge wt veren lande
die quamen mit offerhande
tot alder werlde heylande
in eenre corter tyt
Ghelauet moet syn dat suete kyndekyn
gheert moet syn dat maegdelyn
nv ende ewelic tot alre tyt

5   Sy gauen ore gauen
een yegelic van hoere hauen
den kyndekyn toe lauen
ende oec der moeder syn
Ghelauet moet syn dat suete kyndekyn
gheert moet syn dat maegdelyn
nv ende ewelic tot alre tyt

6   Daer jhesus inder crybben lach
toe betlahem dat dat gheschach
golt wieroec merre nae hoere manyeren
dat gauen sy den kynde te eren
Ghelauet moet syn
dat suete kyndekyn
geert moet syn dat maegdelyn
Nv ende ewelic tot alre tyt",Met deze nieuwe jaar,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
