recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
7768,_hym001hymn02_0004,1615,1615.0,1000767,333333332,vmvmvmvmv,aBaBcDcDe,3a 3B 3a 3B 3c 3D 3c 3D 2e,3a 3B 3a 3B 3c 3D 3c 3D 2e,"loflied, geestelijk
kerstlied",7,9,"1   IN tijdts sijt ghy comen
IESV CHRISTE HEER,
Die tot troost der vromen,
Tot ons neemt u keer,
Wel-com sijt mids desen
Lieve HEERE schoon,
Die ons comt genesen
Vyt des Hemels Throon;      
ALLELVIA.

2   VVel-com Prins verheven,
Ghy wel cleyn nu sijt,
Wel-com ons gegeven
Op den rechten tijdt.
Wel-com onsen Coningh
Trouwen Advocaat.
Wel-com dien zijn Crooningh
By den VADER staat;      
ALLELVIA.

3   VVel-com HEER van boven,
Onsen Vrede-Vorst.
Wel-com dien te loven
Onse Ziel na dorst.
Wel-com eeuvvigh Vader
Onser herten lust.
Wel-com Sond' Ont-lader,
Daar ons' ziel op rust;       
ALLELVIA.

4   VVel-com onsen Broeder.
Helper in-der noodt.
Wel-com ons' Behoeder
Tegens Sond' en Doodt.
Wel-com trouwe Rader,
Zaligh-maker wijs.
Wel-com Levens Ader,
Die wordt Doodes spijs;       
ALLELVIA.

5   D'ENGEL GODTS gepresen,
Den trouw' Harders slecht,
Dat sy souden wesen
Vrolijck, onder-recht:
Want hy quam verconden
Haren Trooster goedt,
Die zijn Volck van Sonden
Vrijdt, en wel behoedt;       
ALLELVIA.

6   Dies zy langhs de Velden
Songen een nieuw Liedt,
En GODTS loff vermelden,
Hen die't wisten niet
IESVS hoe gheboren
Was al in-der nacht,
Van een Maaghdt vercoren
Vyt DAVIDS geslacht;

7   VVat loff sal nu singen
Onse Tonge bly?
Dat ghy ons comt bringhen
GODTS Genade by,
Dien ghy gaat bewijsen
T'onser Zaligheydt !
Dies wy u Naam prijsen
In-der eeuwigheydt;      
ALLELVIA. Looft onsen GODT.",Nu zijt wellekome,'s-Gravenhage,../../data/dbnl/_hym001hymn02_01.xml
7971,_nie004nieu01_0061,1620,1620.0,1000771,43432242,mvmvmmvm,AbAbCCbC,4A 3b 4A 3b 2C 2C 4b 2C,.4A   .3b   .4A   .3b   .2C + .2C   .4b   .2C,verhalend lied,7,7,"",Zou men zulk een koopmanschap doen,,../../data/dbnl/_nie004nieu01_01.xml
8159,_kod001kodd04_0003,1678,1678.0,1000775,333333,vvmvmv,aaBcBc,3a 3a 3B 3c 3B 3c,.3a   .3a   .3B   .3c   .3B   .3c,,7,6,"1. WAt hondert duysent schanden,,
Wie heeft dit kaarsebranden,,
Earstmaal in 't werk gestelt,,
Gewis het was een schraper,,
Een suchtigh mensch tot gelt,
Een vyand van de slaper.

2. VVaarom doch sulcke vonden,,
Den werk-man toegesonden,,
Sintfelten haal de vent,,
Die dese Schelmeryen,
Ons maakten eerst bekend,,
men sal sijn graf niet wyën.

3. Men sal hem tot een teken,,
Van gunst, geen zielmis spreken,,
Noch stellen op sijn graf,,
Een kruys na de oude tijden,,
Soo mach hy tot sijn straf,
In 't vagevyer wat lijden.

4. 't Is billijk dat een weynigh,,
Het vuur hem weder reynigh,,
wyl hy 't dus heeft misbruykt,,
Laat Heeroom met sijn leken,,
Schoon 't meer na dwaasheyt ruykt,
Het kaarslicht vry opsteken.

5. Is tegen recht en reden,,
Moedwilligh t'overtreden,
Daarom die 't eerst bedacht,,
was in dat stuk een Ketter;
't Gebod spreekt van geen nacht,,
Ik houwme by de letter.

6. Waarom de saak verduystert,,
't Is langh genoegh gekluystert,,
Terwyl het daghlicht schijnt;
De nacht is om te rusten,,
waar toe sich dus gespijnt,
Niet beter dan met lusten.

7. Of schoon dien vinder dood is,
En langh met Charons
Boot is, Gereyst na 't Styx gewest.
By Pluto met sijn Knapen,
Soo schenk ik hem voor 't lest,
Een Nacht-Uyl in sijn wapen.",Gij mannen van verstand,Hoorn,../../data/dbnl/_kod001kodd04_01.xml
8194,_kod001kodd04_0038,1678,1678.0,1000775,563333,mmmmmm,AABBBB,5A 6A 3B 3B 3B 3B,",5A   .6A   .3B + .3B   .3B=  .3B=","liefdeslied
verhalend lied",6,5,"2. Mijn huysraad, en al mijn geld en goed
Dat ick u laast toeseyde, mijn lief hebt nu doch moed;
Myn tafel die staat ree, Ick kan met eene snee
Een gansg kleed maken ree.
Een gansg kleed maken ree.

3. Mijn nadel die is van't beste stof
Wat buygsaam (sonder breken) 't zy in't dick of grof:
Wat seght gy Luykes kind: Myn kookertjen gy sint,
Ay! u aan my doch bindt.
Ay! u aan my doch bindt.

4. En sochtens (verstaat mijn troosje wel)
Als ick dan zit te wercken met mijn priem en bel,
Dan ick u stil genaack, Seggende Troost ontwaack,
Wat in myn hel nu raack.
Wat in myn hel nu raack.

5. Voort bleef myn oversoete maat
In't kussen myn aanhangen: ick zey vriend aflaat,
En hy myn lieve Beck, Ick waar uyt myn besteck
Als in een naat gereck.
Als in een naat gereck.

6. Soo sprack die, vol van liefde mond,
My dacht leyd soo het vryen in des herten grond,
Daar is vry veel aan vast, Aan een fris vryers gast
Als veders met een quast.
Als veders met een quast.

7. Speelmeysjes, soo kunt ghy met gemoet,
Als ghy eens komt te vallen houden aen dien tack,
Die tack staet aen den boom,
Waer aen (het Bruytjen vroom)
Waer aen (het Bruytjen vroom)",Zie hoe gelukkig zijn ze dan,Hoorn,../../data/dbnl/_kod001kodd04_01.xml
8768,_nie095nieu01_0089,1643,1643.0,1000805,33333311112,vvvvvmvvvvm,ababbCddeeC,3a 3b 3a 3b 3b 3C 1d 1d 1e 1e 2C,3a    3b    3a    3b    3b    3C    1d +  1d    1e +  1e   2C,"dialooglied, wereldlijk",8,9,"PRonckje van dees Maeghden
Heyl moet u ontmoeten:
Dus in't flickerent daghen
Met ghesangh te groeten,
Nu soo selje boeten
Hier in't bedouwde Gras,
De schulde// die'k dulde
Om reden// lest leden
Doe 'k by u was.
Coridon ey stille,
Wat sal du doch wesen?
Waer toe dese grille?
Laet my Kruydtjens lesen.

Nimphje ick waer ghenesen,
Ghy my een kus toe-liet;

Gaet vanme// wilt anme
Roo-kaecken// niet raecken,
Ten lust my niet.
Zy dy graech om kussen?
Dat's soeckt u beminde,
Die sal't vier wel blussen,
Gaet aen geene Linde,
Daer sult ghy haer vinden
Pluckende 't Lauwerlof,
Prijst die// bewijst die
De smarte// uws harte,
Treet van my of.

Straffe Galathea,
Rondt als Noorden-klippen:
Om dat ick niet ree stae
V te bieden mijn Lippen
Coridon mijn slippen
Laet los, schaemt ghy u niet?
V smeecken// schoon spreken,
Noch loncken, ontfoncken,
Mijn boesem niet.

Waer ick een Amintas
'k Sou wel kusjens krijghen:
O die soo bemint was,
Wilt daer vry van swijghen.

'K sie een bloosje stijghen
In 't hooge voor-hooft blanck,
O Harder// loopt harder
Dit lellen, en quellen,
Weet ick u, geen danck.

Al mijn soet bejeghen
Ghelt hier niet met allen.
Gaet vry uwe wegen,
Wat beduyt dit mallen?
'K hebbe gheen ghevallen
Aen u Lief kosery,
V Koeyen// die loeyen
V Rammen, en Lammen,
Siet wat haer zy.
Ghy hoort u te schamen
Sulcks een Nimph te verghen,
Met versierde namen,
Schaem-root my te terghen

Galathe verberghen
Wilt u ontstelden sin,
't Lichte// Gesichte
Uw's Ooghen// vermoghen
Veel, aerdtsche Goddin.
Sou mijn oogens luyster
V het hart ontfoncken,
'k Wenstese liever duyster
Dat se nimmer bloncken:
Coridon beschoncken
Is met een vremde lust,
Laet my, en gaet gy
V soete, te moete,
En gunt my rust.",Pronkje van de maagden,Haarlem,../../data/dbnl/_nie095nieu01_01.xml
8938,_clp001clps01_0162,1625,1625.0,1000812,44,mm,AA,4A 4A,.4A   .4A,geestelijk lied,19,2,"VAn Maria die reyne Maecht,
Als Esaias heeft gewissaecht.

2.	Is ons gheboorn den soeten troost,
Die ons met zijnen bloet heeft verloost.

3.	Sijn naem heet Jesus Christ,
Die een waere Mensch gheboorn ist.

4.	Waer hy ons niet gheboorn,
So waeren wy altemael verloorn.

5.	Hy is warer Godes Soon,
Van eewicheyt geboren zijner gnaden throon.

6.	Godt heeft ons so lief gehadt,
Dat hy ons met zijn lieven Soon heeft begaeft

7.	End heeft hem hier op eerden.
Laten van der Wer'lt verspottet werden.

8.	Hy moest selfs zijn Cruys dragen,
Om onser Sond' will'n is hy geslagen.

9.	Door eenes Menschen Sond' en val,
War'n verdoemt die Menschen al.

10.	Door eens Menschen gerechticheyt,
Is ons verworven die Salicheyt.

11.	Hy droech voorwaer onse crancheyt,
Wt lout'rer Barmherticheyt.

12.	Hy laedt onse smerten op sick
Ging in den bitteren doot willichlick.

13.	Christ tot Schultoffer syn leven,
Heeft in den doot gegeven.

14.	Godt Vader cond' niemant vinden,
Hadt mogen overwinden.

15.	Syn eygen soon Jesus Christus most syn leven
Hy cond' alleen den boosen Sathan wederstreven.

16.	Dies laet ons hem onsen een'ghen Midd'laer nemen,
Van syner liefd' sal ons gheen Creatuer aftrennen.

17.	O Heer Christ, die ghy vanden Vader
Selfs in Hemel, tot onsen Midd'laer  vercoren bist.

18.	Zijt ons g'nadich Christe lieve Heer,
Want wy houden u voor onsen eenighen Midd'laer.

19.	Help dat wy ons vertrouwen
Maer, Heer, op dijn woort laet ons schouwen.",,Utrecht,../../data/dbnl/_clp001clps01_01.xml
9051,lode002uyt_01_0012,1676,1676.0,1000814,5551,mmmm,AABB,5A 5A 5B 1B,.5A   .5A   .5B   .1B,"bespiegelend lied, geestelijk
psalm",7,4,"DIe God, mijn siel, daar tegen gy bestond
Te sond'gen, wil oock dat uw eygen mond
Die sonden (u nog eens voor oog gestelt)      
Vertelt:

Vrywillig, uyt een innig herten-leed,
Gelijck gy wel voor dees, gy weet wel, deed'
Als een'gen ramp tot clagt u hert en tong      
Eens dwong.

Heyl-rovers, seg, en schricklijck siel-venijn;
Hel-stokers, seg, gy moet, (al is 't u pijn)
Voor Godt; en ick vertrouw (al is 't my schrick)      
Dat ick

(So seldsaam is sijn gunst, en Goedicheyd
't Verbrijselt hert der sondaars toegeseyd)
Vercrijgen sal voor 't wel-verdiende quaad      
Genaad.

U comt de schand, (mijn siel) uw Godt geeft d' eer
In dat met druck t' erkennen, dat wel eer
Met lust begaan is; laat uw vreugd vergaan      
In traan.

Dit wil uw schult-heer, dat gy op een lijst,
Uw schulden veel cunt tellen, en bewijst
Dan eerst sijn gunst, als gy die sonder end      
Erkend.

Daar 's oock geen mes, geen wel-gescherpte steen,
Die 't siel-vergiff so by de wortel heen
Uytroepen can, als dees bekentenis      
Wel is.",Hartknagend onverzettelijk,Utrecht,../../data/dbnl/lode002uyt_01_01.xml
9087,lode002uyt_01_0048,1676,1676.0,1000814,6666,mmmm,AABB,6A 6A 6B 6B,.6A   .6A   .6B   .6B,geestelijk lied,15,4,"AL ist van Cruys, van leed, van droefheyd, van verdriet,
Dat ick dit Lied op heff, uyt smerte en is het niet:
Want Jesu lieve Heer! die my altijd verheugt,
Voor een pond cruys en leed wel duysend ponden vreugd!

Dat ick geen aardschen schat, nog rust, nog lust geniet,
Noch op de wereld troost maar onlust en verdriet;
Dat is om uwent wil O Jesu lieven Heer!
Mijn schat, mijn rust, mijn lust, mijn hoop, mijn troost, mijn eer.

Gy vult al mijn gebrek, mijn nodelose sorg
Staackt gy, als gy u stelt voor al mijn schulden Borg:
Dies wat ick lijden moet, O Jesu lieven Heer!
Wil ick wel lijden, en, als 't u belieft, nog meer.

Dat ick des werelts schat weldoende missen moet,
Gedwongen of verschalckt berooft werd van mijn Goed:
Dat is om uwent wil O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u belieft, nog meer.

Dat ik mijn siel met sorg voor so veel' haters hoe'en
En met veel arbeyd moet des liefdes pligten doen,
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick mijn lichaam leuy tot neerstige arbeyd dwing,
En om uw leedtjes teer met mijn lusten ding:
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick in nood of vrees op uw gebod my stel
Tot vasten, en ter sonden-doot mijn lichaam quel:
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick my speen van lust, en voor de satheyd rijs,
Met vake uyt den slaap, met honger van de spijs:
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick mijn vrienden, ja mijn dierbaar naaste bloed,
Als ick uw voetstap volg, van my vervreemt sien moet;
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick den bitsen steeck der monden vol fenijn
Verdraag, dewijl' mijn mond haar ziel wil balsem sijn:
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick ondragelijck aan 't menschelijck geslagt
Des werelts uyt vaagsel ben verschop, bespott, veragtt;
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Dat ick in haar oog na mijn eygen hersens leev'
Daar ick mijn will' in d' uw geheelijk overgeev':
Dat is om uwent wil, O! Iesu lieven Heer,
Dat wil ick lijden, en, als 't u blieft, nog meer.

Als ick in desen all nog mis de vriendelijckheyd
Van uwes Vaders gunst ter hoop-en hulp-loosheyd;
Dat is om uwent wil, O Jesu lieven Heer!
Dat wil ick lijden, en, als 't u blieft, nog meer.

Ia dat de wagter self, die my sijn troost belooft,
Met mijne clagten spott, en sig mijn sleuyer rooft;
Dat lijd ick al om u O Jesu lieven Heer
Ick wilt wel lijden, en, als 't u belieft, nog meer.

'k Veragt Rijckdom en rust en 's vleesches lusten al,
En wat my 's werelts troost, of aansien geven sal:
Want Gy sijt (segg ick nog) O Jesu lieven Heer!
Mijn schat, mijn rust, mijn lust, mijn hoop, mijn troost,",Fortuin helaas,Utrecht,../../data/dbnl/lode002uyt_01_01.xml
11883,pers001bell02_0241,1648,1648.0,1000875,444433124,vmvmmmmmm,aBaBCCCDD,4a 4B 4a 4B 3C 3C 1C 2D 4D,.4a   .4B   .4a   .4B   .3C   .3C   .1C + .2D 4D,bruiloftslied,8,8,"GHy die daer zijt door d'Echt verbonden,
En nu twee herten smelt in een,
Wacht u doch voor de snoo-de sonden,
En voegt u stadigh na de reen:
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

2. De Liefde draeght gelijcke sinnen,
De Liefde draeght een willigh juck:
Door Liefde kan men 't al verwinnen,
De Liefde blinckt in rouw en druck.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

3. Dit Houwlijck zy met liefd begooten,
Met vriendschap en goedwilligheyt:
Gelijck twee lieve Speel-genooten,
Soo draeght malkanders lief en leyt.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

4. Het is een vleesch, schoon 't is verscheyden,
Het is een ziel, een hert en wil,
Het is een lichaem met haer beyden,
Vereent in vree gerust en stil.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

5. Vlecht haer met kranskens van Olijven,
En druckt haer rancxkens om het hoofd,
Op dat s' in liefd en vree beklijven,
Noch van haer ruste zijn berooft.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

6. Met zeegen wilt haer stand vereeren,
Dat haer geslacht in Liefde groey:
Dat hare kinders sich vermeeren,
En dat haer disch vol voorspoet bloeyt.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

7. Dan sullen sy haer lieve vruchten,
Door wettelijcke Echt vergaert:
In d'Ouderdom, met veel genuchten,
Vol Godes vreese sien gepaert.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.

8. Laet ons haer t'saem met blijdschap wenschen,
Geluck, geluck, vereende twee!
Veel heyls by God en by den Menschen,
Als Tortels in de lieve vree.
Want wie in 's Houwlijcks band,
Bruyckt reeden en verstand,
Diens hand, van Gode wort,
Met veel zeegens over-stort.",Kon ik de maneschijn bedekken,,../../data/dbnl/pers001bell02_01.xml
13049,verm047rond01_0021,1644,1644.0,1000916,224224224224,vvmvvmmmmmmm,aaBccBDDDDDD,2a 2a 4B 2c 2c 4B 2D 2D 4D 2D 2D 4D,.2a + .2a   .4B   .2c + .2c   .4B   .2D=+ .2D/  .4D*  .2D=+ 2D/  .4D*,Geestelijk lied,7,8,"COmt hooren // den oudt ghebooren
Siet Jesum inde Passie weeck,
Vol streepen // vol blauwe neepen
Gelaeft met gall' en eeck,
Hier Judas soen // daer geessel-roen
Wat sullen wy hem hier weer voor doen.
Hier Judas soen // daer geessel-roen
Wat sullen wy hem hier weer voor doen.

Neemt ten dancke // Olijfs-booms-rancke
Het geen de Joodtsche schaer wel eer,
U met Palmen, Kleeren en Psalmen
U stroyden, schoncken, O Heer!
Daer by uyt min // een Eeselin,
Ach, dit sal wesen mijn goet begin!
Daer by uyt min // een Eeselin,
Ach, dit sal wesen mijn goet begin!

Mijns ziels minne // is d'Eselinne,
Die voorts te vree sal zijn,
Om op d'oorde // van uwe woorde
U wel te dienen in goede schijn,
Om in deuchdens cier, als een stom-dier
Voor Godes aenschijn te leven hier,
Om in deuchdens cier, als een stom-dier
Voor Godes aenschijn te leven hier,

't Kleedje wijders // ter spijt van Nijders,
Dat ick voor u, O Jesu sprey,
Dat zijn mijn leede // mijn zinnen mede,
Die ick voor u, O Godt berey,
Om haet, en nijt // om leedt, en spijt,
't Ontfanghen vrolijck ter aller tijdt.
Om haet, en nijt // om leedt, en spijt,
't Ontfanghen vrolijck ter aller tijdt.

'k Wil oock draghen // op u behaghen
Twee Tacken van een versch bedoudt,
In patientie // in penitentie,
Van Palmen en Olijven houdt,
'tIs immers recht // dat yeder knecht
Sijn kleedingh na den Koningh recht.
'tIs immers recht // dat yeder knecht
Sijn kleedingh na den Koningh recht.

Nu mitsdesen // moet hier noch wesen
Hosanna soeten toon,
Want gheen loven // en zijn daer boven
Aenghenaem voor Davidts Soon:
Ten sy dat handt // met hert en tandt
Eenpaerlijck schoon te samen spandt.
Ten sy dat handt // met hert en tandt
Eenpaerlijck schoon te samen spandt.

Wilt dan ontfanghen // na mijn verlanghen
Van my u last-draghend' dier,
Dees giften // die ick met driften
U op kom offeren alle vier.
Daers' gantsch mijn geest // eertijts geweest
Vereeselt, ja heel gantsch berbeest.
Daers' gantsch mijn geest // eertijts geweest
Vereeselt, ja heel gantsch berbeest.",Beata immaculata,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13079,verm047rond01_0051,1644,1644.0,1000916,4444,mvmv,AbAb,4A 4b 4A 4b,.4A   .4b   .4A   .4b,Geestelijk lied,7,4,"EEn Konincxken, hoort dit verslach
Binnen Caphern'um ingheseten,
Dees' hadd' een Soon, die te bedde lach
In ancxt des doodts, in pijn en sweten.

Den Vader viel den Heer te voet,
En badt hem, dat hy neer wouw' komen,
Om met de alder-eerste spoet,
Sijn kindt, sijn soon, te moghen vromen.

Gaet, sprack den Heer, u soon die leeft,
En hy ghegaen met snelle voeten,
Heeft 'tsoo bevonden, als Christus heeft
Gheseyt, van haer die hen ontmoeten.

O Jesu, kunt ghy soo terstondt
Ghenesen, wie sou niet ghelooven?
Ick bidd'u, maeckt my oock ghesondt
En doet mijn koortse mee verdooven.

Mijn koorts, mijn geestelijcke koorts,
Die tot soo vuyl soo veel ghebreecken,
In my des vleeschs , des werelts toorts,
Heeft doen ontfoncken, jae doen ontsteecken.

Nu ben ick heet, nu ben ick kout,
Het hert dat jaecht my t'aller stonden,
Na eer, na wraeck, na vleesch, na goudt,
Mijn koortsen zijn alleen mijn sonden.

Gheneestse Heer, en gheeft my sin
Gesont, en fris te willen wesen:
Want ginck het naer u liefste min,
Ick waer heel kloeck, jae gantsch genesen.",O zalig heilig Bethlehem,Antwerpen,../../data/dbnl/verm047rond01_01.xml
13811,_spa002spar01_0091,1643,1643.0,1000944,34342223,mmmmmmmm,ABABCCCC,3A 4B 3A 4B 2C 2C 2C 3C,.3A    4B   .3A    4B    2C +  2C    2C   .3C,herderslied,7,7,"WAer schuylt mijn Nimphjen in ‘t groen,
Die ick nu langh heb’ ghesocht,
Sy heeft haer Schaepjes te voe’en,
Huydemorghen hier ghebrocht,
Ey, ey kom, Schaepjes dom,
Keert we’erom,
Op dat ick vind’ mijn blom.

2 Ick sit hier lichtelijck neer,
En ick brengh mijn fluytje voort,
Dat klinkt in ‘t Bosje soo veer,
Iae misschien ‘t mijn Nimphjen hoort,
Amaril staet wat stil,
Of ‘t ghevil,
Dat ick u vondt nae wil.

3 Ick siese ginder soo ‘k meen,
Die daer op den hooren blaest,
Om soo te krijghen by een
Al haer Vee dat graeghjes graest,
Sy komt aen// ‘k wil op staen,
Tot haer gaen,
Nu leyt al mijn ghetraen.

4 Ick groet u hier in het dal,
Ach mijn tweede ziel! mijn hert,
Ick heb’ in ‘t Bosch over al
V ghesocht met groote smert,
Dus vriendin// die ick min,
Ist u sin,
‘k Gheleyd’ mijn Herderin.

5 Of is mijn Nimphje belust,
Dat wy aen de water kant,
Een weynigh nemen de rust,
Daer de wilchjes staen gheplant
Aen de bron// daer de Son,
Coridon
Noyt heet besteecken kon.

6 Laet ons daer vlechten een krans,
Op mijn lieve Nimphjes hooft,
Wiens schoone maeghd’lijcke glans
Is ghebonden en verlooft,
Aen mijn trouw// en ick houw:
Dat mee Vrouw,
Gheen liever minnen souw.

7 O! bloemtjes roosverwigh root,
Hemels-blaeuw, albastert-wit:
Nu wordje schielick ontbloot,
Vande steeltjes daer j’ op sit,
En beduyt// ‘t maeghde kruyt,
Dat daer spruyt,
Tot ciersel van mijn Bruydt.",Waar schuilt mijn nimfje in het groen,Haarlem,../../data/dbnl/_spa002spar01_01.xml
14075,star001frie01_0065,1621,1621.0,1000948,3342224,mmmmmmm,AAABBCC,3A 3A 4A 2B 2B 2C 4C,.3A   .3A    4A   .2B   .2B   .2C 4C,,7,7,"",La Picarde,Amsterdam,../../data/dbnl/star001frie01_01.xml
14232,_suu001suur02_0017,1508,1508.0,1000039,5555,mvmv,AbAb,5A 5b 5A 5b,.5A   .5b   .5A   .5b,"meilied, geestelijk",7,4,"17.1.
HOe minnelic is ons des crucen boom ontdaen
het spruten gheel bloemkenns aender heyden.
so wie met druc met liden is beuaen
in ihesus wonden sal hi hem vermeyden.

17.2.
¶ Die mey die is al biden wech geset.
op eenen berch en die staet also hoghe
om dat een yegelic soude sonder let
ten soeten crucen mey aenscouwen mogen

17.3
¶ Nv staen des meyen tacken wtgespreyt
ende bloeyen schoon gelijc die rode rosen
so wie zijn sonden zijn gebreken hier bescreit
onder desen boom sal hi hem verposen

17.4.
¶ Recht op gewassen is den edelen greyn
ende is geplant in also diepen dale
dats in mariam die suuer maget reyn.
van minnen so sterf die fiere nachtigale

17.5.
¶ Die fiere nachtegale des crucen boom op clam
hi heeft sijn vederkens so wide ontploken.
hi sanc so luyde die .vij. noten hooch
so dat sijn edel hertken is gebroken

17.6.
¶ Nv is de fiere nachtigael bleuen doot
om minnen van eender suuerder ioncfrouwen
hi quam so hoge al wt sijns vaders schoot
wie hoorde ye gelike deser trouwen

17.7.
¶ So wie zijn sinnen noch ongestadich zijn.
ende cleuen noch op aertsche creatueren
die mercke aen desen nachtigale fijn.
hoe hi den doot om onsen wil woude besuren",Hoe lustelijk is ons de koele mei gedaan,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
14238,_suu001suur02_0023,1508,1508.0,1000039,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,.3a   .3B   .3a   .3B   .3c   .3D   .3c   .3D,"bespiegelend lied, geestelijk",7,8,"23.1.
MEt vruechden willen wi singen
ende louen die triniteyt
dat si ons wil bringhen
ter eewigher salicheyt
die eewelick sal dueren
eewelic ende sonder verganck
och mocht ons dat ghebueren
och eewelick is so lanck.

23.2.
¶ Leefden wi na die gheboden
also wi leuen souden
ende dienen altoos gode
ende onser lieuer vrouwen
ende lieten ouer liden
die werelt in haren ganck
so souden wi hier na verbliden
och eewelic is so lanck

23.3.
¶ Die blischap is sonder eynde
hier bouen in hemelrijc.
die wi daer sullen vinden.
en heeft gheen ghelijck
dat es dat godlijc wesen.
het schenct ons goeden dranc
also wi horen lesen
och eewelick.

23.4.
¶ Die enghelen van hier bouen
si maken so grote chier
laet ons hem allen louen
het ghelt ons eeuen dier
so moghen wi verbliden
ende singhen der enghelen sanc
tot eeweliken tiden
och eewelic is so lanc

23.5.
¶ Die heilighen allegader
si maken grote feest
si louen god den vader
den soon den heylighen gheest
als wi die sonden laten
si wetent ons groten danck
si verbliden bouen maten
och eewelic is so lanck

23.6.
¶ Maria moeder ons heeren
si is van ons verblijt
wanneer wi ons bekeeren.
in deser ellendigher tijt
maria maghet reyne
o edel wijngaert ranck
bidt voer ons al ghemeyne
och eewelic is so lanck

23.7.
¶ Nv laet ons dienen gode.
dat rade ick ionck ende out
ende houden sijn ghebode
ende dienen hem menichfout
dat hi ons wil beschermen
van alder hellen stanck
ende van dat eewighe kermen.
och eewelic is so lanck",Solaas wil ik hanteren,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
14242,_suu001suur02_0027,1508,1508.0,1000039,43434343,mvmvmvmv,AbAbCdCd,4A 3b 4A 3b 4C 3d 4C 3d,.4A   .3b   .4A   .3b   .4C   .3d   .4C   .3d,"Marialied
devoot lied",7,8,"27.1.
ICk hebbe gheiaecht mijn leuen lanv
al om een ioncfrou schone.
die alder schoonste wijngaert ranck
die is in shemels throne.
si is met enghelen so omset
ic en can daer niet bi comen
dat hebben mi mijn sonden belet
des wil ic mi onturomen

27.2.
¶ Ic ben verdwaelt in deser nacht.
die werelt heeft mi bedroghen
ghenoechte heb ic so seer gheacht
mijn waen heeft mi beloghen
rijcheyt ende eer heb ic ghemint.
ende ydelheyt vercoren
al iaghende ben ic aldus verblint
en heb minen wech verloren.

27.3.
¶ Ic wil opstaen tes meer dan tijt
ende soeken hem alleene.
der maghet sone ghebenedijt
ihesus ist dien ic meene
hi is den wech alsmen verclaert
ic wil mi tot hem keeren
den rechten wech ter maghet waert
sal ic aen hem leeren

27.4.
¶ O ihesus heer nv bidde ic di
al wt mijns herten gronde
van sonden wilt mi maken vrij
nv ende tot allen stonden
laet mi die waerde moeder dijn.
met suuerheyt aenschouwen
doer haer wilt mi ghenadich sijn
want mi mijn sonden rouwen

27.5.
¶ Der engelen vrouwe wilt op mi slaen.
uwe ontfermhertighe oghen
ic heb so swaerliken mesdaen
des lidet mijn herte doghen
ghi sijt des sondaers toeuerlaet
ende onderstant den armen
ghi sijt die ghene daert al aen staet
wilt doch mijns ontfarmen

27.6.
¶ Vrienden maghen ende schat
die willen mi beswiken
scriftuere die bewijst wel dat.
ic moet van haer gaen striken.
och moeder gods wilt mi bistaen
als ic sal moeten steruen
want elc sal loon na werc ontfaen
wilt mi ghenade verweruen

27.7.
¶ Och die dit liedeken eerstwerf sanc
was seer ghequelt van binnen
sijn vlees was hem gemaect so cranc
dat hi flaeu is van minnen
ihesus die dranc den bitteren dranck.
aent cruys om smenschen leuen
bescermt ons vander hellen stanc
ende van dat eewighe beuen",Het reed een ridder jagen uit aan gene heide groen,Antwerpen,../../data/dbnl/_suu001suur02_01.xml
